search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20191231&after=publication:20190101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10300926-B2,Engaging and disengaging for autonomous driving ,Waymo Llc,"Brian Douglas Cullinane, Philip Nemec, Manuel Christian Clement, Robertus Christianus Elisabeth Mariet, Lilli Ing-Marie JONSSON",2012-11-30,2018-05-17,2019-05-28,2019-05-28,https://patents.google.com/patent/US10300926B2/en,https://patentimages.storage.googleapis.com/d4/a0/09/c1c487294bf9e3/US10300926-20190528-D00000.png
US-10504306-B1,Accident response using autonomous vehicle monitoring ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory L. Hayward, Scott Farris",2014-05-20,2018-05-11,2019-12-10,2019-12-10,https://patents.google.com/patent/US10504306B1/en,https://patentimages.storage.googleapis.com/a1/30/77/4fe69cb878d8d4/US10504306-20191210-D00000.png
US-10185998-B1,Accident fault determination for autonomous vehicles ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2014-05-20,2015-05-15,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185998B1/en,https://patentimages.storage.googleapis.com/d6/dc/96/95a2b323581ad7/US10185998-20190122-D00000.png
US-10185997-B1,Accident fault determination for autonomous vehicles ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2014-05-20,2015-05-15,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185997B1/en,https://patentimages.storage.googleapis.com/a1/9a/78/b175bf8677ed18/US10185997-20190122-D00000.png
US-10467704-B1,Autonomous vehicle operation feature monitoring and evaluation of effectiveness ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2014-05-20,2017-01-19,2019-11-05,2019-11-05,https://patents.google.com/patent/US10467704B1/en,https://patentimages.storage.googleapis.com/fd/ca/c6/bc8406b805f954/US10467704-20191105-D00000.png
US-10510123-B1,Accident risk model determination using autonomous vehicle operating data ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2014-05-20,2017-11-08,2019-12-17,2019-12-17,https://patents.google.com/patent/US10510123B1/en,https://patentimages.storage.googleapis.com/1c/9c/7c/74a3ff27f86022/US10510123-20191217-D00000.png
US-10401852-B2,Teleoperation system and method for trajectory modification of autonomous vehicles ,"Zoox, Inc.","Jesse Sol Levinson, Ashutosh Gajanan Rege, Rachad Youssef Gamara, Gabriel Thurston Sibley, Timothy David Kentley-Klay, Gary Linscott",2015-11-04,2016-10-21,2019-09-03,2019-09-03,https://patents.google.com/patent/US10401852B2/en,https://patentimages.storage.googleapis.com/35/be/fe/b4075c3b62c173/US10401852-20190903-D00000.png
US-2019197325-A1,Method for monitoring an interior state of an autonomous vehicle ,drive.ai Inc.,"Carol Reiley, Fabien Blanc-Paques, Vineet Jain, Tory Smith, Gahl LEVY, Caitlin A. Surakitbanharn, Chip J. Alexander",2017-12-27,2018-12-27,2019-06-27,,https://patents.google.com/patent/US20190197325A1/en,https://patentimages.storage.googleapis.com/91/81/9a/d0e00678c65a5a/US20190197325A1-20190627-D00000.png
US-10380693-B2,Systems and methods for generating data that is representative of an insurance policy for an autonomous vehicle ,State Farm Mutual Automobile Insurance Company,Jerry Brett Suiter,2014-02-25,2014-02-25,2019-08-13,2019-08-13,https://patents.google.com/patent/US10380693B2/en,https://patentimages.storage.googleapis.com/3a/1a/36/1bde00b503de65/US10380693-20190813-D00000.png
US-10410526-B2,Controlling autonomous vehicles to provide automated emergency response functions ,Allstate Insurance Company,"Surender Kumar, Ryan M. Briggs, Mark V. Slusar, Timothy W. Gibson",2016-09-30,2018-01-17,2019-09-10,2019-09-10,https://patents.google.com/patent/US10410526B2/en,https://patentimages.storage.googleapis.com/05/2f/7f/d6397090e0f695/US10410526-20190910-D00000.png
US-10384775-B2,Autonomous vehicle charging station management ,Qualcomm Incorporated,"Parthasarathy Krishnamoorthy, Prashanth Mohan, KrishnaKumar Vasanthasenan, Suman Kumar Sinha, Prasad Gadde, Ramu Thondapu, Sri Sai Kandakatla, Prachi Agrawal",2016-05-27,2017-11-10,2019-08-20,2019-08-20,https://patents.google.com/patent/US10384775B2/en,https://patentimages.storage.googleapis.com/e8/73/9a/57ba29fce4f63f/US10384775-20190820-D00000.png
US-10446037-B2,Software application to request and control an autonomous vehicle service ,"Zoox, Inc.","Timothy David Kentley-Klay, Rachad Youssef Gamara, Gary Linscott",2015-11-04,2017-08-01,2019-10-15,2019-10-15,https://patents.google.com/patent/US10446037B2/en,https://patentimages.storage.googleapis.com/fb/23/cd/7220043b8aa6d8/US10446037-20191015-D00000.png
US-10296004-B2,Autonomous operation for an autonomous vehicle objective in a multi-vehicle environment ,"Toyota Motor Engineering & Manufacturing North America, Inc.",Tomoki Nishi,2017-06-21,2017-06-21,2019-05-21,2019-05-21,https://patents.google.com/patent/US10296004B2/en,https://patentimages.storage.googleapis.com/91/04/17/fcd2f83a359cea/US10296004-20190521-D00000.png
US-2019354112-A1,"Self-Driving Car Scheduling Method, Car Scheduling Server, and Self-Driving Car ","Huawei Technologies Co., Ltd.",Huimin Zhang,2014-05-06,2019-07-31,2019-11-21,,https://patents.google.com/patent/US20190354112A1/en,https://patentimages.storage.googleapis.com/31/d6/6d/4cfdf61dc5ef04/US20190354112A1-20191121-D00000.png
US-10223916-B2,Automated guided vehicle system based on autonomous mobile technique and a method for controlling the same ,Korea University Research And Business Foundation,"Jae Bok Song, Jung Ho Son, Min Kuk JUNG, Chan Soo Park",2015-07-17,2016-07-15,2019-03-05,2019-03-05,https://patents.google.com/patent/US10223916B2/en,https://patentimages.storage.googleapis.com/41/24/32/d8b4a6904abe94/US10223916-20190305-D00000.png
US-10303182-B2,Cyclic shuffling for autonomous vehicle parking ,"Lyft, Inc.",Thomas Danaher Harvey,2015-02-01,2018-06-21,2019-05-28,2019-05-28,https://patents.google.com/patent/US10303182B2/en,https://patentimages.storage.googleapis.com/d7/82/ab/cc9decd1712690/US10303182-20190528-D00000.png
US-10431082-B2,Systems and methods for emergency vehicle response in an autonomous vehicle ,GM Global Technology Operations LLC,"Valor Yaldo, Xiaofeng F. Song",2017-06-19,2017-06-19,2019-10-01,2019-10-01,https://patents.google.com/patent/US10431082B2/en,https://patentimages.storage.googleapis.com/70/b6/bb/4026169b7fd1f8/US10431082-20191001-D00000.png
US-2019258253-A1,Systems and methods for autonomous vehicles ,Martin Tremblay,Martin Tremblay,2018-02-19,2019-02-19,2019-08-22,,https://patents.google.com/patent/US20190258253A1/en,https://patentimages.storage.googleapis.com/f7/5b/be/87d2e805a81240/US20190258253A1-20190822-D00000.png
US-2019332123-A1,Systems and Methods for Controlling Autonomous Vehicles that Provide a Vehicle Service to Users ,"Uber Technologies, Inc.","Richard Brian Donnelly, Michael Aitken",2017-05-24,2019-07-05,2019-10-31,,https://patents.google.com/patent/US20190332123A1/en,https://patentimages.storage.googleapis.com/db/cc/c0/1c46c86996a7f2/US20190332123A1-20191031-D00000.png
US-10336321-B1,Autonomous vehicle control assessment and selection ,State Farm Mutual Automobile Insurance Company,"Brian Mark Fields, Chien Che Huang, Mohamed A. Wazeer, Shawn C. Bennett, Steven C. Cielocha, Ronny S. Bryant, Stephen Kohaus, Terry Quakenbush, Richard A. Novak, Aaron Scott Chan, Craig M. Main, Weixin Wu, Torri Wollenschlager, Carol Marie Csanda, Stacey Gorsuch, Todd Binion",2014-11-13,2015-11-06,2019-07-02,2019-07-02,https://patents.google.com/patent/US10336321B1/en,https://patentimages.storage.googleapis.com/5b/b0/c0/d70a6dfbf030f1/US10336321-20190702-D00000.png
AU-2016262563-B2,Autonomous vehicle operated with guide assistance ,"Uber Technologies, Inc.","John Bares, David Larose, William Ross, Matthew Sweeney",2015-05-13,2016-05-13,2019-03-14,2019-03-14,https://patents.google.com/patent/AU2016262563B2/en,
US-10220705-B2,Sharing autonomous vehicles ,Madhusoodhan Ramanujam,Madhusoodhan Ramanujam,2015-08-12,2015-08-12,2019-03-05,2019-03-05,https://patents.google.com/patent/US10220705B2/en,https://patentimages.storage.googleapis.com/91/41/db/d703bea2c3b13d/US10220705-20190305-D00000.png
US-10353393-B2,Method and system for improving stability of autonomous driving vehicles ,Baidu Usa Llc,Fan Zhu,2016-12-29,2016-12-29,2019-07-16,2019-07-16,https://patents.google.com/patent/US10353393B2/en,https://patentimages.storage.googleapis.com/b5/eb/e9/ac09ddc5b1f577/US10353393-20190716-D00000.png
US-10216196-B2,Methods to operate autonomous vehicles to pilot vehicles in groups or convoys ,"Prosper Technology, Llc",Thomas Danaher Harvey,2015-02-01,2016-10-18,2019-02-26,2019-02-26,https://patents.google.com/patent/US10216196B2/en,https://patentimages.storage.googleapis.com/1c/be/32/44a94790b078d3/US10216196-20190226-D00000.png
US-2019137999-A1,Remote monitoring system and an autonomous runninig vehicle and remote monitoring method ,Toyota Jidosha Kabushiki Kaisha,"Koji Taguchi, Makoto Morita",2017-11-07,2018-11-05,2019-05-09,,https://patents.google.com/patent/US20190137999A1/en,https://patentimages.storage.googleapis.com/66/e8/da/938e2810bc39c9/US20190137999A1-20190509-D00000.png
US-10233021-B1,Autonomous vehicles for delivery and safety ,"Amazon Technologies, Inc.","Tye Michael Brady, Darren Ernest Canavor, Ethan Zane Evans",2016-11-02,2016-11-02,2019-03-19,2019-03-19,https://patents.google.com/patent/US10233021B1/en,https://patentimages.storage.googleapis.com/8e/f9/68/554c0a0dd67ba7/US10233021-20190319-D00000.png
US-10409289-B2,"Self-driving car scheduling method, car scheduling server, and self-driving car ","Huawei Technologies Co., Ltd.",Huimin Zhang,2014-05-06,2016-11-04,2019-09-10,2019-09-10,https://patents.google.com/patent/US10409289B2/en,https://patentimages.storage.googleapis.com/e5/00/a2/ac8820e457bbf8/US10409289-20190910-D00000.png
US-10286918-B2,In-cabin air quality sensing and purge system for autonomous vehicles ,"Denso International America, Inc.",Reilly Patrick MULLETT,2016-08-31,2016-08-31,2019-05-14,2019-05-14,https://patents.google.com/patent/US10286918B2/en,https://patentimages.storage.googleapis.com/bf/f6/5e/f4404a4276d3f2/US10286918-20190514-D00000.png
KR-101943422-B1,A system and a method of safety inspection for an autonomous vehicle ,윤여표,윤여표,2018-05-11,2018-05-11,2019-01-29,2019-01-29,https://patents.google.com/patent/KR101943422B1/en,https://patentimages.storage.googleapis.com/b1/fa/17/8f23865b415e50/112018046251876-pat00001.png
US-10514690-B1,Cooperative autonomous aerial and ground vehicles for item delivery ,"Amazon Technologies, Inc.","Hilliard Bruce Siegel, Ethan Zane Evans",2016-11-15,2016-11-15,2019-12-24,2019-12-24,https://patents.google.com/patent/US10514690B1/en,https://patentimages.storage.googleapis.com/f1/30/07/60851dc33b51f6/US10514690-20191224-D00000.png
US-10279682-B2,"In-vehicle device, autonomous vehicle, autonomous driving assistance system, autonomous driving monitoring device, road management device, and autonomous driving information gathering device ",Mitsubishi Electric Corporation,Yoshiaki Tsuda,2014-10-30,2015-10-30,2019-05-07,2019-05-07,https://patents.google.com/patent/US10279682B2/en,https://patentimages.storage.googleapis.com/ee/89/e4/875f34e725704a/US10279682-20190507-D00000.png
US-10317912-B2,"Coordinating movements of autonomous vehicles for user exit, loading, or unloading ","Lyft, Inc.",Thomas Danaher Harvey,2015-02-01,2018-06-21,2019-06-11,2019-06-11,https://patents.google.com/patent/US10317912B2/en,https://patentimages.storage.googleapis.com/1e/2b/87/363d573f734b7c/US10317912-20190611-D00000.png
US-10331123-B2,Task management of autonomous product delivery vehicles ,"Walmart Apollo, Llc","Todd D. Mattingly, Donald R. High, Bruce W. Wilkinson, Joseph Jurich, JR., Brian G. McHale, Robert L. Cantrell, John J. O'Brien",2017-07-20,2018-07-18,2019-06-25,2019-06-25,https://patents.google.com/patent/US10331123B2/en,https://patentimages.storage.googleapis.com/0e/71/54/6a1b6de0d7eac4/US10331123-20190625-D00000.png
US-10254763-B2,Detection of traffic dynamics and road changes in autonomous driving ,Intel Corporation,"Igor Tatourian, Justyna Zander, Rita H. Wouhaybi",2016-12-29,2016-12-29,2019-04-09,2019-04-09,https://patents.google.com/patent/US10254763B2/en,https://patentimages.storage.googleapis.com/c0/96/6c/dffb85801b2e33/US10254763-20190409-D00000.png
US-10295359-B2,Determining and displaying auto drive lanes in an autonomous vehicle ,Waymo Llc,"Philip Nemec, Brian Douglas Cullinane, Manuel Christian Clement, Robertus Christianus Elisabeth Mariet",2012-11-30,2016-11-15,2019-05-21,2019-05-21,https://patents.google.com/patent/US10295359B2/en,https://patentimages.storage.googleapis.com/2f/cc/a5/ecfb4c39e03b7b/US10295359-20190521-D00000.png
KR-101987133-B1,Unmanned autonomous driving robot for pest control ,(주) 한호기술,김경근,2017-01-31,2017-01-31,2019-06-10,2019-06-10,https://patents.google.com/patent/KR101987133B1/en,https://patentimages.storage.googleapis.com/67/46/eb/663258e379df7e/112017010160112-pat00001.png
KR-102017780-B1,Autonomous driving system and autonomous driving vehicle ,도요타 지도샤（주）,"류타 하시모토, 요시노리 와타나베, 겐이치로 아오키, 도모유키 구리야마",2016-08-10,2017-08-08,2019-09-03,2019-09-03,https://patents.google.com/patent/KR102017780B1/en,https://patentimages.storage.googleapis.com/97/75/80/4e248cc5b96300/112017076430664-pat00001.png
US-10459442-B1,Generating and transmitting parking instructions for autonomous and non-autonomous vehicles ,Allstate Insurance Company,"Howard Hayes, Regina Madigan, Surender Kumar, Mark Slusar",2016-08-18,2017-09-22,2019-10-29,2019-10-29,https://patents.google.com/patent/US10459442B1/en,https://patentimages.storage.googleapis.com/61/e7/ed/718e3bbf463ace/US10459442-20191029-D00000.png
US-2019286143-A1,Providing remote assistance to an autonomous vehicle ,"Uber Technologies, Inc.","William Ross, John Bares, David LaRose, Matthew Sweeney",2015-05-13,2019-06-04,2019-09-19,,https://patents.google.com/patent/US20190286143A1/en,https://patentimages.storage.googleapis.com/33/ac/07/9ce049ce46d0cb/US20190286143A1-20190919-D00000.png
US-2019277646-A1,Route Planning for an Autonomous Vehicle ,nuTonomy Inc.,Karl Iagnemma,2016-06-14,2019-05-24,2019-09-12,,https://patents.google.com/patent/US20190277646A1/en,https://patentimages.storage.googleapis.com/12/cd/ee/0ab7646964d8ad/US20190277646A1-20190912-D00000.png
US-2019382007-A1,Multi-Task Machine-Learned Models for Object Intention Determination in Autonomous Driving ,"Uber Technologies, Inc.","Sergio Casas, Wenjie Luo, Raquel Urtasun",2018-06-15,2019-05-23,2019-12-19,,https://patents.google.com/patent/US20190382007A1/en,https://patentimages.storage.googleapis.com/54/2d/43/2fe11e829a2b4c/US20190382007A1-20191219-D00000.png
US-10395457-B2,User recognition system and methods for autonomous vehicles ,GM Global Technology Operations LLC,Robert B. Cooley,2017-08-10,2017-08-10,2019-08-27,2019-08-27,https://patents.google.com/patent/US10395457B2/en,https://patentimages.storage.googleapis.com/58/1d/5e/7f9cd3189d3319/US10395457-20190827-D00000.png
US-10410250-B2,Vehicle autonomy level selection based on user context ,"Nio Usa, Inc.","Abhishek Singhal, Gautam Muralidhar, Christopher F. Pouliot, Edward H. Baik, Jonathan A. COX",2016-11-21,2016-12-30,2019-09-10,2019-09-10,https://patents.google.com/patent/US10410250B2/en,https://patentimages.storage.googleapis.com/d9/d0/fb/bde6623e428710/US10410250-20190910-D00000.png
US-10246097-B1,Autonomous vehicle operator identification ,State Farm Mutual Automobile Insurance Company,"Brian Mark Fields, Chien Che Huang, Mohamed A. Wazeer, Shawn C. Bennett, Steven C. Cielocha, Ronny S. Bryant, Stephen Kohaus, Terry Quakenbush, Richard A. Novak, Aaron Scott Chan, Craig M. Main, Weixin Wu, Torri Wollenschlager, Carol Marie Csanda, Stacey Gorsuch, Todd Binion",2014-11-13,2015-11-06,2019-04-02,2019-04-02,https://patents.google.com/patent/US10246097B1/en,https://patentimages.storage.googleapis.com/17/2b/69/dc4048f54e8abf/US10246097-20190402-D00000.png
US-10293822-B1,Detecting and responding to parking behaviors in autonomous vehicles ,Waymo Llc,"David Harrison Silver, David Ian Franklin Ferguson",2015-08-27,2017-05-17,2019-05-21,2019-05-21,https://patents.google.com/patent/US10293822B1/en,https://patentimages.storage.googleapis.com/8c/95/40/9420ace63e7a44/US10293822-20190521-D00000.png
US-10386835-B2,System and method for externally interfacing with an autonomous vehicle ,GM Global Technology Operations LLC,"Kyle Vogt, Ian Rust, Solomon Bier, Drew Allyn Gross",2016-01-04,2017-01-04,2019-08-20,2019-08-20,https://patents.google.com/patent/US10386835B2/en,https://patentimages.storage.googleapis.com/cd/bf/56/4d2e0ac08ba10e/US10386835-20190820-D00000.png
US-10235885-B2,Autonomous vehicle driving system and method ,Electronics And Telecommunications Research Institute,"Kyoung Hwan An, Woo Yong HAN",2016-01-29,2017-01-13,2019-03-19,2019-03-19,https://patents.google.com/patent/US10235885B2/en,https://patentimages.storage.googleapis.com/9f/91/fd/11669365f2333c/US10235885-20190319-D00000.png
US-10308430-B1,Distribution and retrieval of inventory and materials using autonomous vehicles ,"Amazon Technologies, Inc.","Tye Michael Brady, Darren Ernest Canavor, Ethan Zane Evans, Pragyana K. Mishra, Hilliard Bruce Siegel",2016-12-23,2016-12-23,2019-06-04,2019-06-04,https://patents.google.com/patent/US10308430B1/en,https://patentimages.storage.googleapis.com/69/14/fa/ae34b161b0a4e4/US10308430-20190604-D00000.png
US-10459441-B2,Method and system for operating autonomous driving vehicles based on motion plans ,"Baidu Usa Llc, Baidu.Com Times Technology (Beijing) Co., Ltd.","Li Zhuang, Guang Yang, Jingao Wang",2016-12-30,2016-12-30,2019-10-29,2019-10-29,https://patents.google.com/patent/US10459441B2/en,https://patentimages.storage.googleapis.com/db/0f/4d/b78c66c9e8f9f2/US10459441-20191029-D00000.png
US-10401501-B2,Autonomous vehicle sensor calibration system ,"Uber Technologies, Inc.",Matthew Shaw Wood,2017-03-31,2017-03-31,2019-09-03,2019-09-03,https://patents.google.com/patent/US10401501B2/en,https://patentimages.storage.googleapis.com/31/26/75/c953d271051d01/US10401501-20190903-D00000.png
US-10310500-B1,Automated access to secure facilities using autonomous vehicles ,"Amazon Technologies, Inc.","Tye Michael Brady, Darren Ernest Canavor, Ethan Zane Evans, Pragyana K. Mishra, Hilliard Bruce Siegel",2016-12-23,2016-12-23,2019-06-04,2019-06-04,https://patents.google.com/patent/US10310500B1/en,https://patentimages.storage.googleapis.com/6c/95/02/3f33d01ff7ac02/US10310500-20190604-D00000.png
US-10324463-B1,Autonomous vehicle operation adjustment based upon route ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2017-01-18,2019-06-18,2019-06-18,https://patents.google.com/patent/US10324463B1/en,https://patentimages.storage.googleapis.com/98/9b/d4/182b95455dce44/US10324463-20190618-D00000.png
KR-102003940-B1,Autonomous vehicle and control method thereof ,엘지전자 주식회사,"김상원, 김경락",2016-11-11,2016-11-11,2019-10-01,2019-10-01,https://patents.google.com/patent/KR102003940B1/en,https://patentimages.storage.googleapis.com/fc/4c/c1/9e508c056ff7a1/112016110505801-pat00001.png
KR-102057532-B1,Device for sharing and learning driving environment data for improving the intelligence judgments of autonomous vehicle and method thereof ,한국전자통신연구원,"민경욱, 최정단, 강정규, 박상헌, 성경복, 손주찬, 이동진, 조용우, 한승준",2016-10-12,2016-10-12,2019-12-20,2019-12-20,https://patents.google.com/patent/KR102057532B1/en,https://patentimages.storage.googleapis.com/16/d1/b4/fc991226ae2422/112016098836072-pat00001.png
US-2019376807-A1,Route Planning for an Autonomous Vehicle ,nuTonomy Inc.,Karl Iagnemma,2016-06-14,2019-08-23,2019-12-12,,https://patents.google.com/patent/US20190376807A1/en,https://patentimages.storage.googleapis.com/b8/83/1f/bc5ea4fbd7401c/US20190376807A1-20191212-D00000.png
AU-2019200934-B2,Autonomous vehicle operated with guide assistance ,"Uber Technologies, Inc.","John Bares, David Larose, William Ross, Matthew Sweeney",2015-05-13,2019-02-11,2019-05-23,2019-05-23,https://patents.google.com/patent/AU2019200934B2/en,
KR-101982456-B1,Method and system for autonomous vehicle control reentering autonomous driving mode ,"바이두닷컴 타임즈 테크놀로지(베이징) 컴퍼니 리미티드, 바이두 유에스에이 엘엘씨","치 루오, 치 콩, 판 쭈, 센 후, 시앙 유, ?구앙 쭈, 유창 판, 지아루이 헤, 하오양 판, 구앙 양, 진가오 왕",2017-03-10,2017-03-10,2019-08-28,2019-08-28,https://patents.google.com/patent/KR101982456B1/en,https://patentimages.storage.googleapis.com/0b/cd/59/b612af42e06c52/112018026803484-pct00002.png
US-2019387060-A1,Software application and logic to modify configuration of an autonomous vehicle ,"Zoox, Inc.","Timothy David Kentley-Klay, Rachad Youssef Gamara",2015-11-04,2019-06-24,2019-12-19,,https://patents.google.com/patent/US20190387060A1/en,https://patentimages.storage.googleapis.com/ed/14/63/a02f793bf27908/US20190387060A1-20191219-D00000.png
US-10496102-B2,Steering system for autonomous vehicle ,Steering Solutions Ip Holding Corporation,"Richard K. Riefe, John F. Schulz",2016-04-11,2016-04-11,2019-12-03,2019-12-03,https://patents.google.com/patent/US10496102B2/en,https://patentimages.storage.googleapis.com/21/be/c8/bfadfeb09d5836/US10496102-20191203-D00000.png
