search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20121231&after=publication:20120101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2012200259-A1,Autonomous transport vehicle charging system ,"Casepick Systems, Llc","Robert Sullivan, Dmitry Vasilyev",2010-12-15,2011-12-15,2012-08-09,,https://patents.google.com/patent/US20120200259A1/en,https://patentimages.storage.googleapis.com/f0/d7/93/b32b8a2f8da94a/US20120200259A1-20120809-D00000.png
US-2012271500-A1,System and method for enabling a driver to input a vehicle control instruction into an autonomous vehicle controller ,GM Global Technology Operations LLC,"Omer Tsimhoni, Claudia V. Goldman-Shenhar",2011-04-20,2011-04-20,2012-10-25,,https://patents.google.com/patent/US20120271500A1/en,https://patentimages.storage.googleapis.com/32/56/85/2f0e7585f839ad/US20120271500A1-20121025-D00000.png
US-2012193153-A1,Semi-autonomous vehicle providing an auxiliary power supply ,GM Global Technology Operations LLC,"Carl W. Wellborn, Mary Ellen Decaluwe, Jim K. Rainbolt, Roger A. Clark",2011-01-29,2011-01-29,2012-08-02,,https://patents.google.com/patent/US20120193153A1/en,https://patentimages.storage.googleapis.com/6c/17/a7/c62a6bb8c8d30a/US20120193153A1-20120802-D00000.png
US-2012277947-A1,Method and Device for Automatically Operating a Vehicle in an Autonomous Driving Mode Requiring No User Action ,Daimler Ag,"Michael Boehringer, Stefanie Dubiella-Zimmermann, Stefan Jansen, Julie Lockhart, Erik Sengewald, Fabian Stiebert",2009-10-10,2010-10-05,2012-11-01,,https://patents.google.com/patent/US20120277947A1/en,https://patentimages.storage.googleapis.com/6c/7e/04/1fa24a55d4f8fe/US20120277947A1-20121101-D00000.png
WO-2012050305-A2,Apparatus and method for providing obstacle information in autonomous mobile vehicle ,Agency For Defense Development,"Tok Son Choe, Yong Woon Park, Young Il Lee",2010-10-11,2011-09-14,2012-04-19,,https://patents.google.com/patent/WO2012050305A2/en,https://patentimages.storage.googleapis.com/7d/9e/1c/8448847a7ab104/PCTKR2011006755-appb-D000001.png
US-2012193154-A1,Semi-autonomous vehicle providing cargo space ,GM Global Technology Operations LLC,"Carl W. Wellborn, Joseph F. Szczerba, Jan H. Aase, Brian S. Repa, Mary Ellen Decaluwe, Jim K. Rainbolt",2011-01-29,2011-01-29,2012-08-02,,https://patents.google.com/patent/US20120193154A1/en,https://patentimages.storage.googleapis.com/a0/3d/05/11ad84edf7edc1/US20120193154A1-20120802-D00000.png
US-2012072075-A1,"Steering control device of autonomous vehicle, autonomous vehicle having the same and steering control method of autonomous vehicle ",Agency For Defense Development,"Tok Son Choe, Yong Woon PARK, Jeong Sook Chae",2010-05-11,2010-09-28,2012-03-22,,https://patents.google.com/patent/US20120072075A1/en,https://patentimages.storage.googleapis.com/98/35/b1/343a22b0dc581d/US20120072075A1-20120322-D00000.png
RU-2460043-C1,Navigation system for autonomous unmanned underwater vehicle ,"Андрей Федорович Зеньков, Владимир Александрович Катенин, Юрий Владимирович Румянцев, Александр Анатольевич Федоров, Владимир Васильевич Чернявец, Виктор Сергеевич Аносов, Николай Николаевич Жильцов","Андрей Федорович Зеньков (RU), Андрей Федорович Зеньков, Владимир Александрович Катенин (RU), Владимир Александрович Катенин, Юрий Владимирович Румянцев (RU), Юрий Владимирович Румянцев, Александр Анатольевич Федоров (RU), Александр Анатольевич Федоров, Владимир Васильевич Чернявец (RU), Владимир Васильевич Чернявец, Виктор Сергеевич Аносов (RU), Виктор Сергеевич Аносов, Николай Николаевич Жильцов (RU), Николай Николаевич Жильцов",2011-05-20,2011-05-20,2012-08-27,2012-08-27,https://patents.google.com/patent/RU2460043C1/en,https://patentimages.storage.googleapis.com/15/51/60/de42d70fee4fb0/00000021.png
CN-202208367-U,Flyable miniature autonomous underwater vehicle ,珠海银通新能源有限公司,"陈博, 魏银仓, 张兵",2011-07-12,2011-07-12,2012-05-02,2012-05-02,https://patents.google.com/patent/CN202208367U/en,https://patentimages.storage.googleapis.com/ed/b9/48/a7a780fa5b9515/HDA0000075292210000011.png
JP-2012507088-A,Controls and systems for autonomous vehicles ,グレイ・アンド・カンパニー・インコーポレーテッド,"ポール・ジェラード・トレパニアー, ホルへ・エミリオ・ナゲル, マシュー・テイラー・ドーナー, マイケル・トーマス・デュウェンター, ニール・マイケル・トラフト, セルゲイ・ドラクノフ, パウエル・キニー, アーロン・リー",2008-10-24,2009-10-26,2012-03-22,,https://patents.google.com/patent/JP2012507088A/en,https://patentimages.storage.googleapis.com/de/e7/e3/3ac25531908fe4/2012507088-60.png
DE-102011085019-A1,"Autonomous vehicle, listening trailer and autonomous transport system ","Kuka Laboratories Gmbh, Lju Automatisierungstechnik Gmbh","Johannes Kurth, Patrik Pfaff, Sven Brudniok, Johann Maischberger, Winhold Linnhoff, Sven Hafenberg",2010-10-22,2011-10-21,2012-04-26,,https://patents.google.com/patent/DE102011085019A1/en,https://patentimages.storage.googleapis.com/0b/e5/4d/dd3ece2c644193/00400000.png
JP-2012094123-A,Controller for autonomous traveling service car ,"Honda Motor Co Ltd, 本田技研工業株式会社","Kazuhisa Sato, 和久 佐藤, Makoto Yamamura, 誠 山村, Yoshinori Masubuchi, 義則 増渕",2010-09-30,2011-09-20,2012-05-17,,https://patents.google.com/patent/JP2012094123A/en,
CN-102753417-A,Method and device for automatically operating a vehicle in an autonomous driving mode requiring no user action ,戴姆勒股份公司,"M·伯林格, S·杜比拉, S·扬森, J·洛克哈特, E·森格瓦尔德, F·施蒂贝尔特",2009-10-10,2010-10-05,2012-10-24,,https://patents.google.com/patent/CN102753417A/en,https://patentimages.storage.googleapis.com/82/01/25/30f88fc9f8b641/HDA0000150771550000011.png
EP-2485933-A2,Method and device for automatically operating a vehicle in an autonomous driving mode requiring no user action ,Daimler AG,"Michael Böhringer, Stefanie Dubiella, Stefan Jansen, Julie Lockhart, Erik Sengewald, Fabian Stiebert",2009-10-10,2010-10-05,2012-08-15,,https://patents.google.com/patent/EP2485933A2/en,
WO-2011042160-A3,Method and device for automatically operating a vehicle in an autonomous driving mode requiring no user action ,Daimler Ag,"Michael Böhringer, Stefanie Dubiella, Stefan Jansen, Julie Lockhart, Erik Sengewald, Fabian Stiebert",2009-10-10,2010-10-05,2012-05-03,,https://patents.google.com/patent/WO2011042160A3/en,
GB-201116221-D0,Autonomous vehicle and task modelling ,Bae Systems Plc,,2011-09-15,2011-09-15,2012-03-14,,https://patents.google.com/patent/GB201116221D0/en,
CN-102716562-A,Autonomous land vehicle based on active fire-fighting early warning ,湖南商学院,"周开军, 周鲜成, 余伶俐",2012-06-25,2012-06-25,2012-10-10,,https://patents.google.com/patent/CN102716562A/en,https://patentimages.storage.googleapis.com/12/e4/b8/fe618b4eff9599/HDA00001803946800011.png
DE-102011012793-A1,"Driver assistance method for displaying autonomous and/or semi-autonomous orientation of collision-avoiding and/or collision reducing driving maneuver for motor car, involves considering driver properties in determined avoidance trajectory ",Volkswagen Ag,"Christian Wegwerth, Sebastian Thomschke, Dr. Gonter Mark, Frank Kruse",2011-03-02,2011-03-02,2012-09-06,,https://patents.google.com/patent/DE102011012793A1/en,https://patentimages.storage.googleapis.com/21/ad/b6/c411fc12cbba69/00100001.png
WO-2012052554-A3,"Autonomous vehicle, associated trailer and autonomous transportation system ","Kuka Laboratories Gmbh, Lju Automatisierungstechnik Gmbh","Johannes Kurth, Patrik Pfaff, Sven Brudniok, Johann Maischberger, Winhold Linnhoff, Sven Hafenberg",2010-10-22,2011-10-21,2012-06-28,,https://patents.google.com/patent/WO2012052554A3/en,
WO-2012052554-A2,"Autonomous vehicle, associated trailer and autonomous transportation system ","Kuka Laboratories Gmbh, Lju Automatisierungstechnik Gmbh","Johannes Kurth, Patrik Pfaff, Sven Brudniok, Johann Maischberger, Winhold Linnhoff, Sven Hafenberg",2010-10-22,2011-10-21,2012-04-26,,https://patents.google.com/patent/WO2012052554A2/en,
CN-102320362-A,Docking device of autonomous underwater vehicle and submarine observation network ,浙江大学,"杨灿军, 史剑光, 卢正华",2011-06-29,2011-06-29,2012-01-18,,https://patents.google.com/patent/CN102320362A/en,https://patentimages.storage.googleapis.com/fe/8b/b1/153b57d8abffdd/110629145852.png
CN-102650882-A,Automobile autonomous maintenance reminding device and system ,无锡伟世达电子科技有限公司,"焦志锋, 闵敏, 易迪华, 陈含颖, 杨晋军",2011-02-24,2011-02-24,2012-08-29,,https://patents.google.com/patent/CN102650882A/en,https://patentimages.storage.googleapis.com/cd/e4/fa/94d118488c08e5/HSA00000438916400011.png
KR-20120037065-A,Apparatus and method for providing the obstacle information of autonomous mobile vehicle ,국방과학연구소,"최덕선, 박용운, 이영일",2010-10-11,2010-10-11,2012-04-19,,https://patents.google.com/patent/KR20120037065A/en,https://patentimages.storage.googleapis.com/fe/a1/4d/377b18e818ac16/pat00001.png
WO-2012154208-A2,Transitioning a mixed-mode vehicle to autonomous mode ,Google Inc.,"Luis Ricardo Prada Gomez, Nathaniel Fairfield, Andy Szybalski, Philip Nemec, Christopher Urmson",2011-05-11,2011-11-21,2012-11-15,,https://patents.google.com/patent/WO2012154208A2/en,
US-2012282065-A1,System for charging electrically powered automated guided vehicles ,"Toyota Motor Engineering & Manufacturing North America, Inc.",Raman Virk,2011-05-06,2011-05-06,2012-11-08,,https://patents.google.com/patent/US20120282065A1/en,https://patentimages.storage.googleapis.com/f7/7f/ac/83b4a50b327639/US20120282065A1-20121108-D00000.png
EP-2421742-A1,"Steering control device of autonomous vehicle, autonomous vehicle having the same and steering control method of autonomous vehicle ",Agency For Defense Development,"Tok Son Choe, Yong Woon Park, Jeong Sook Chae",2010-05-11,2010-09-28,2012-02-29,,https://patents.google.com/patent/EP2421742A1/en,
CN-102745224-A,System and method for enabling a driver to input a vehicle control instruction into an autonomous vehicle controller ,通用汽车环球科技运作有限责任公司,"O.尖霍尼, C.V.戈德曼-申哈",2011-04-20,2012-04-20,2012-10-24,,https://patents.google.com/patent/CN102745224A/en,https://patentimages.storage.googleapis.com/45/80/18/55f5b221887a0d/277264.png
US-2012303190-A1,Docking stations for automated guided vehicles ,"Toyota Motor Engineering & Manufacturing North America, Inc.",Randy Lee Pfeiffer,2011-05-25,2011-05-25,2012-11-29,,https://patents.google.com/patent/US20120303190A1/en,https://patentimages.storage.googleapis.com/89/5d/b3/e313cb8ad6601a/US20120303190A1-20121129-D00000.png
US-2012095660-A1,Method For Correctly Carrying Out Autonomous Emergency Braking In A Road Vehicle ,"Karsten Breuer, Thomas Dieckmann, Guido Hoffmann","Karsten Breuer, Thomas Dieckmann, Guido Hoffmann",2009-07-09,2010-05-03,2012-04-19,,https://patents.google.com/patent/US20120095660A1/en,https://patentimages.storage.googleapis.com/25/c4/54/d998c95f582df6/US20120095660A1-20120419-D00000.png
DE-102012008858-A1,"Method for performing autonomous parking process of motor vehicle e.g. passenger car, involves storing target position and/or last driven trajectory of vehicle in suitable device prior to start of autonomous vehicle parking operation ",Daimler Ag,"Christophe Bonnet, Andreas Hiller, Gerhard Kuenzel, Martin Moser, Heiko Schiemenz",2012-04-28,2012-04-28,2012-11-08,,https://patents.google.com/patent/DE102012008858A1/en,https://patentimages.storage.googleapis.com/69/d7/90/1d161e5cee828e/00150001.png
WO-2012141601-A2,Method and apparatus for efficient scheduling for multiple automated non-holonomic vehicles using a coordinated path planner ,Crown Equipment Limited,Jacob Jay THOMSON,2011-04-11,2012-04-10,2012-10-18,,https://patents.google.com/patent/WO2012141601A2/en,
CA-2831832-A1,Method and apparatus for efficient scheduling for multiple automated non-holonomic vehicles using a coordinated path planner ,"Crown Equipment Limited, Jacob Jay THOMSON, Crown Equipment Corporation",Jacob Jay THOMSON,2011-04-11,2012-04-10,2012-10-18,,https://patents.google.com/patent/CA2831832A1/en,
EP-2502120-A1,Autonomously movable agricultural vehicle ,Lely Patent N.V.,Jacco Noordam,2009-11-17,2010-11-03,2012-09-26,,https://patents.google.com/patent/EP2502120A1/en,
WO-2012050486-A1,Method and arrangement for entering a preceding vehicle autonomous following mode ,Volvo Lastvagnar Ab,Philip Gerdt,2010-10-12,2010-10-12,2012-04-19,,https://patents.google.com/patent/WO2012050486A1/en,
WO-2012050305-A3,Apparatus and method for providing obstacle information in autonomous mobile vehicle ,Agency For Defense Development,"Tok Son Choe, Yong Woon Park, Young Il Lee",2010-10-11,2011-09-14,2012-06-14,,https://patents.google.com/patent/WO2012050305A3/en,
US-2012226407-A1,Autonomously movable agricultural vehicle ,Lely Patent N.V.,Jacco NOORDAM,2009-11-17,2012-05-15,2012-09-06,,https://patents.google.com/patent/US20120226407A1/en,https://patentimages.storage.googleapis.com/2d/c4/f3/49b4939563eb49/US20120226407A1-20120906-D00000.png
WO-2012052564-A1,Autonomous under water vehicle for the acquisition of geophysical data ,Eni S.P.A.,"Italiano Giori, Massimo Antonelli, Roberto Finotello",2010-10-22,2011-10-24,2012-04-26,,https://patents.google.com/patent/WO2012052564A1/en,
CA-2813471-A1,Autonomous under water vehicle for the acquisition of geophysical data ,"Eni S.P.A, Italiano Giori, Massimo Antonelli, Roberto Finotello","Italiano Giori, Massimo Antonelli, Roberto Finotello",2010-10-22,2011-10-24,2012-04-26,,https://patents.google.com/patent/CA2813471A1/en,
EP-2451682-A1,Method for correctly carrying out autonomous emergency braking in a road vehicle ,WABCO GmbH,"Karsten Breuer, Thomas Dieckmann, Guido Hoffmann",2009-07-09,2010-05-03,2012-05-16,,https://patents.google.com/patent/EP2451682A1/en,
JP-2012083892-A,Autonomous travel control device and autonomous travel vehicle with the device ,"Mitsubishi Heavy Ind Ltd, 三菱重工業株式会社","Masahito Takuhara, 雅人 宅原, Hiroshi Matsuura, 宏 松浦",2010-10-08,2010-10-08,2012-04-26,,https://patents.google.com/patent/JP2012083892A/en,https://patentimages.storage.googleapis.com/71/62/09/638df52879a8a5/2012083892-3.png
DE-102012008846-A1,Automated guided vehicle (AGV) system has detection device which adjusts size of detection fields of automated guided vehicles depending on specific maneuvers of automated guided vehicles ,Daimler Ag,"Willi Klumpp, Matthias Reichenbach, Matthias Schreiber, Volker Zipter, Michael Zürn",2012-04-28,2012-04-28,2012-11-29,,https://patents.google.com/patent/DE102012008846A1/en,https://patentimages.storage.googleapis.com/33/6f/d1/6185e034833f39/00120001.png
CN-102520722-A,Automated guided vehicle utilizing non-contact power supply ,长春艾希技术有限公司,"张永法, 程凤琴, 王洪军, 王立",2011-12-24,2011-12-24,2012-06-27,,https://patents.google.com/patent/CN102520722A/en,https://patentimages.storage.googleapis.com/96/ce/8f/d0eb35edd24fa3/111224123245.png
EP-2407356-A1,Method for autonoumously braking a motor vehicle and autonomous braking system for a motor vehicle ,Valeo Schalter und Sensoren GmbH,Xavier Groult,2010-07-17,2010-07-17,2012-01-18,,https://patents.google.com/patent/EP2407356A1/en,https://patentimages.storage.googleapis.com/32/76/f5/5c80c4d647f8f2/imgf0001.png
CN-102537303-A,Automated manual transmission control mechanism of automobile ,浙江华邦机械有限公司,颜邦寿,2010-12-21,2010-12-21,2012-07-04,,https://patents.google.com/patent/CN102537303A/en,https://patentimages.storage.googleapis.com/75/c6/9f/0b33d59ddc6a88/101221185844.png
CN-202413599-U,Autonomous steering flash lamp controller of electrical automobile ,湖南晟通科技集团有限公司,不公告发明人,2011-12-31,2011-12-31,2012-09-05,2012-09-05,https://patents.google.com/patent/CN202413599U/en,https://patentimages.storage.googleapis.com/d0/21/e7/7a079de6333c8d/HDA0000128046590000021.png
CN-202400271-U,Low-noise separating mechanism for separating appendage from autonomous underwater vehicle ,中国科学院沈阳自动化研究所,"郑荣, 武建国, 徐会希",2011-12-26,2011-12-26,2012-08-29,2012-08-29,https://patents.google.com/patent/CN202400271U/en,https://patentimages.storage.googleapis.com/4e/31/33/4252f2a7142725/HDA0000124778010000011.png
CN-202167234-U,Voice frequency anti-interference automated test system of vehicle-mounted multi-media system ,惠州市德赛汽车电子有限公司,"李日升, 赵国锋, 郝建梅",2011-05-10,2011-05-10,2012-03-14,2012-03-14,https://patents.google.com/patent/CN202167234U/en,https://patentimages.storage.googleapis.com/a4/47/63/c35c454ba95e0b/HDA0000060316120000011.png
EP-2407357-A1,Method for autonomously braking a motor vehicle and autonomous braking system for a motor vehicle ,Valeo Schalter und Sensoren GmbH,Xavier Groult,2010-07-17,2010-07-17,2012-01-18,,https://patents.google.com/patent/EP2407357A1/en,https://patentimages.storage.googleapis.com/8f/ef/59/769ac1d03c86f1/imgf0001.png
KR-101190615-B1,Apparatus for estimating location of moving object for autonomous driving ,"고려대학교 산학협력단, 엘아이지넥스원 주식회사","송재복, 지용훈, 유재관, 김종원, 백주현",2012-03-13,2012-03-13,2012-10-12,2012-10-12,https://patents.google.com/patent/KR101190615B1/en,https://patentimages.storage.googleapis.com/15/81/7b/257c372ed30178/112012020168037-pat00003.png
KR-101193067-B1,Distributed dynamic routing of vehicles in an automated vehicle system ,주식회사 포스코,안드레아손 잉마,2009-05-26,2009-05-26,2012-10-22,2012-10-22,https://patents.google.com/patent/KR101193067B1/en,https://patentimages.storage.googleapis.com/c1/93/a6/f5a6e4f8eb90f9/112009031646834-pat00001.png
CN-202369039-U,Repeated warehousing detection device for laser automated guided vehicle ,厦门烟草工业有限责任公司,"董祯竹, 蔡志宏, 王鹏, 陈清, 黄国龙, 叶锡孙",2011-11-04,2011-11-04,2012-08-08,2012-08-08,https://patents.google.com/patent/CN202369039U/en,https://patentimages.storage.googleapis.com/d5/1e/d2/05cfa9fc953b1f/111103155703.png
KR-20120008109-A,Attitude control device of hull outer wall autonomous vehicle ,현대중공업 주식회사,"김종준, 김점구, 김지온, 장원택, 노태양",2010-07-16,2010-07-16,2012-01-30,,https://patents.google.com/patent/KR20120008109A/en,https://patentimages.storage.googleapis.com/88/90/9a/87f10275d679d0/pat00001.png
KR-20120015015-A,Rail for autonomous vehicles ,현대중공업 주식회사,"김종준, 김지온, 김점구, 노태양, 지영은",2010-08-11,2010-08-11,2012-02-21,,https://patents.google.com/patent/KR20120015015A/en,https://patentimages.storage.googleapis.com/20/dd/1a/1fa6f3bdc3ef9a/pat00001.png
KR-20120050198-A,Method and apparatus for providing driving control in autonomous robot system ,한국전자통신연구원,"성준용, 노명찬, 변재민, 서범수, 김중배, 김성훈",2010-11-10,2010-11-10,2012-05-18,,https://patents.google.com/patent/KR20120050198A/en,https://patentimages.storage.googleapis.com/4c/67/2e/c3c96ae36c0d65/pat00018.png
US-8195394-B1,Object detection and classification for autonomous vehicles ,Google Inc.,"Jiajun Zhu, Michael Steven Montemerlo, Christopher Paul Urmson, Andrew Chatham",2011-07-13,2011-07-13,2012-06-05,2012-06-05,https://patents.google.com/patent/US8195394B1/en,https://patentimages.storage.googleapis.com/0c/1c/2b/977b521dba07b6/US08195394-20120605-D00000.png
US-8180513-B2,Autonomous ground vehicle control system for high-speed and safe operation ,Southwest Research Institute,"Junmin Wang, Bapiraju Surampudi, Joe Steiber",2008-05-05,2008-05-05,2012-05-15,2012-05-15,https://patents.google.com/patent/US8180513B2/en,https://patentimages.storage.googleapis.com/0d/a5/93/99b42996242802/US08180513-20120515-D00000.png
CA-2640769-C,Variable path automated guided vehicle ,"Jervis B. Webb Company, Brian G. Stewart",Brian G. Stewart,2006-02-01,2007-02-01,2012-09-04,2012-09-04,https://patents.google.com/patent/CA2640769C/en,
US-8290613-B2,System and method for controlling and managing an automated vehicle parking garage ,Unitronics (1989) (R″G) Ltd.,Haim Shani,2007-05-18,2008-05-12,2012-10-16,2012-10-16,https://patents.google.com/patent/US8290613B2/en,https://patentimages.storage.googleapis.com/83/6c/df/88fb6d42db3d81/US08290613-20121016-D00000.png
US-8197380-B2,Motor vehicle automated gearbox and method for the operation thereof ,Zf Friedrichshafen Ag,Karl-Fritz Heinzelmann,2005-09-30,2006-08-21,2012-06-12,2012-06-12,https://patents.google.com/patent/US8197380B2/en,https://patentimages.storage.googleapis.com/15/0d/f9/130d202fbf8e17/US08197380-20120612-D00000.png
US-8095273-B2,Autonomous parking strategy of the vehicle with rear steer ,GM Global Technology Operations LLC,"Nikolai K. Moshchuk, Shih-Ken Chen",2009-10-14,2009-10-14,2012-01-10,2012-01-10,https://patents.google.com/patent/US8095273B2/en,https://patentimages.storage.googleapis.com/f7/88/2f/2593ee160da67e/US08095273-20120110-D00000.png
US-8301325-B2,System and method for autonomous vehicle localization ,"Precise Path Robotics, Inc.",Elden D. Traster,2008-07-28,2008-07-28,2012-10-30,2012-10-30,https://patents.google.com/patent/US8301325B2/en,https://patentimages.storage.googleapis.com/95/dd/85/d7c11b651adb56/US08301325-20121030-D00000.png
US-2012239238-A1,Communication technique by which an autonomous guidance system controls an industrial vehicle ,"Harvey Dean S, Page Stephen L, Day Richard M","Dean S. Harvey, Stephen L. Page, Richard M. Day",2011-03-18,2012-02-28,2012-09-20,,https://patents.google.com/patent/US20120239238A1/en,https://patentimages.storage.googleapis.com/8e/ee/ac/2abe0c3db0e169/US20120239238A1-20120920-D00000.png
US-2012069702-A1,Marine seismic survey systems and methods using autonomously or remotely operated vehicles ,Westerngeco L.L.C.,"Everhard Muyzert, Kenneth Welker, Iain Cooper, Simon Bittleston, Leendert Combee, Robert Ross, Edward Kotochigov",2010-09-17,2011-08-12,2012-03-22,,https://patents.google.com/patent/US20120069702A1/en,https://patentimages.storage.googleapis.com/da/8a/2f/8b01a541f3027a/US20120069702A1-20120322-D00000.png
EP-2436620-A2,Automated case unit storage system with autonomous transport vehicle ,"Casepick Systems, LLC","John Lert, Robert Sullivan, Stephen Toebes",2009-04-10,2010-04-12,2012-04-04,,https://patents.google.com/patent/EP2436620A2/en,https://patentimages.storage.googleapis.com/02/32/5b/5825904619281a/imgf0001.png
US-2012072067-A1,Method for executing an at least semi-autonomous parking process of a vehicle and parking assistance system for a vehicle ,Valeo Schalter Und Sensoren Gmbh,"Nicolas Jecker, Oliver Grimm, Tobias Geiger",2009-06-05,2010-06-07,2012-03-22,,https://patents.google.com/patent/US20120072067A1/en,https://patentimages.storage.googleapis.com/2d/a4/6b/139018cf9fcf99/US20120072067A1-20120322-D00000.png
US-2012090110-A1,Autonomous movable vehicle having a fillable container and an assembly including the autonomous movable vehicle and a filling station ,Lely Patent N.V.,"Karel Van den Berg, Jan Martinus Van Kuilenburg, Arie Huyzer",2010-10-15,2011-10-14,2012-04-19,,https://patents.google.com/patent/US20120090110A1/en,https://patentimages.storage.googleapis.com/e2/58/19/38c9229d686bec/US20120090110A1-20120419-D00000.png
EP-2441327-A1,Autonomous movable vehicle having a fillable container and an assembly including the autonomous movable vehicle and a filling station ,Lely Patent N.V.,"Karel Van Den Berg, Jan Martinus Van Kuilenburg, Arie Huyzer",2010-10-15,2011-09-05,2012-04-18,,https://patents.google.com/patent/EP2441327A1/en,https://patentimages.storage.googleapis.com/1b/b8/66/b5fb8814bf1806/imgf0001.png
CA-2770918-A1,Communication technique by which an autonomous guidance system controls an industrial vehicle ,"The Raymond Corporation, Dean S. Harvey, Stephen L. Page, Richard M. Day","Dean S. Harvey, Stephen L. Page, Richard M. Day",2011-03-18,2012-03-08,2012-09-18,,https://patents.google.com/patent/CA2770918A1/en,
AU-2012201252-A1,Communication technique by which an autonomous guidance system controls an industrial vehicle ,The Raymond Corporation,"Richard M. Day, Dean S. Harvey, Stephen L. Page",2011-03-18,2012-03-01,2012-10-04,,https://patents.google.com/patent/AU2012201252A1/en,
CA-2811492-A1,Marine seismic survey systems and methods using autonomously or remotely operated vehicles ,"Schlumberger Canada Limited, Everhard Muyzert, Iain Cooper, Simon Bittleston, Leendert Combee, Robert Ross, Kenneth E. Welker, Edward Kotochigov","Everhard Muyzert, Iain Cooper, Simon Bittleston, Leendert Combee, Robert Ross, Kenneth E. Welker, Edward Kotochigov",2010-09-17,2011-08-15,2012-03-22,,https://patents.google.com/patent/CA2811492A1/en,
