search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20131231&after=publication:20130101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8471522-B2,System for charging electrically powered automated guided vehicles ,"Toyota Motor Engineering & Manufacturing North America, Inc.",Raman Virk,2011-05-06,2011-05-06,2013-06-25,2013-06-25,https://patents.google.com/patent/US8471522B2/en,https://patentimages.storage.googleapis.com/ec/93/29/33a3ea050532c7/US08471522-20130625-D00000.png
EP-2677384-A1,Remote control of an autonomous vehicle ,"Ricoh Company, Ltd.",Shoji Yamamoto,2012-06-19,2013-06-18,2013-12-25,,https://patents.google.com/patent/EP2677384A1/en,https://patentimages.storage.googleapis.com/5e/3d/d4/78cc7172183301/imgf0001.png
US-2013204463-A1,Celestial navigation system for an autonomous vehicle ,Irobot Corporation,Mark J. Chiappetta,2004-07-07,2012-12-31,2013-08-08,,https://patents.google.com/patent/US20130204463A1/en,https://patentimages.storage.googleapis.com/48/e3/95/6f71fee239f3b0/US20130204463A1-20130808-D00000.png
US-2013131907-A1,System and method for managing misuse of autonomous driving ,GM Global Technology Operations LLC,"Charles A. Green, Jeremy A. Salinger, Omer Tsimhoni, Eric L. Raphael",2011-11-17,2012-11-16,2013-05-23,,https://patents.google.com/patent/US20130131907A1/en,https://patentimages.storage.googleapis.com/49/24/8e/72299054d5c3eb/US20130131907A1-20130523-D00000.png
US-2013211656-A1,Autonomous driving apparatus and method for vehicle ,Electronics And Telecommunications Research Institute,"Kyoung-Hwan AN, Kyung-Bok SUNG, Dong-Yong Kwak",2012-02-09,2012-08-30,2013-08-15,,https://patents.google.com/patent/US20130211656A1/en,https://patentimages.storage.googleapis.com/42/72/0b/a97c744be17ff7/US20130211656A1-20130815-D00000.png
US-2013222174-A1,Apparatus and method for providing obstacle information in autonomous mobile vehicle ,"Tok Son Choe, Yoon Woon Park, Young Il Lee","Tok Son Choe, Yoon Woon Park, Young Il Lee",2010-10-11,2011-09-14,2013-08-29,,https://patents.google.com/patent/US20130222174A1/en,https://patentimages.storage.googleapis.com/f3/f2/10/25ca6631482dbd/US20130222174A1-20130829-D00000.png
CN-103201695-A,"Autonomous vehicle, associated trailer and autonomous transportation system ",库卡试验仪器有限公司,"约翰内斯·库尔特, 帕特里克·普法夫, 斯文·布鲁德尼克, 约翰·迈施贝格尔, 温霍尔德·林霍夫, 斯文·哈芬贝格",2010-10-22,2011-10-21,2013-07-10,,https://patents.google.com/patent/CN103201695A/en,https://patentimages.storage.googleapis.com/ab/58/ec/470020e5b3db1b/HDA00003048568900011.png
US-2013338825-A1,Carrying autonomous vehicle system and methods ,Robo-team Ltd.,"Daniel Cantor, Yehonatan Asher, Mor Rotbart, Mark Vaynberg, Yosi Wolf, Elad Levy",2012-06-13,2013-04-22,2013-12-19,,https://patents.google.com/patent/US20130338825A1/en,https://patentimages.storage.googleapis.com/d4/ae/7e/c0595a59586970/US20130338825A1-20131219-D00000.png
CN-102980579-A,Autonomous underwater vehicle autonomous navigation locating method ,哈尔滨工程大学,"王宏健, 傅桂霞, 严浙平, 边信黔, 李娟�, 刘向波",2012-11-15,2012-11-15,2013-03-20,,https://patents.google.com/patent/CN102980579A/en,https://patentimages.storage.googleapis.com/da/06/6b/676ecdfc458bc0/HDA00002409309800011.png
JP-5366711-B2,Semi-autonomous vehicle remote control system ,"株式会社Ｉｈｉエアロスペース, 株式会社Ｉｈｉ","宗彦 前田, 弘記 村上, 肇 坂野",2009-08-25,2009-08-25,2013-12-11,2013-12-11,https://patents.google.com/patent/JP5366711B2/en,https://patentimages.storage.googleapis.com/52/74/3a/0d5429783d5387/0005366711-2.png
KR-20130131497-A,Transitioning a mixed-mode vehicle to autonomous mode ,구글 인코포레이티드,"고메즈 루이스 리카르도 프라다, 나다니엘 페어필드, 앤디 스지발스키, 필립 네멕, 크리스토퍼 울슨",2011-05-11,2011-11-21,2013-12-03,,https://patents.google.com/patent/KR20130131497A/en,https://patentimages.storage.googleapis.com/82/f1/a5/375540aec3b738/pct00001.png
JP-2013507673-A,Method and apparatus for automatic driving of vehicle in autonomous traveling without requiring user operation ,ダイムラー・アクチェンゲゼルシャフト,"ミヒャエル・ベーリンガー, シュテファニー・デュビエラ, シュテファン・ヤンゼン, ジュリー・ロックハート, エリク・ゼンゲヴァルト, ファビアン・シュティーベルト",2009-10-10,2010-10-05,2013-03-04,,https://patents.google.com/patent/JP2013507673A/en,https://patentimages.storage.googleapis.com/ca/bf/23/82cfc20960e31a/2013507673-3.png
WO-2013038175-A2,Autonomous vehicle and task modelling ,Bae Systems Plc,Glenn Michael Callow,2011-09-15,2012-09-12,2013-03-21,,https://patents.google.com/patent/WO2013038175A2/en,
CA-2848844-A1,Autonomous vehicle and task modelling ,"Bae Systems Plc, Glenn Michael Callow",Glenn Michael Callow,2011-09-15,2012-09-12,2013-03-21,,https://patents.google.com/patent/CA2848844A1/en,
GB-2494716-A,Autonomous vehicle and task modelling ,Bae Systems Plc,Glenn Michael Callow,2011-09-15,2011-09-15,2013-03-20,,https://patents.google.com/patent/GB2494716A/en,
WO-2012154208-A3,Transitioning a mixed-mode vehicle to autonomous mode ,Google Inc.,"Luis Ricardo Prada Gomez, Nathaniel Fairfield, Andy Szybalski, Philip Nemec, Christopher Urmson",2011-05-11,2011-11-21,2013-05-16,,https://patents.google.com/patent/WO2012154208A3/en,
MX-2013004271-A,Autonomous under water vehicle for the acquisition of geophysical data. ,Eni Spa,"Italiano Giori, Massimo Antonelli, Roberto Finotello",2010-10-22,2011-10-24,2013-07-05,,https://patents.google.com/patent/MX2013004271A/en,
WO-2013087514-A1,Control of the autonomous mode of bimodal vehicles ,Renault S.A.S.,"Javier IBANEZ-GUZMAN, Nicoleta MINOIU-ENACHE, Hugo Guillermo Chale Gongora, Jean LESAING, François CHAUVEAU",2011-12-16,2012-12-06,2013-06-20,,https://patents.google.com/patent/WO2013087514A1/en,
EP-2630520-A1,Autonomous under water vehicle for the acquisition of geophysical data ,ENI S.p.A.,"Italiano Giori, Massimo Antonelli, Roberto Finotello",2010-10-22,2011-10-24,2013-08-28,,https://patents.google.com/patent/EP2630520A1/en,
DE-102013003214-A1,"Method for transferring driving tasks between occupants e.g. driver of motor car, involves terminating autonomous driving by driving assistance system after detecting completed transfer and acquisition of object by other occupant ",Daimler Ag,"Jürgen Dickmann, Christoph Fischer, Dr.-Ing. Hackbarth Thomas, Markus Hahn, Jens Klappstein, Marc Muntzinger, Alfons Sailer, Philipp Steinemann",2013-02-27,2013-02-27,2013-09-05,,https://patents.google.com/patent/DE102013003214A1/en,https://patentimages.storage.googleapis.com/d2/c2/ca/e101ebe33ba9ea/00130001.png
WO-2013159845-A1,"Method for autonomous parking of a motor vehicle, driver assistance device for performing the method and motor vehicle with the driver assistance device ",Daimler Ag,"Christophe Bonnet, Andreas Hiller, Gerhard Kuenzel, Martin Moser, Heiko Schiemenz",2012-04-28,2013-01-29,2013-10-31,,https://patents.google.com/patent/WO2013159845A1/en,
CN-103345164-A,Multi-autonomous-vehicle decision and control real-time simulation experiment system ,吉林大学,"田彦涛, 王磊, 黄维, 樊泽华, 洪伟",2013-07-18,2013-07-18,2013-10-09,,https://patents.google.com/patent/CN103345164A/en,https://patentimages.storage.googleapis.com/58/2d/15/f8d8ac70edcf62/HDA00003534114200011.png
CN-103274016-A,High-speed autonomous underwater vehicle and dedicated control method thereof ,哈尔滨工程大学,"白涛, 韩云涛, 赵国良, 孟浩",2013-04-16,2013-04-16,2013-09-04,,https://patents.google.com/patent/CN103274016A/en,https://patentimages.storage.googleapis.com/99/41/6c/f639a63a8eb50f/HDA00003057725200011.png
EP-2630549-A2,"Autonomous vehicle, associated trailer and autonomous transportation system ","KUKA Laboratories GmbH, LJU Automatisierungstechnik GmbH","Johannes Kurth, Patrik Pfaff, Sven Brudniok, Johann Maischberger, Winhold Linnhoff, Sven Hafenberg",2010-10-22,2011-10-21,2013-08-28,,https://patents.google.com/patent/EP2630549A2/en,
DE-102012208256-A1,Method and system for autonomously tracking a follower vehicle on the track of a Leader vehicle ,Continental Teves Ag & Co. Ohg,"Ulrich Stählin, Wilfried Mehr, Stefan Lüke",2012-05-16,2012-05-16,2013-11-21,,https://patents.google.com/patent/DE102012208256A1/en,https://patentimages.storage.googleapis.com/cb/ac/ae/0e92c3aa64b52c/00330001.png
WO-2013171089-A1,Method and system for autonomous tracking of a following vehicle on the track of a leading vehicle ,Continental Teves Ag & Co. Ohg,"Wilfried Mehr, Ulrich STÄHLIN, Stefan LÜKE",2012-05-16,2013-05-06,2013-11-21,,https://patents.google.com/patent/WO2013171089A1/en,
EP-2421742-A4,"AUTONOMOUS VEHICLE STEERING CONTROL DEVICE, AUTONOMOUS VEHICLE HAVING THE SAME, AND AUTONOMOUS VEHICLE STEERING CONTROL METHOD ",Agency Defense Dev,"Tok Son Choe, Yong Woon Park, Jeong Sook Chae",2010-05-11,2010-09-28,2013-11-20,,https://patents.google.com/patent/EP2421742A4/en,
KR-20130091907-A,Apparatus and method for autonomous driving ,한국전자통신연구원,"안경환, 성경복, 곽동용",2012-02-09,2012-02-09,2013-08-20,,https://patents.google.com/patent/KR20130091907A/en,https://patentimages.storage.googleapis.com/eb/df/d4/560d2b731e97bc/pat00002.png
WO-2013150244-A1,Autonomous mode vehicle control system and vehicle comprising such a control system ,Renault S.A.S.,Nicoleta MINOIU-ENACHE,2012-04-05,2013-04-04,2013-10-10,,https://patents.google.com/patent/WO2013150244A1/en,
GB-2499300-A,Autonomous lane control system for vehicle ,Ford Global Tech Llc,"Dorian Jack Spero, Thomas Edward Pilutti, Matthew Y Rupp, Peter Gyumyeong Joh",2012-01-17,2012-12-21,2013-08-14,,https://patents.google.com/patent/GB2499300A/en,
AU-2012243484-A1,Method and apparatus for efficient scheduling for multiple automated non-holonomic vehicles using a coordinated path planner ,Crown Equipment Corporation,Jacob Jay THOMSON,2011-04-11,2012-04-10,2013-05-02,,https://patents.google.com/patent/AU2012243484A1/en,
JP-2013165588-A,Control apparatus of unmanned autonomous operating vehicle ,"Honda Motor Co Ltd, 本田技研工業株式会社","Makoto Yamamura, 誠 山村, Toshiaki Kawakami, 俊明 川上",2012-02-10,2012-02-10,2013-08-22,,https://patents.google.com/patent/JP2013165588A/en,https://patentimages.storage.googleapis.com/a1/c3/80/5c1418cd36f66b/2013165588-3.png
EP-2583147-A1,Method and apparatus for managing and controlling manned and automated utility vehicles ,"Sky-Trax, Inc.","Robert S. Kunzig, Robert M. Taylor, David C. Emanuel, Leonard J. Maxwell",2010-06-18,2011-06-17,2013-04-24,,https://patents.google.com/patent/EP2583147A1/en,
AU-2011317548-A1,Autonomous under water vehicle for the acquisition of geophysical data ,Eni S.P.A.,"Massimo Antonelli, Roberto Finotello, Italiano Giori",2010-10-22,2011-10-24,2013-05-02,,https://patents.google.com/patent/AU2011317548A1/en,
EP-2628062-A1,Method and arrangement for entering a preceding vehicle autonomous following mode ,Volvo Lastvagnar AB,Philip Gerdt,2010-10-12,2010-10-12,2013-08-21,,https://patents.google.com/patent/EP2628062A1/en,
FR-2989047-A1,AUTONOMOUS VEHICLE CONTROL SYSTEM AND VEHICLE COMPRISING SUCH A CONTROL SYSTEM ,Renault Sa,Nicoleta Minoiu-Enache,2012-04-05,2012-04-05,2013-10-11,,https://patents.google.com/patent/FR2989047A1/en,
WO-2012141601-A3,Method and apparatus for efficient scheduling for multiple automated non-holonomic vehicles using a coordinated path planner ,Crown Equipment Limited,Jacob Jay THOMSON,2011-04-11,2012-04-10,2013-02-28,,https://patents.google.com/patent/WO2012141601A3/en,
FR-2984254-A1,CONTROL OF AUTONOMOUS VEHICLES ,Renault Sa,"Javier Ibanez-Guzman, Nicoleta Minoiu-Enache, Gongora Hugo Guillermo Chale, Jean Lesaing, Francois Chauveau",2011-12-16,2011-12-16,2013-06-21,,https://patents.google.com/patent/FR2984254A1/en,
CN-102520722-B,Automated guided vehicle utilizing non-contact power supply ,长春艾希技术有限公司,"张永法, 程凤芹, 王洪军, 王立",2011-12-24,2011-12-24,2013-10-02,2013-10-02,https://patents.google.com/patent/CN102520722B/en,https://patentimages.storage.googleapis.com/b0/4f/87/f56a997b53ac49/111224123242.png
CN-203358312-U,Double-drive automated guided vehicle ,深圳市昂科电子设备有限公司,何建忠,2013-05-27,2013-05-27,2013-12-25,2013-12-25,https://patents.google.com/patent/CN203358312U/en,https://patentimages.storage.googleapis.com/79/42/9f/deeb299788969e/130527151010.png
RU-2011131950-A,INTEGRATED NAVIGATION AND TRAFFIC MANAGEMENT SYSTEM FOR AUTONOMOUS UNABILABLE UNDERWATER UNDERWATER VEHICLES ,"Российская Федерация, От Имени Которой Выступает Министерство Промышленности И Торговли Российской Федерации","Сергей Яковлевич Суконкин, Владимир Васильевич Чернявец, Владимир Николаевич Афанасьев, Виктор Валентинович Леденев, Алексей Славович Амирагов, Евгений Евгеньевич Павлюченко, Вячеслав Евгеньевич Плеханов, Владимир Николаевич Максимов",2011-08-01,2011-08-01,2013-02-10,,https://patents.google.com/patent/RU2011131950A/en,
CN-102874232-A,Automobile in-situ steering device with autonomous power ,江亘,江亘,2012-09-07,2012-09-07,2013-01-16,,https://patents.google.com/patent/CN102874232A/en,https://patentimages.storage.googleapis.com/a5/75/40/d76c7d4ee4ebd3/HDA00002114000900011.png
KR-101265091-B1,"Estimating position system of autonomous vehicle using cdgps, autonomous vehicle having the same and estimating position method of autonomous vehicle ",국방과학연구소,"최지훈, 심성대, 김준, 최덕선, 박용운",2011-10-25,2011-10-25,2013-05-20,2013-05-20,https://patents.google.com/patent/KR101265091B1/en,https://patentimages.storage.googleapis.com/30/a2/ec/45df2150ecffc3/112011083713525-pat00001.png
US-8571772-B2,Method and device for securing lubrication of an automated manual transmission in a vehicle ,Volvo Lastvagnar Ab,"Johan Bjernetun, Anders Eriksson, Johnny Yngve",2008-05-09,2008-05-09,2013-10-29,2013-10-29,https://patents.google.com/patent/US8571772B2/en,https://patentimages.storage.googleapis.com/bf/de/db/9f51499f1d7ad5/US08571772-20131029-D00000.png
JP-2013243595-A,Communication method of automated guided vehicle ,"Nippon Sharyo Seizo Kaisha Ltd, 日本車輌製造株式会社","Koji Ohama, 光司 大濱",2012-05-22,2012-05-22,2013-12-05,,https://patents.google.com/patent/JP2013243595A/en,https://patentimages.storage.googleapis.com/94/82/08/02f330e5675914/2013243595-3.png
CN-202743327-U,Steering automated operating system of double-driving vehicle without steering wheels ,义乌西贝虎特种车辆有限公司,"贾文良, 施东庆",2012-06-27,2012-06-27,2013-02-20,2013-02-20,https://patents.google.com/patent/CN202743327U/en,https://patentimages.storage.googleapis.com/e5/fb/7e/bf720661755f12/HDA00001813440900021.png
CN-202916692-U,Automated guided vehicle provided with angle sensing device ,深圳市佳顺伟业科技有限公司,李特,2012-10-24,2012-10-24,2013-05-01,2013-05-01,https://patents.google.com/patent/CN202916692U/en,https://patentimages.storage.googleapis.com/ba/16/43/6fc6a29d166ebd/121022232416.png
CN-202806746-U,Integrated vehicle control system for autonomous driving intelligent vehicle ,浙江元亨通信技术股份有限公司,"何顺兰, 胡宏宇, 楼一品, 王程",2012-04-26,2012-04-26,2013-03-20,2013-03-20,https://patents.google.com/patent/CN202806746U/en,https://patentimages.storage.googleapis.com/f3/54/27/47d0f3e95bda10/HDA0000157467420000011.png
RU-2496541-C2,Automated supplying device of fire escape emergency ladder for rescue vehicles and fire motor ladders (versions) ,Николай Сергеевич Говоров,"Валерий Валентинович Артемов, Николай Сергеевич Говоров, Сергей Николаевич Говоров, Юрий Валентинович Молокин, Виктор Юрьевич Савельев, Денис Александрович Чурзин",2011-10-31,2011-10-31,2013-10-27,2013-10-27,https://patents.google.com/patent/RU2496541C2/en,https://patentimages.storage.googleapis.com/7d/ad/ef/59d574a905f433/00000002.png
CN-103048997-A,Track control method of cableless autonomous underwater vehicle (AUV) ,中国科学院沈阳自动化研究所,"刘健, 于闯, 林扬, 贾松力, 刘爱民, 刘铁军",2012-11-23,2012-11-23,2013-04-17,,https://patents.google.com/patent/CN103048997A/en,https://patentimages.storage.googleapis.com/9a/12/a2/9c3e06aea00f64/HDA00002457877300011.png
RU-2011144052-A,AUTOMATED FIRE RESCUE LADDER FEEDING DEVICE FOR RESCUE SERVICE CARS AND STAIRS (OPTIONS) ,Николай Сергеевич Говоров,"Валерий Валентинович Артемов, Николай Сергеевич Говоров, Сергей Николаевич Говоров, Юрий Валентинович Молокин, Виктор Юрьевич Савельев, Денис Александрович Чурзин",2011-10-31,2011-10-31,2013-05-10,,https://patents.google.com/patent/RU2011144052A/en,
JP-5359506-B2,Display device for autonomous vehicle motion monitor ,株式会社Ｉｈｉ,拓 須藤,2009-04-20,2009-04-20,2013-12-04,2013-12-04,https://patents.google.com/patent/JP5359506B2/en,https://patentimages.storage.googleapis.com/4f/f3/47/ac7362dc832912/0005359506-2.png
DE-102012020973-A1,"Position detection system for detecting position of automated guided transport vehicle in station of production plant, has position detection device which interacts with detecting element and robot to determine position of vehicle ",Daimler Ag,Simon Klumpp,2012-10-25,2012-10-25,2013-04-25,,https://patents.google.com/patent/DE102012020973A1/en,https://patentimages.storage.googleapis.com/fc/33/d0/4e69022c5150d6/00090001.png
CN-103402179-A,Early-warning information broadcasting system and method based on autonomously cooperative vehicle-mounted network ,无锡清华信息科学与技术国家实验室物联网技术中心,"刘峻良, 杨铮, 刘云浩, 赵弋洋, 李向阳, 何源",2013-06-27,2013-06-27,2013-11-20,,https://patents.google.com/patent/CN103402179A/en,https://patentimages.storage.googleapis.com/b5/bd/9a/c509bf945cbe79/HDA00003422325500011.png
KR-20130061822-A,Method of automated structural analysis code for railway vehicle ,한밭대학교  산학협력단,"신광복, 김준환, 강승구",2011-12-02,2011-12-02,2013-06-12,,https://patents.google.com/patent/KR20130061822A/en,https://patentimages.storage.googleapis.com/e0/c5/06/4013a6a3dfb505/pat00004.png
KR-101277179-B1,Method of automated structural analysis code for railway vehicle ,한밭대학교  산학협력단,"신광복, 김준환, 강승구",2011-12-02,2011-12-02,2013-06-19,2013-06-19,https://patents.google.com/patent/KR101277179B1/en,https://patentimages.storage.googleapis.com/17/ec/a3/83f2a0a8fce52b/112011095866943-pat00004.png
CN-203358251-U,Suspension structure of automated guided vehicle ,深圳市昂科电子设备有限公司,何建忠,2013-05-27,2013-05-27,2013-12-25,2013-12-25,https://patents.google.com/patent/CN203358251U/en,https://patentimages.storage.googleapis.com/0f/fc/79/18e40e9765c264/130527153702.png
KR-20130045112-A,"Estimating position system of autonomous vehicle using cdgps, autonomous vehicle having the same and estimating position method of autonomous vehicle ",국방과학연구소,"최지훈, 심성대, 김준, 최덕선, 박용운",2011-10-25,2011-10-25,2013-05-03,,https://patents.google.com/patent/KR20130045112A/en,https://patentimages.storage.googleapis.com/db/43/d6/1e6093246cdc4a/pat00001.png
CN-103182980-A,Autonomous electric vehicle turn flash lamp controller and control method thereof ,湖南晟通科技集团有限公司,不公告发明人,2011-12-31,2011-12-31,2013-07-03,,https://patents.google.com/patent/CN103182980A/en,https://patentimages.storage.googleapis.com/68/67/b4/6f6ac8d894d757/HDA0000128050430000011.png
WO-2013178423-A1,Method and device for controlling a movement of an autonomously driven vehicle ,Siemens Aktiengesellschaft,"Merten Lipkowski, Christoph Bernhard RÖSMANN, Thomas WÖSCH",2012-05-30,2013-05-03,2013-12-05,,https://patents.google.com/patent/WO2013178423A1/en,
DE-102012209110-A1,Method and device for controlling a movement of an autonomously moving vehicle ,Siemens Aktiengesellschaft,"Merten Lipkowski, Christoph Bernhard Rösmann, Thomas Wösch",2012-05-30,2012-05-30,2013-12-05,,https://patents.google.com/patent/DE102012209110A1/en,https://patentimages.storage.googleapis.com/83/ea/27/b72e9b4eb79116/00230001.png
AU-2012201252-B2,Communication technique by which an autonomous guidance system controls an industrial vehicle ,The Raymond Corporation,"Richard M. Day, Dean S. Harvey, Stephen L. Page",2011-03-18,2012-03-01,2013-09-12,2013-09-12,https://patents.google.com/patent/AU2012201252B2/en,
US-8433469-B2,Communication technique by which an autonomous guidance system controls an industrial vehicle ,The Raymond Corporation,"Dean S. Harvey, Stephen L. Page, Richard M. Day",2011-03-18,2012-02-28,2013-04-30,2013-04-30,https://patents.google.com/patent/US8433469B2/en,https://patentimages.storage.googleapis.com/33/a2/5a/e7bfcbec6d5f63/US08433469-20130430-D00000.png
US-8457827-B1,Modifying behavior of autonomous vehicle based on predicted behavior of other vehicles ,Google Inc.,"David I. Ferguson, Dmitri A. Dolgov",2012-03-15,2012-03-15,2013-06-04,2013-06-04,https://patents.google.com/patent/US8457827B1/en,https://patentimages.storage.googleapis.com/43/ea/f4/b2f558bf1d1e57/US08457827-20130604-D00000.png
DE-102012017497-B3,Traffic system for autonomous driving and method for determining a vehicle damage ,Audi Ag,"Michael Reichel, Andreas Siegel",2012-08-17,2012-08-17,2013-12-05,2013-12-05,https://patents.google.com/patent/DE102012017497B3/en,https://patentimages.storage.googleapis.com/57/44/90/cae4533f6c7371/00130001.png
US-8618922-B2,Method and system for ensuring operation of limited-ability autonomous driving vehicles ,GM Global Technology Operations LLC,"Rami I. Debouk, Barbara J. Czerny, Joseph G. D'Ambrosio, Jeffrey Joyce, Massimo Osella, Vijaya Vittal Ramachandra",2010-03-30,2011-03-08,2013-12-31,2013-12-31,https://patents.google.com/patent/US8618922B2/en,https://patentimages.storage.googleapis.com/13/56/cc/f494a3eabfa6da/US08618922-20131231-D00000.png
US-8366172-B1,Automated vehicle sunshade ,Harold Morazan,Harold Morazan,2006-03-31,2011-03-25,2013-02-05,2013-02-05,https://patents.google.com/patent/US8366172B1/en,https://patentimages.storage.googleapis.com/d4/8c/22/798ab31a167c57/US08366172-20130205-D00000.png
US-8364334-B2,System and method for navigating an autonomous vehicle using laser detection and ranging ,Honeywell International Inc.,"Kwong Wing Au, Alan B. Touchberry, Brian VanVoorst, Jon Schewe",2008-10-30,2008-10-30,2013-01-29,2013-01-29,https://patents.google.com/patent/US8364334B2/en,https://patentimages.storage.googleapis.com/94/7e/c4/7c7fa318fb337c/US08364334-20130129-D00000.png
US-8374743-B2,Method and apparatus for driver control of a limited-ability autonomous vehicle ,GM Global Technology Operations LLC,Jeremy A. Salinger,2008-05-16,2009-05-01,2013-02-12,2013-02-12,https://patents.google.com/patent/US8374743B2/en,https://patentimages.storage.googleapis.com/22/cb/3c/9260b7ff818977/US08374743-20130212-D00000.png
US-8417444-B2,Method and system for locating and navigating an autonomous vehicle ,"Nav-Track, Inc.","Edzko Smid, Tom Stiglich",2007-11-27,2008-11-26,2013-04-09,2013-04-09,https://patents.google.com/patent/US8417444B2/en,https://patentimages.storage.googleapis.com/1c/d2/91/fe610026402db3/US08417444-20130409-D00000.png
US-8607403-B2,Autonomous movable vehicle having a fillable container and an assembly including the autonomous movable vehicle and a filling station ,Lely Patent N.V.,"Karel Van den Berg, Jan Martinus Van Kuilenburg, Arie Huyzer",2010-10-15,2011-10-14,2013-12-17,2013-12-17,https://patents.google.com/patent/US8607403B2/en,https://patentimages.storage.googleapis.com/10/56/dd/7492e47578f8f7/US08607403-20131217-D00000.png
