search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20141231&after=publication:20140101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2014156134-A1,Engaging and disengaging for autonomous driving ,Google Inc.,"Brian Cullinane, Philip Nemec, Manuel Christian Clement, Robertus Christianus Elisabeth Mariet, Lilli Ing-Marie JONSSON",2012-11-30,2013-12-03,2014-06-05,,https://patents.google.com/patent/US20140156134A1/en,https://patentimages.storage.googleapis.com/fe/9a/3a/3e17f3e7c55921/US20140156134A1-20140605-D00000.png
US-2014156133-A1,Engaging and disengaging for autonomous driving ,Google Inc.,"Brian Cullinane, Philip Nemec, Manuel Christian Clement, Robertus Christianus Elisabeth Mariet, Lilli Ing-Marie JONSSON",2012-11-30,2013-03-11,2014-06-05,,https://patents.google.com/patent/US20140156133A1/en,https://patentimages.storage.googleapis.com/e8/44/41/a403532f2a926f/US20140156133A1-20140605-D00000.png
AU-2011317548-B2,Autonomous under water vehicle for the acquisition of geophysical data ,Eni S.P.A.,"Massimo Antonelli, Roberto Finotello, Italiano Giori",2010-10-22,2011-10-24,2014-07-31,2014-07-31,https://patents.google.com/patent/AU2011317548B2/en,
CN-102039894-B,Autonomous parking strategy of vehicle with rear steer ,通用汽车环球科技运作公司,"N·K·莫什楚克, S-K·陈",2009-10-14,2010-10-14,2014-03-05,2014-03-05,https://patents.google.com/patent/CN102039894B/en,https://patentimages.storage.googleapis.com/2a/53/eb/2eb4aabd3c85ae/HSA00000307220500011.png
KR-101370649-B1,Route control method for the autonomous underwater vehicle ,주식회사 한화,"정훈상, 이필엽, 이원희, 원건희",2012-09-04,2012-09-04,2014-03-10,2014-03-10,https://patents.google.com/patent/KR101370649B1/en,https://patentimages.storage.googleapis.com/90/04/29/473e9769359038/112012071263499-pat00291.png
US-2014358331-A1,Transitioning a Mixed-Mode Vehicle to Autonomous Mode ,Google Inc.,"Luis Ricardo Prada Gomez, Nathaniel Fairfield, Andy Szybalski, Philip Nemec, Christopher Urmson",2011-05-11,2014-08-25,2014-12-04,,https://patents.google.com/patent/US20140358331A1/en,https://patentimages.storage.googleapis.com/03/45/62/359ce48aef78bf/US20140358331A1-20141204-D00000.png
KR-101371866-B1,Autonomous driving service apparatus based on driving information database and method thereof ,현대자동차주식회사,유병용,2012-12-14,2012-12-14,2014-03-07,2014-03-07,https://patents.google.com/patent/KR101371866B1/en,https://patentimages.storage.googleapis.com/23/01/06/aa888d46feb8dc/112012104349413-pat00001.png
US-2014371973-A1,Automated Guided Vehicle And Method Of Operating An Automated Guided Vehicle ,Kuka Laboratories Gmbh,"Patrick Pfaff, Bjorn Klein, Christoph Bick",2013-06-18,2014-06-18,2014-12-18,,https://patents.google.com/patent/US20140371973A1/en,https://patentimages.storage.googleapis.com/33/cb/5c/971d43c0424977/US20140371973A1-20141218-D00000.png
US-2014136414-A1,Autonomous neighborhood vehicle commerce network and community ,Raj Abhyanker,Raj Abhyanker,2006-03-17,2014-01-17,2014-05-15,,https://patents.google.com/patent/US20140136414A1/en,https://patentimages.storage.googleapis.com/dd/e8/d1/5a9b3862b26ed9/US20140136414A1-20140515-D00000.png
US-2014244096-A1,Apparatus and method for cooperative autonomous driving between vehicle and driver ,Electronics And Telecommunications Research Institute,"Kyoung-Hwan AN, Woo-Yong Han",2013-02-27,2013-09-11,2014-08-28,,https://patents.google.com/patent/US20140244096A1/en,https://patentimages.storage.googleapis.com/71/e4/0a/e1e75e160e39c4/US20140244096A1-20140828-D00000.png
US-2014195214-A1,Automatic driver modeling for integration of human-controlled vehicles into an autonomous vehicle network ,International Business Machines Corporation,"James R. Kozloski, Timothy M. Lynar, Cristian VECCHIOLA",2013-01-10,2013-08-08,2014-07-10,,https://patents.google.com/patent/US20140195214A1/en,https://patentimages.storage.googleapis.com/b0/5a/d3/8e4c7cc95951e7/US20140195214A1-20140710-D00000.png
US-2014379247-A1,Use of Environmental Information to aid Image Processing for Autonomous Vehicles ,Google Inc.,"David I. Ferguson, Wan-Yen Lo",2013-06-24,2013-06-24,2014-12-25,,https://patents.google.com/patent/US20140379247A1/en,https://patentimages.storage.googleapis.com/93/4c/a9/e31eaa9b89d44d/US20140379247A1-20141225-D00000.png
US-2014303827-A1,Systems and Methods for Transitioning Control of an Autonomous Vehicle to a Driver ,Google Inc.,"Dmitri Dolgov, Andrew Schultz, Daniel Trawick Egnor, Christopher Urmson",2013-04-05,2013-04-05,2014-10-09,,https://patents.google.com/patent/US20140303827A1/en,https://patentimages.storage.googleapis.com/cf/40/c9/9e26852cfc1c1c/US20140303827A1-20141009-D00000.png
US-2014156182-A1,Determining and displaying auto drive lanes in an autonomous vehicle ,"Philip Nemec, Brian Cullinane, Manuel Christian Clement, Robertus Christianus Elisabeth Mariet","Philip Nemec, Brian Cullinane, Manuel Christian Clement, Robertus Christianus Elisabeth Mariet",2012-11-30,2013-03-11,2014-06-05,,https://patents.google.com/patent/US20140156182A1/en,https://patentimages.storage.googleapis.com/da/46/6e/8fbd8fe6a8516b/US20140156182A1-20140605-D00000.png
US-2014195213-A1,Automatic driver modeling for integration of human-controlled vehicles into an autonomous vehicle network ,International Business Machines Corporation,"James R. Kozloski, Timothy M. Lynar, Cristian VECCHIOLA",2013-01-10,2013-01-10,2014-07-10,,https://patents.google.com/patent/US20140195213A1/en,https://patentimages.storage.googleapis.com/ae/a2/85/d05ab8619f3c79/US20140195213A1-20140710-D00000.png
US-2014195093-A1,Autonomous Driving Merge Management System ,"Carnegie Mellon University, GM Global Technology Operations LLC","Bakhtiar Brian Litkouhi, Junqing Wei, John M. Dolan",2013-01-04,2013-01-04,2014-07-10,,https://patents.google.com/patent/US20140195093A1/en,https://patentimages.storage.googleapis.com/dd/0a/a3/c62ce3f1d158a6/US20140195093A1-20140710-D00000.png
US-2014188322-A1,Driving mode changing method and apparatus of autonomous navigation vehicle ,Hyundai Motor Company,"Young Chul Oh, Myung Seon Heo, Byung Yong YOU",2012-12-27,2013-05-24,2014-07-03,,https://patents.google.com/patent/US20140188322A1/en,https://patentimages.storage.googleapis.com/25/67/ca/c063e6fe981c0a/US20140188322A1-20140703-D00000.png
US-2014358353-A1,Control of the autonomous mode of bimodal vehicles ,Renault S.A.S.,"Javier Ibanez-Guzman, Nicoleta Minoiu-Enache, Hugo Guillermo Chale Gongora, Jean Lesaing, Francois Chauveau",2011-12-16,2012-12-06,2014-12-04,,https://patents.google.com/patent/US20140358353A1/en,https://patentimages.storage.googleapis.com/2c/e2/34/678754732b337d/US20140358353A1-20141204-D00000.png
US-2014088814-A1,Driving control exchanging system and method for autonomous vehicle ,Hyundai Motor Company,"Byung Yong YOU, Young Chul Oh",2012-09-24,2012-12-04,2014-03-27,,https://patents.google.com/patent/US20140088814A1/en,https://patentimages.storage.googleapis.com/c5/7d/ff/d6fce4430d4f32/US20140088814A1-20140327-D00000.png
US-2014018992-A1,Transitioning a Mixed-Mode Vehicle to Autonomous Mode ,"Luis Ricardo Prada Gomez, Nathaniel Fairfield, Andy Szybalski, Philip Nemec, Christopher Urmson","Luis Ricardo Prada Gomez, Nathaniel Fairfield, Andy Szybalski, Philip Nemec, Christopher Urmson",2011-05-11,2012-10-25,2014-01-16,,https://patents.google.com/patent/US20140018992A1/en,https://patentimages.storage.googleapis.com/e7/8f/69/e2c17739ba7b9f/US20140018992A1-20140116-D00000.png
US-2014277894-A1,Autonomous vehicle comprising extracorporeal blood treatment machine ,"Fresenius Medical Care Holdings, Inc.","Matthew Doyle, Lee TANENBAUM, John TONG",2013-03-15,2013-03-15,2014-09-18,,https://patents.google.com/patent/US20140277894A1/en,https://patentimages.storage.googleapis.com/6e/6e/c1/f4a9b6986c0909/US20140277894A1-20140918-D00000.png
US-2014058611-A1,"Autonomous working system, an autonomous vehicle and a turning method thereof ","Positec Power Tools (Suzhou) Co., Ltd.",Gianni Borinato,2011-04-28,2012-04-27,2014-02-27,,https://patents.google.com/patent/US20140058611A1/en,https://patentimages.storage.googleapis.com/03/14/6b/5aad8bf62a310f/US20140058611A1-20140227-D00000.png
US-2014032035-A1,Method and apparatus for efficient scheduling for multiple automated non-holonomic vehicles using a coordinated path planner ,Crown Equipment Limited,Jacob Jay Thomson,2011-04-11,2012-04-10,2014-01-30,,https://patents.google.com/patent/US20140032035A1/en,https://patentimages.storage.googleapis.com/a8/b1/a2/e6e28171c0da95/US20140032035A1-20140130-D00000.png
US-2014152455-A1,Autonomous under water vehicle for the acquisition of geophysical data ,"Italiano Giori, Massimo Antonelli, Roberto Finotello","Italiano Giori, Massimo Antonelli, Roberto Finotello",2010-10-22,2011-10-24,2014-06-05,,https://patents.google.com/patent/US20140152455A1/en,https://patentimages.storage.googleapis.com/a4/62/e4/2ffeee4f7543c4/US20140152455A1-20140605-D00000.png
WO-2014085380-A1,Engaging and disengaging for autonomous driving ,Google Inc.,"Brian Cullinane, Philip Nemec, Manuel Christian CLEMENT, Robertus Christianus Elisabeth MARIET, Lilli Ing-Marie Jonsson",2012-11-30,2013-11-26,2014-06-05,,https://patents.google.com/patent/WO2014085380A1/en,
US-2014118549-A1,Automated vehicle periphery monitoring apparatus and image displaying method ,"Nissan North America, Inc.",Michael MELDRUM,2012-10-31,2012-10-31,2014-05-01,,https://patents.google.com/patent/US20140118549A1/en,https://patentimages.storage.googleapis.com/56/44/36/6678d6d1a53258/US20140118549A1-20140501-D00000.png
KR-20140084959-A,Apparatus for converting driving mode of autonomous vehicle and method thereof ,현대자동차주식회사,"오영철, 허명선, 유병용",2012-12-27,2012-12-27,2014-07-07,,https://patents.google.com/patent/KR20140084959A/en,https://patentimages.storage.googleapis.com/01/9c/49/c3edea5141def0/pat00001.png
CN-104062977-A,Full-autonomous flight control method for quadrotor unmanned aerial vehicle based on vision SLAM ,天津大学,"鲜斌, 曹美会, 张旭",2014-06-17,2014-06-17,2014-09-24,,https://patents.google.com/patent/CN104062977A/en,
CN-104238557-A,Automated Guided Vehicle And Method Of Operating An Automated Guided Vehicle ,库卡实验仪器有限公司,"派翠克·普法夫, 比约恩·克莱因, 克里斯托夫·比克",2013-06-18,2014-06-18,2014-12-24,,https://patents.google.com/patent/CN104238557A/en,
KR-20140104018-A,Control of the autonomous mode of bimodal vehicles ,르노 에스.아.에스.,"자비에 이바네즈-귀즈망, 니콜레타 미누아우-에나슈, 공고라 위고 길예르모 샬, 장 레생, 프랑소와 쇼보",2011-12-16,2012-12-06,2014-08-27,,https://patents.google.com/patent/KR20140104018A/en,https://patentimages.storage.googleapis.com/8b/12/10/a283bd33716070/pct00001.png
SE-1350329-A1,Method and system for controlling autonomous vehicles ,Scania Cv Ab,"Jon Andersson, Joseph Ah-King, Tom Nyström",2013-03-19,2013-03-19,2014-09-20,,https://patents.google.com/patent/SE1350329A1/en,
CN-103608740-A,Method and apparatus for efficiently scheduling multiple autonomous nonholonomic vehicles using a coordinated path planner ,克朗设备有限公司,J·J·汤普森,2011-04-11,2012-04-10,2014-02-26,,https://patents.google.com/patent/CN103608740A/en,https://patentimages.storage.googleapis.com/6c/22/7b/a4cdcd208a3751/HPA0000181711610000011.png
EP-2756362-A2,Autonomous vehicle and task modelling ,BAE Systems PLC,Glenn Michael Callow,2011-09-15,2012-09-12,2014-07-23,,https://patents.google.com/patent/EP2756362A2/en,
AU-2012307109-A1,Autonomous vehicle and task modelling ,Bae Systems Plc,Glenn Michael Callow,2011-09-15,2012-09-12,2014-03-27,,https://patents.google.com/patent/AU2012307109A1/en,
WO-2013038175-A3,Autonomous vehicle and task modelling ,Bae Systems Plc,Glenn Michael Callow,2011-09-15,2012-09-12,2014-01-23,,https://patents.google.com/patent/WO2013038175A3/en,
KR-101371930-B1,Apparatus for controlling autonomous vehicle and method thereof ,현대자동차주식회사,유병용,2012-11-08,2012-11-08,2014-03-07,2014-03-07,https://patents.google.com/patent/KR101371930B1/en,https://patentimages.storage.googleapis.com/fa/81/d7/9365cae1a53c45/112012091941731-pat00001.png
US-2014188364-A1,Safety braking apparatus for automated vehicle ,Seoung Sam Kang,Seoung Sam Kang,2011-08-25,2011-09-29,2014-07-03,,https://patents.google.com/patent/US20140188364A1/en,https://patentimages.storage.googleapis.com/0e/94/19/68f60152df777f/US20140188364A1-20140703-D00000.png
EP-2752339-A1,Safety braking apparatus for an automated vehicle ,Seoung Sam Kang,Seoung Sam Kang,2011-08-25,2011-09-29,2014-07-09,,https://patents.google.com/patent/EP2752339A1/en,https://patentimages.storage.googleapis.com/af/82/04/08af7a107eb46b/imgf0001.png
KR-20140130055-A,"Automated guided vehicle, system with a computer and an automated guided vehicle, method for operating an automated guided vehicle ",쿠카 레보라토리즈 게엠베하,"파트릭 파프, 델리우스 다니엘 마이어, 슈테판 로이블",2013-04-30,2014-04-29,2014-11-07,,https://patents.google.com/patent/KR20140130055A/en,https://patentimages.storage.googleapis.com/11/02/88/0a40aea70a2818/pat00019.png
CN-104133471-A,"Automated guided vehicle, method for operating automated guided vehicle, including system of automated guided vehicle and method of planning virtual track ",库卡实验仪器有限公司,"派翠克·普法夫, 丹尼尔·梅耶-德利厄斯, 斯蒂芬·洛贝尔",2013-04-30,2014-04-30,2014-11-05,,https://patents.google.com/patent/CN104133471A/en,
CN-104076688-A,Master-slave type cooperative control method for autonomous underwater vehicles ,山东省科学院海洋仪器仪表研究所,"袁健, 周忠海, 牟华, 李俊晓",2014-07-17,2014-07-17,2014-10-01,,https://patents.google.com/patent/CN104076688A/en,
CN-104142683-A,Automated guided vehicle navigation method based on two-dimension code positioning ,上海快仓智能科技有限公司,"倪菲, 杨威",2013-11-15,2014-06-27,2014-11-12,,https://patents.google.com/patent/CN104142683A/en,
CN-104133472-A,"Automated guided vehicle, method for operating automated guided vehicle, including system of automated guided vehicle and method for planning virtual tracks ",库卡实验仪器有限公司,"派翠克·普法夫, 比约恩·克莱因",2013-04-30,2014-04-30,2014-11-05,,https://patents.google.com/patent/CN104133472A/en,
DE-102013209006-A1,Control device for a brake-boosted autonomous braking system of a vehicle and method for operating a brake-boosted autonomous braking system of a vehicle ,Robert Bosch Gmbh,Michael Bunk,2013-05-15,2013-05-15,2014-11-20,,https://patents.google.com/patent/DE102013209006A1/en,https://patentimages.storage.googleapis.com/16/73/23/799aadffbb4ce6/DE102013209006A1_0002.png
WO-2014184034-A1,Control device for a brake-power-assisted autonomous brake system of a vehicle and method for operating a brake-power-assisted autonomous brake system of a vehicle ,Robert Bosch Gmbh,Michael Bunk,2013-05-15,2014-05-05,2014-11-20,,https://patents.google.com/patent/WO2014184034A1/en,
KR-20140120466-A,System and Method for estimating positions of an autonomous mobile vehicle ,국방과학연구소,"박용운, 최지훈, 이용우, 민지홍, 오상헌",2013-04-03,2013-04-03,2014-10-14,,https://patents.google.com/patent/KR20140120466A/en,https://patentimages.storage.googleapis.com/1a/59/28/5835ced026cf2a/pat00010.png
WO-2014085121-A1,Determining and displaying auto drive lanes in an autonomous vehicle ,Google Inc.,"Philip Nemec, Brian Cullinane, Manuel Christian CLEMENT, Robertus Christianus Elisabeth MARIET",2012-11-30,2013-11-18,2014-06-05,,https://patents.google.com/patent/WO2014085121A1/en,
WO-2014148975-A1,Method and system for control of autonomous vehicles ,Scania Cv Ab,"Jon Andersson, Joseph Ah-King, Tom NYSTRÖM",2013-03-19,2014-03-06,2014-09-25,,https://patents.google.com/patent/WO2014148975A1/en,
WO-2014165681-A1,Systems and methods for transitioning control of an autonomous vehicle to a driver ,Google Inc.,"Dmitri Dolgov, Andrew Schultz, Daniel Trawick EGNOR, Christopher Urmson",2013-04-05,2014-04-03,2014-10-09,,https://patents.google.com/patent/WO2014165681A1/en,
WO-2014181083-A1,Apparatus for guiding an autonomous vehicle towards a docking station ,Dyson Technology Limited,"Michael ALDRED, Simon EDWARDS-PARTON",2013-05-10,2014-04-25,2014-11-13,,https://patents.google.com/patent/WO2014181083A1/en,
US-2014324267-A1,"Automated Guided Vehicle, System Having A Computer And An Automated Guided Vehicle, And Method For Operating An Automated Guided Vehicle ",Kuka Laboratories Gmbh,"Patrick Pfaff, Daniel Meyer-Delius, Stefan Loibl",2013-04-30,2014-04-30,2014-10-30,,https://patents.google.com/patent/US20140324267A1/en,https://patentimages.storage.googleapis.com/e5/85/fd/2bf0d060626cf4/US20140324267A1-20141030-D00000.png
FR-3005925-A1,METHOD FOR OPERATING A VEHICLE IN MANUAL MODE AND IN AUTONOMOUS MODE ,Renault Sa,"Francois Desnoyer, Sabine Langlois, Frederic Horps",2013-05-27,2013-05-27,2014-11-28,,https://patents.google.com/patent/FR3005925A1/en,
EP-2791749-A1,Control of the autonomous mode of bimodal vehicles ,Renault S.A.S.,"Javier IBANEZ-GUZMAN, Nicoleta MINOIU-ENACHE, Hugo Guillermo Chale Gongora, Jean LESAING, François CHAUVEAU",2011-12-16,2012-12-06,2014-10-22,,https://patents.google.com/patent/EP2791749A1/en,
CN-104054034-A,Control of the autonomous mode of a dual-mode vehicle ,雷诺股份公司,"J·伊巴涅斯-古茨曼, N·米诺尤-埃纳凯, H·G·沙勒贡戈拉, J·勒赛恩, F·肖沃",2011-12-16,2012-12-06,2014-09-17,,https://patents.google.com/patent/CN104054034A/en,
CN-104254475-A,"Method for autonomous parking of a motor vehicle, driver assistance device for performing the method and motor vehicle with the driver assistance device ",戴姆勒股份公司,"C·博内, A·希勒, G·昆策尔, M·莫瑟尔, H·施门茨",2012-04-28,2013-01-29,2014-12-31,,https://patents.google.com/patent/CN104254475A/en,
EP-2707783-A2,Transitioning a mixed-mode vehicle to autonomous mode ,"Google, Inc.","Luis Ricardo Prada Gomez, Nathaniel Fairfield, Andy Szybalski, Philip Nemec, Christopher Urmson",2011-05-11,2011-11-21,2014-03-19,,https://patents.google.com/patent/EP2707783A2/en,
JP-2014519086-A,Transition of mixed mode vehicle to autonomous mode ,グーグル・インク,"プラダ、ゴメス・ルイス・リカルド, フェアフィールド、ナザニエル, スジバルスキー、アンディ, ネメック、フィリップ, ウルムソン、クリストファー",2011-05-11,2011-11-21,2014-08-07,,https://patents.google.com/patent/JP2014519086A/en,https://patentimages.storage.googleapis.com/2a/c8/7d/08fc32a84cf246/2014519086-3.png
JP-2014065478-A,Driving control right exchanging method for autonomous vehicle ,"Hyundai Motor Company Co Ltd, 現代自動車株式会社","Byung Yong You, ヨン，ユ ピョン, Young Chul Oh, チョル，オ ヨン",2012-09-24,2012-11-15,2014-04-17,,https://patents.google.com/patent/JP2014065478A/en,https://patentimages.storage.googleapis.com/0a/9e/27/822ba7276af1bf/2014065478-3.png
CN-103868521-A,Autonomous quadrotor unmanned aerial vehicle positioning and controlling method based on laser radar ,天津大学,"鲜斌, 张垚, 茹滨超, 宋英麟",2014-02-20,2014-02-20,2014-06-18,,https://patents.google.com/patent/CN103868521A/en,https://patentimages.storage.googleapis.com/bf/d5/26/a9d21c99dc1456/HDA0000467860880000011.png
KR-20140144267-A,Autonomous mode vehicle control system and vehicle comprising such a control system ,르노 에스.아.에스.,니콜레타 미누아우-에나슈,2012-04-05,2013-04-04,2014-12-18,,https://patents.google.com/patent/KR20140144267A/en,https://patentimages.storage.googleapis.com/76/0b/38/7869a12f00f4c2/pct00001.png
CA-2899705-A1,Autonomous vehicle comprising extracorporeal blood treatment machine ,"Fresenius Medical Care Holdings, Inc., Matthew Doyle, Lee Tanenbaum, John Tong","Matthew Doyle, Lee Tanenbaum, John Tong",2013-03-15,2014-03-12,2014-09-25,,https://patents.google.com/patent/CA2899705A1/en,
