search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20111231&after=publication:20110101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2011309967-A1,Apparatus and the method for distinguishing ground and obstacles for autonomous mobile vehicle ,"Tok Son Choe, Jeong Sook Chae, Park Yong Woon, Jun Kim","Tok Son Choe, Jeong Sook Chae, Yong Woon PARK, Jun Kim",2009-03-03,2010-03-03,2011-12-22,,https://patents.google.com/patent/US20110309967A1/en,https://patentimages.storage.googleapis.com/42/0d/13/45132a187330af/US20110309967A1-20111222-D00000.png
KR-20110074629-A,Control and system of autonomous driving vehicles ,"그레이 앤 컴퍼니, 인크.","폴 제라드 트레파그니어, 조지 에밀리오 나겔, 매튜 테일러 두너, 마이클 토마스 데웬터, 네일 마이클 트라프트, 세르게이 드라쿠노브, 포웰 키네이, 아론 리",2008-10-24,2009-10-26,2011-06-30,,https://patents.google.com/patent/KR20110074629A/en,https://patentimages.storage.googleapis.com/86/00/c2/d32f15c6d44b7f/pct00085.png
EP-2338029-A1,Control and systems for autonomously driven vehicles ,"Gray & Company, Inc.","Paul Gerald Trepagnier, Jorge Emilio Nagel, Matthew Taylor Dooner, Michael Thomas Dewenter, Neil Michael Traft, Sergey Drakunov, Powell Kinney, Aaron Lee",2008-10-24,2009-10-26,2011-06-29,,https://patents.google.com/patent/EP2338029A1/en,
CN-102227612-A,Controls and systems for autonomous vehicles ,格瑞股份公司,"P·G·特帕格尼尔, J·E·纳格尔, M·T·杜内尔, M·T·德温特, N·M·特拉夫特, S·达拉库诺夫, P·金内, A·李",2008-10-24,2009-10-26,2011-10-26,,https://patents.google.com/patent/CN102227612A/en,https://patentimages.storage.googleapis.com/9e/cf/07/bc245c17cb2b32/HDA0000063833140000011.png
JP-2011108084-A,Autonomous vehicle and autonomous traveling method ,"Mitsubishi Heavy Ind Ltd, 三菱重工業株式会社","Masahito Takuhara, 雅人 宅原, Tetsuya Tomonaka, 哲也 塘中, Keiichi Kenmochi, 圭一 見持, Yuichi Sasano, 祐一 佐々野, Naoto Kawauchi, 直人 川内, Shigetoshi Shiotani, 成敏 塩谷, Takushi Sato, 拓志 佐藤, Yoshinori Okawa, 賢紀 大川",2009-11-19,2009-11-19,2011-06-02,,https://patents.google.com/patent/JP2011108084A/en,https://patentimages.storage.googleapis.com/18/c5/13/2d7049b75ac9ef/2011108084-3.png
JP-2011227716-A,Automated guided vehicle travel method and automated guided vehicle travel system ,"Toyota Industries Corp, 株式会社豊田自動織機","Tatsuya Watabe, 達也 渡部",2010-04-20,2010-04-20,2011-11-10,,https://patents.google.com/patent/JP2011227716A/en,https://patentimages.storage.googleapis.com/c0/56/d4/9f87e6c0a65d20/2011227716-3.png
KR-20110097091-A,Intersection collision avoidance device and auto collision avoidance method of autonomous vehicle ,주식회사 만도,나혁민,2010-02-24,2010-02-24,2011-08-31,,https://patents.google.com/patent/KR20110097091A/en,https://patentimages.storage.googleapis.com/c4/dc/5f/a87f5cd0f0022a/pat00001.png
WO-2011003487-A1,Method for correctly carrying out autonomous emergency braking in a road vehicle ,Wabco Gmbh,"Karsten Breuer, Thomas Dieckmann, Guido Hoffmann",2009-07-09,2010-05-03,2011-01-13,,https://patents.google.com/patent/WO2011003487A1/en,
DE-112009001106-T5,Method and apparatus for driver control of an autonomous vehicle with limited ability ,"GM Global Technology Operations, Inc., Detroit",Jeremy A. Southfield Salinger,2008-05-16,2009-05-08,2011-04-14,,https://patents.google.com/patent/DE112009001106T5/en,https://patentimages.storage.googleapis.com/85/a6/cb/f544a841c3da2f/00190000.png
KR-20110041948-A,Method and apparatus for autonomous driving of electric vehicle ,한국과학기술원,"조동호, 최유준, 이순종, 김진규",2009-10-16,2009-10-16,2011-04-22,,https://patents.google.com/patent/KR20110041948A/en,https://patentimages.storage.googleapis.com/3e/43/a3/72dcf1b4416eb2/112009063639516-PAT00002.png
DE-102009032314-A1,Method for the correct execution of autonomous emergency braking in a road vehicle ,Wabco Gmbh,"Karsten Breuer, Thomas Dieckmann, Guido Hoffmann",2009-07-09,2009-07-09,2011-01-13,,https://patents.google.com/patent/DE102009032314A1/en,https://patentimages.storage.googleapis.com/0c/3a/32/0341874dc91bb6/00090000.png
CN-102004031-A,Gear shift detection device and detection method for automated mechanical transmission for electric vehicle ,上海中科深江电动车辆有限公司,"许国强, 袁一卿, 伍国强",2010-10-12,2010-10-12,2011-04-06,,https://patents.google.com/patent/CN102004031A/en,https://patentimages.storage.googleapis.com/53/a5/60/513814e1b4f678/HDA0000027985390000011.png
WO-2011042160-A2,Method and device for automatically operating a vehicle in an autonomous driving mode requiring no user action ,Daimler Ag,"Michael Böhringer, Stefanie Dubiella, Stefan Jansen, Julie Lockhart, Erik Sengewald, Fabian Stiebert",2009-10-10,2010-10-05,2011-04-14,,https://patents.google.com/patent/WO2011042160A2/en,
CN-102039894-A,Autonomous parking strategy of the vehicle with rear steer ,通用汽车环球科技运作公司,"N·K·莫什楚克, S-K·陈",2009-10-14,2010-10-14,2011-05-04,,https://patents.google.com/patent/CN102039894A/en,https://patentimages.storage.googleapis.com/58/fa/ce/4b0c9e0eb109f3/HSA00000307220500011.png
JP-2011042444-A,Elevator device coping with automated guided vehicle and failure detecting method of the elevator device ,"Toshiba Elevator Co Ltd, 東芝エレベータ株式会社","Keiichi Yonaha, 慶一 與那覇",2009-08-20,2009-08-20,2011-03-03,,https://patents.google.com/patent/JP2011042444A/en,https://patentimages.storage.googleapis.com/47/bc/38/3b7793f26320b9/2011042444-3.png
DE-102009048954-A1,Method and apparatus for automatically operating a vehicle in autonomous driving requiring no user action ,Daimler Ag,"Stefanie Dipl.-Psych. Dubiella, Fabian Dipl.-Ing. Stiebert, Stefan Dipl.-Ing. Jansen, Michael Dipl.-Ing. Böhringer, Erik Sengewald, Julie Lockhart",2009-10-10,2009-10-10,2011-04-14,,https://patents.google.com/patent/DE102009048954A1/en,https://patentimages.storage.googleapis.com/e5/31/6a/a6307bdd717a84/00170000.png
JP-2011048448-A,Remote control system of semi-autonomous type vehicle ,"Ihi Aerospace Co Ltd, 株式会社Ｉｈｉエアロスペース, Ihi Corp, 株式会社Ｉｈｉ","Munehiko Maeda, 宗彦 前田, Hiroki Murakami, 弘記 村上, Hajime Sakano, 肇 坂野",2009-08-25,2009-08-25,2011-03-10,,https://patents.google.com/patent/JP2011048448A/en,https://patentimages.storage.googleapis.com/b7/48/86/968bbe424e2bc1/2011048448-3.png
WO-2011154681-A1,An autonomous vehicle ,Capoco Design Limited,Alan Thomas Ponsford,2010-06-07,2011-05-06,2011-12-15,,https://patents.google.com/patent/WO2011154681A1/en,
KR-20110058384-A,"Vehicle control apparatus and autonomous driving method thereof, local server apparatus and autonomous driving service method thereof, global server apparatus and autonomous driving service method thereof ",한국전자통신연구원,"안경환, 손승원, 박종현, 김주완, 조성익, 최정단, 김도현, 성경복, 김정숙, 장병태",2009-11-26,2009-11-26,2011-06-01,,https://patents.google.com/patent/KR20110058384A/en,https://patentimages.storage.googleapis.com/f9/f4/67/f9aecd840c4f74/112009072839260-PAT00001.png
WO-2011062481-A1,Autonomously movable agricultural vehicle ,Lely Patent N.V.,Jacco Noordam,2009-11-17,2010-11-03,2011-05-26,,https://patents.google.com/patent/WO2011062481A1/en,
WO-2011160006-A1,Method and apparatus for managing and controlling manned and automated utility vehicles ,"Sky-Trax, Inc.","Robert S. Kunzig, Robert M. Taylor, David C. Emanuel, Leonard J. Maxwell",2010-06-18,2011-06-17,2011-12-22,,https://patents.google.com/patent/WO2011160006A1/en,
CA-2774136-A1,Autonomously movable agricultural vehicle ,"Lely Patent N.V., Jacco Noordam",Jacco Noordam,2009-11-17,2010-11-03,2011-05-26,,https://patents.google.com/patent/CA2774136A1/en,
KR-20110124646-A,"Steering control device of autonomous mobile vehicle, steering control method of autonomous mobile vehicle and autonomous mobile vehicle having same ",국방과학연구소,"최덕선, 박용운, 채정숙",2010-05-11,2010-05-11,2011-11-17,,https://patents.google.com/patent/KR20110124646A/en,https://patentimages.storage.googleapis.com/09/b3/10/e50f1715c70f1b/pat00006.png
JP-2011043884-A,Remote control system for semi-autonomous unmanned vehicle ,"Ihi Aerospace Co Ltd, 株式会社Ｉｈｉエアロスペース, Ihi Corp, 株式会社Ｉｈｉ","Hiroki Murakami, 弘記 村上, Hajime Sakano, 肇 坂野, Munehiko Maeda, 宗彦 前田, Takao Kunihiro, 孝生 國弘",2009-08-19,2009-08-19,2011-03-03,,https://patents.google.com/patent/JP2011043884A/en,https://patentimages.storage.googleapis.com/0b/87/0a/9bd28193d4f599/2011043884-3.png
BR-PI0706894-A2,autonomous vehicle transport process via variable routes ,Jervis B Internat Company,Brian G Stewart,2006-02-01,2007-02-01,2011-04-12,,https://patents.google.com/patent/BRPI0706894A2/en,
EP-2338092-A1,Control for an autonomous conveyer vehicle and method for operating an autonomous conveyer vehicle ,Siemens Aktiengesellschaft,Christian Seitz,2008-06-27,2009-06-09,2011-06-29,,https://patents.google.com/patent/EP2338092A1/en,
CN-102077150-A,Control for an autonomous conveyer vehicle and method for operating an autonomous conveyer vehicle ,西门子公司,C.塞茨,2008-06-27,2009-06-09,2011-05-25,,https://patents.google.com/patent/CN102077150A/en,https://patentimages.storage.googleapis.com/86/1f/16/46d44a80bc04a3/101221112840.png
KR-20110094954-A,Vehicle autonomous driving system based on driving history information ,자동차부품연구원,"이혁기, 황윤형, 양인범, 연규봉, 정기윤, 신민경, 기상렬",2010-02-18,2010-02-18,2011-08-24,,https://patents.google.com/patent/KR20110094954A/en,https://patentimages.storage.googleapis.com/9a/9b/57/71d2e1f2692091/pat00005.png
JP-2011076559-A,Method and device for creating operation program of autonomous vehicle ,"Hitachi Industrial Equipment Systems Co Ltd, 株式会社日立産機システム","Junichi Hamano, 順一 浜野",2009-10-02,2009-10-02,2011-04-14,,https://patents.google.com/patent/JP2011076559A/en,https://patentimages.storage.googleapis.com/fc/9a/a0/a51a90ab010d36/2011076559-3.png
CN-102030178-A,Automated guided vehicle for replacing electric automobile card type battery pack ,云南昆船设计研究院,"李元勇, 郑和平, 杨锦鹏, 张玮, 董海英, 向晓知, 苏运春, 俞沛齐, 杨丽娜",2010-11-22,2010-11-22,2011-04-27,,https://patents.google.com/patent/CN102030178A/en,
DE-102010046322-A1,"Automated shift-gearbox e.g. double clutch gearbox, starting method for motor vehicle, involves assigning two priorities to each error entry such that one of priorities is aligned to parameters of starting of shift-gearbox ",Schaeffler Technologies Gmbh & Co. Kg,Werner Schmitt,2009-10-15,2010-09-23,2011-04-21,,https://patents.google.com/patent/DE102010046322A1/en,
WO-2011154680-A1,An autonomous vehicle with control means for optimising the operation of the vehicle ,Capoco Design Limited,Alan Thomas Ponsford,2010-06-07,2011-05-06,2011-12-15,,https://patents.google.com/patent/WO2011154680A1/en,
US-2011066340-A1,Method and device for securing lubrication of an automated manual transmission in a vehicle ,Volvo Lastvagnar Ab,"Johan Bjernetun, Anders Eriksson, Johnny Yngwe",2008-05-09,2008-05-09,2011-03-17,,https://patents.google.com/patent/US20110066340A1/en,https://patentimages.storage.googleapis.com/1d/c8/ef/94ae41dd1403dc/US20110066340A1-20110317-D00000.png
KR-20110108953-A,Traffic Control Method of Autonomous Driving Device using Path Tracking ,부산대학교 산학협력단,"김성신, 김정민, 박정제, 김수대, 도주철",2010-03-30,2010-03-30,2011-10-06,,https://patents.google.com/patent/KR20110108953A/en,https://patentimages.storage.googleapis.com/e8/0c/c4/2773c432e05e8b/pat00001.png
KR-101079192-B1,Method for Controlling Traffic of Autonomous Guided Vehicle Using Path Tracking ,부산대학교 산학협력단,"김성신, 김정민, 박정제, 김수대, 도주철",2010-03-30,2010-03-30,2011-11-03,2011-11-03,https://patents.google.com/patent/KR101079192B1/en,https://patentimages.storage.googleapis.com/f8/c2/2b/117caaf685579d/112010020232408-pat00001.png
KR-20110107508-A,Path tracking method of autonomous vehicle ,부산대학교 산학협력단,"김성신, 김정민, 정경훈, 우승범, 정은국",2010-03-25,2010-03-25,2011-10-04,,https://patents.google.com/patent/KR20110107508A/en,https://patentimages.storage.googleapis.com/4a/f7/62/acd84ca17ae086/pat00013.png
KR-101040219-B1,"Device for determining speed of autonomous mobile vehicle, method for determining autonomous mobile vehicle and traveling speed of autonomous mobile vehicle ",국방과학연구소,"주상현, 박용운, 이영일, 김종희, 이정한, 유완석",2011-01-31,2011-01-31,2011-06-16,2011-06-16,https://patents.google.com/patent/KR101040219B1/en,https://patentimages.storage.googleapis.com/89/f4/55/3378bb8f9304a2/112011007914085-pat00014.png
KR-101053922-B1,Autonomous Navigation System and Method for Marine Vehicles ,한국과학기술원,"명현, 이태환, 김건엽, 신익수, 방유석",2010-02-10,2010-02-10,2011-08-04,2011-08-04,https://patents.google.com/patent/KR101053922B1/en,https://patentimages.storage.googleapis.com/53/2c/fc/645313747f0a66/112010008980628-pat00001.png
KR-101061066-B1,Terrain sensor assembly and autonomous mobile vehicle ,국방과학연구소,"박용운, 김준, 최지훈, 김민규, 권정훈",2011-03-24,2011-03-24,2011-08-31,2011-08-31,https://patents.google.com/patent/KR101061066B1/en,https://patentimages.storage.googleapis.com/40/76/1f/521faabba602ec/112011021760653-pat00001.png
JP-2011118585-A,Automated guided vehicle ,"Nippon Sharyo Seizo Kaisha Ltd, 日本車輌製造株式会社, Toyota Industries Corp, 株式会社豊田自動織機","Mamoru Terada, 守 寺田, Tatsuya Mita, 達也 三田, Makoto Hayakawa, 誠 早川",2009-12-02,2009-12-02,2011-06-16,,https://patents.google.com/patent/JP2011118585A/en,https://patentimages.storage.googleapis.com/14/05/5a/e10f2fecd3bdb5/2011118585-3.png
KR-101079197-B1,Line tracking method for autonomous guided vehicle ,부산대학교 산학협력단,"김성신, 김정민, 정경훈, 우승범, 정은국",2010-03-25,2010-03-25,2011-11-03,2011-11-03,https://patents.google.com/patent/KR101079197B1/en,https://patentimages.storage.googleapis.com/bc/be/cc/4cd05acf9295bd/112010018916583-pat00013.png
JP-2011131694-A,Loading space support device and loading space support method in automated guided vehicle ,"Toyota Industries Corp, 株式会社豊田自動織機","Yasushi Saito, 靖史 齋藤",2009-12-24,2009-12-24,2011-07-07,,https://patents.google.com/patent/JP2011131694A/en,https://patentimages.storage.googleapis.com/1a/d9/d0/76d8043fa19ac8/2011131694-3.png
EP-2286116-A1,Method and device for securing lubrication of an automated manual transmission in a vehicle ,Volvo Lastvagnar AB,"Johan Bjernetun, Anders Eriksson, Johnny Yngwe",2008-05-09,2008-05-09,2011-02-23,,https://patents.google.com/patent/EP2286116A1/en,
AU-2011213807-A1,Systems and methods for switching between autonomous and manual operation of a vehicle ,"Deere & Company, Irobot Corporation","James Allard, Mikhail O. Filippov, Seth Gilbertson, Robert Dale Haun, Andrew Julian Norby, Christopher David Glenn Turner",2005-10-21,2011-08-19,2011-09-08,,https://patents.google.com/patent/AU2011213807A1/en,
KR-20110125865-A,Autonomous driving method and autonomous driving device of mobile robot ,조선대학교산학협력단,고낙용,2010-05-14,2010-05-14,2011-11-22,,https://patents.google.com/patent/KR20110125865A/en,https://patentimages.storage.googleapis.com/54/99/0b/9cf731fa0f340d/pat00001.png
KR-101041929-B1,"Speed determining apparatus of autonomous moving vehicle, autonomous moving vehicle having same and speed determining method of autonomous moving vehicle ",국방과학연구소,"허진욱, 이상훈, 강신천, 박용운, 이종석, 정성용",2010-12-30,2010-12-30,2011-06-16,2011-06-16,https://patents.google.com/patent/KR101041929B1/en,https://patentimages.storage.googleapis.com/44/90/98/cc73b7c20c9eeb/112010087825038-pat00044.png
RU-103555-U1,AUTOMATED PARKING COMPLEX AND DEVICE FOR MOVING CARS ,"Ольга Валентиновна Кругликова, Юлия Борисовна Минеева","Ольга Валентиновна Кругликова, Юлия Борисовна Минеева",2010-05-21,2010-05-21,2011-04-20,2011-04-20,https://patents.google.com/patent/RU103555U1/en,
WO-2011154679-A1,A cellular route system for autonomous vehicles ,Capoco Design Limited,Alan Thomas Ponsford,2010-06-07,2011-05-06,2011-12-15,,https://patents.google.com/patent/WO2011154679A1/en,
GR-1007382-B,Energetically self-supplied electric car of continuous and infinite autonomy ,Ιωαννης Γεωργιου Καραμπινης,Ιωαννης Γεωργιου Καραμπινης,2010-05-05,2010-05-05,2011-09-02,,https://patents.google.com/patent/GR1007382B/en,
RU-2010119096-A,METHOD FOR AUTOMATED VEHICLE PARKING AND SYSTEM FOR ITS IMPLEMENTATION ,"Артем Вадимович Касаткин (RU), Артем Вадимович Касаткин","Артем Вадимович Касаткин (RU), Артем Вадимович Касаткин, Артур Тариэлевич Ересько (RU), Артур Тариэлевич Ересько, Анна Вадимовна Касаткина (RU), Анна Вадимовна Касаткина, Игорь Александрович Лебединский (RU), Игорь Александрович Лебединский",2010-05-11,2010-05-11,2011-11-20,,https://patents.google.com/patent/RU2010119096A/en,
WO-2011059366-A1,Automated system for a level or multi-storey car park ,"КОРЧАГИН, Иван Павлович, ТИРСКИЙ, Андрей Григорьевич",Павел Владимирович КОРЧАГИН,2009-11-11,2010-11-08,2011-05-19,,https://patents.google.com/patent/WO2011059366A1/en,
US-7979173-B2,Autonomous vehicle travel control systems and methods ,"Intelligent Technologies International, Inc.",David S. Breed,1997-10-22,2008-03-17,2011-07-12,2011-07-12,https://patents.google.com/patent/US7979173B2/en,https://patentimages.storage.googleapis.com/22/c8/57/d75e9da8e24fa5/US07979173-20110712-D00000.png
US-7979172-B2,Autonomous vehicle travel control systems and methods ,"Intelligent Technologies International, Inc.",David S. Breed,1997-10-22,2008-03-17,2011-07-12,2011-07-12,https://patents.google.com/patent/US7979172B2/en,https://patentimages.storage.googleapis.com/0a/1b/bb/1977ebc7710e0f/US07979172-20110712-D00000.png
US-7991521-B2,Variable path automated guided vehicle ,Jervis B. Webb Company,Brian G. Stewart,2006-02-01,2007-01-31,2011-08-02,2011-08-02,https://patents.google.com/patent/US7991521B2/en,https://patentimages.storage.googleapis.com/0d/66/7c/4d1e9cf54e52b2/US07991521-20110802-D00000.png
US-7974460-B2,Method and system for three-dimensional obstacle mapping for navigation of autonomous vehicles ,Honeywell International Inc.,Michael R. Elgersma,2007-02-06,2007-02-06,2011-07-05,2011-07-05,https://patents.google.com/patent/US7974460B2/en,https://patentimages.storage.googleapis.com/d6/55/81/c9cef075a788f0/US07974460-20110705-D00000.png
DE-102010028452-A1,"Method for autonomous movement of passenger motor car over roadway, involves controlling actuators of car to control movement of vehicle for movement of car based on information of roadway ",Bayerische Motoren Werke Aktiengesellschaft,Matthias Maron,2010-04-30,2010-04-30,2011-11-03,,https://patents.google.com/patent/DE102010028452A1/en,https://patentimages.storage.googleapis.com/7e/32/f2/14622ab8c4fae6/00180000.png
US-2011241862-A1,Method and system for ensuring operation of limited-ability autonomous driving vehicles ,GM Global Technology Operations LLC,"Rami I. Debouk, Barbara J. Czerny, Joseph G. D'Ambrosio, Jeffrey Joyce, Massimo Osella, Vijaya Vittal Ramachandra",2010-03-30,2011-03-08,2011-10-06,,https://patents.google.com/patent/US20110241862A1/en,https://patentimages.storage.googleapis.com/3f/eb/f1/99dad8e0319c04/US20110241862A1-20111006-D00000.png
US-2011125405-A1,Autonomous vehicle railroad crossing warning system ,"Ansaldo Sts Usa, Inc.","James L. Blesener, Gordon M. Melby",2001-05-07,2010-07-22,2011-05-26,,https://patents.google.com/patent/US20110125405A1/en,https://patentimages.storage.googleapis.com/03/aa/f9/9251f051421ed1/US20110125405A1-20110526-D00000.png
US-2011184596-A1,Method for Platooning of Vehicles in an Automated Vehicle System ,Posco,Ingmar Andreasson,2008-05-26,2009-05-26,2011-07-28,,https://patents.google.com/patent/US20110184596A1/en,https://patentimages.storage.googleapis.com/2d/6c/57/6cff823d8fd015/US20110184596A1-20110728-D00000.png
CN-101353078-B,Automated shift control device and saddle type vehicle equipped with the same ,雅马哈发动机株式会社,竹内善彦,2007-07-24,2008-07-24,2011-09-28,2011-09-28,https://patents.google.com/patent/CN101353078B/en,https://patentimages.storage.googleapis.com/65/44/1c/b569f082b4d719/S2008101320798E00011.png
US-2011118927-A1,Systems and methods for controlling positions and orientations of autonomous vehicles ,"Flanders Electric, Ltd.",Jarrid Cima,2009-11-16,2009-11-16,2011-05-19,,https://patents.google.com/patent/US20110118927A1/en,https://patentimages.storage.googleapis.com/ed/50/2b/f008db2787f82c/US20110118927A1-20110519-D00000.png
US-2011087405-A1,Autonomous Parking Strategy of the Vehicle with Rear Steer ,"Gm Global Technology Operations, Inc.","Nikolai K. Moshchuk, Shih-Ken Chen",2009-10-14,2009-10-14,2011-04-14,,https://patents.google.com/patent/US20110087405A1/en,https://patentimages.storage.googleapis.com/45/71/9e/cd912ceaae9b1f/US20110087405A1-20110414-D00000.png
JP-3169439-U,Automated electric vehicle station ,▲ショウ▼▲ゲン▼科技股▲ふん▼有限公司,侑達 杜,2010-08-16,2011-05-19,2011-07-29,2011-07-29,https://patents.google.com/patent/JP3169439U/en,https://patentimages.storage.googleapis.com/0a/b7/47/344b471879c98c/0003169439-3.png
CN-102295064-A,Unlocking-type ballast device for autonomous underwater vehicle ,"中海油田服务股份有限公司, 天津大学","王树新, 吴秋云, 王延辉, 刘海志, 孙秀军",2011-06-10,2011-06-10,2011-12-28,,https://patents.google.com/patent/CN102295064A/en,https://patentimages.storage.googleapis.com/ba/99/0f/d9b25626c0f611/HDA0000067355590000011.png
DE-102011015130-A1,METHOD AND SYSTEM FOR ENSURING OPERATION OF VEHICLES WITH AUTONOMOUS DRIVING WITH RESTRICTED ABILITIES ,"Gm Global Technology Operations, Inc.",wird später genannt werden Erfinder,2010-03-30,2011-03-25,2011-12-22,,https://patents.google.com/patent/DE102011015130A1/en,https://patentimages.storage.googleapis.com/fc/64/7b/70b8df506862f8/00600000.png
CN-102233877-A,Method and system for ensuring operation of limited-ability autonomous driving vehicles ,通用汽车环球科技运作有限责任公司,"R·I·德布克, B·J·切尔尼, J·G·德安布罗西奥, J·乔伊斯, M·奥塞拉, V·V·拉马钱德拉",2010-03-30,2011-03-30,2011-11-09,,https://patents.google.com/patent/CN102233877A/en,https://patentimages.storage.googleapis.com/e8/a3/bf/48241e7ff3a2fa/HSA00000493385200011.png
CN-102027458-A,Method and apparatus for driver control of a limited-ability autonomous vehicle ,通用汽车环球科技运作公司,J·A·萨林格尔,2008-05-16,2009-05-08,2011-04-20,,https://patents.google.com/patent/CN102027458A/en,https://patentimages.storage.googleapis.com/e9/28/e4/1dcb739cf937a0/HPA00001256060500011.png
FR-2952337-A1,METHOD FOR ESTIMATING THE AUTONOMY OF A MOTOR VEHICLE ,Porsche Ag,"Ebeling Joerg Meyer, Martin Roth",2009-11-11,2010-09-09,2011-05-13,,https://patents.google.com/patent/FR2952337A1/en,
BR-PI0616777-A2,Automated Automobile Vehicle Gearbox and Process for Exchanging Control of an Automated Automobile Vehicle Gearbox ,Zahnradfabrik Friedrichshafen,Karl-Fritz Heinzelmann,2005-09-30,2006-08-21,2011-06-28,,https://patents.google.com/patent/BRPI0616777A2/en,
WO-2011059914-A1,Systems and methods for controlling positions and orientations of autonomous vehicles ,"Flanders Electric, Ltd.",Jarrid Cima,2009-11-16,2010-11-08,2011-05-19,,https://patents.google.com/patent/WO2011059914A1/en,
