search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20241231&after=publication:20240101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-12104912-B2,Coordinated autonomous vehicle automatic area scanning ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2023-02-27,2024-10-01,2024-10-01,https://patents.google.com/patent/US12104912B2/en,https://patentimages.storage.googleapis.com/58/c8/61/29eaf531ee3650/US12104912-20241001-D00000.png
US-2024110804-A1,Autonomous vehicle application ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2023-12-14,2024-04-04,,https://patents.google.com/patent/US20240110804A1/en,https://patentimages.storage.googleapis.com/ba/a7/9b/e3b9da3380508b/US20240110804A1-20240404-D00000.png
US-2024410707-A1,Coordinated autonomous vehicle automatic area scanning ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2024-08-14,2024-12-12,,https://patents.google.com/patent/US20240410707A1/en,https://patentimages.storage.googleapis.com/3b/cf/12/b4aa1deca0c665/US20240410707A1-20241212-D00000.png
US-11920938-B2,Autonomous electric vehicle charging ,"Hyundai Motor Company, Kia Corporation","Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2020-10-28,2024-03-05,2024-03-05,https://patents.google.com/patent/US11920938B2/en,https://patentimages.storage.googleapis.com/f2/24/cf/34d43eee00a24e/US11920938-20240305-D00000.png
US-12055399-B2,Autonomous vehicle trip routing ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2022-08-10,2024-08-06,2024-08-06,https://patents.google.com/patent/US12055399B2/en,https://patentimages.storage.googleapis.com/85/f0/ac/9bfababbaca6d2/US12055399-20240806-D00000.png
US-11879742-B2,Autonomous vehicle application ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2023-01-20,2024-01-23,2024-01-23,https://patents.google.com/patent/US11879742B2/en,https://patentimages.storage.googleapis.com/6c/a2/58/30afde02204155/US11879742-20240123-D00000.png
US-2024045426-A1,Systems and methods for safe and reliable autonomous vehicles ,Nvidia Corporation,"Michael Alan DITTY, Gary Hicok, Jonathan Sweedler, Clement FARABET, Mohammed Abdulla Yousuf, Tai-Yuen Chan, Ram GANAPATHI, Ashok Srinivasan, Michael Rod TRUOG, Karl GREB, John George Mathieson, David Nister, Kevin Flory, Daniel Perrin, Dan Hettena",2017-11-10,2023-05-04,2024-02-08,,https://patents.google.com/patent/US20240045426A1/en,https://patentimages.storage.googleapis.com/a5/ad/9d/1a14fef64d248f/US20240045426A1-20240208-D00000.png
US-12168448-B2,Engaging and disengaging for autonomous driving ,Waymo Llc,"Brian Douglas Cullinane, Philip Nemec, Manuel Christian Clement, Robertus Christianus Elisabeth Mariet, Lilli Ing-Marie JONSSON",2012-11-30,2023-04-04,2024-12-17,2024-12-17,https://patents.google.com/patent/US12168448B2/en,https://patentimages.storage.googleapis.com/52/2b/47/cfb049b4dae500/US12168448-20241217-D00000.png
US-11869092-B2,Autonomous vehicle operation feature monitoring and evaluation of effectiveness ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2014-05-20,2022-02-24,2024-01-09,2024-01-09,https://patents.google.com/patent/US11869092B2/en,https://patentimages.storage.googleapis.com/d8/9c/8c/bff96a93f35220/US11869092-20240109-D00000.png
US-2024127362-A1,Autonomous vehicle operation feature monitoring and evaluation of effectiveness ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2014-05-20,2023-12-14,2024-04-18,,https://patents.google.com/patent/US20240127362A1/en,https://patentimages.storage.googleapis.com/9c/4d/d4/fb3ece435bae52/US20240127362A1-20240418-D00000.png
US-11897561-B2,"Driving system with automated lateral guidance which can be deactivated by a steering intervention, and method for deactivating automated lateral guidance ",Bayerische Motoren Werke Aktiengesellschaft,Hermann Kuenzner,2018-06-25,2019-06-24,2024-02-13,2024-02-13,https://patents.google.com/patent/US11897561B2/en,https://patentimages.storage.googleapis.com/30/b3/c7/edb713bca69b02/US11897561-20240213-D00000.png
US-12164296-B2,Autonomous vehicle simulation system for analyzing motion planners ,"Tusimple, Inc.","Liu Liu, Yuwei WANG, Xing Sun, Yufei Zhao, Wutu LIN",2017-11-30,2023-08-03,2024-12-10,2024-12-10,https://patents.google.com/patent/US12164296B2/en,https://patentimages.storage.googleapis.com/32/8b/91/3def59f91b884c/US12164296-20241210-D00000.png
AU-2024202532-A1,System and method for transitioning between an autonomous and manual driving mode based on detection of a driver's capacity to control a vehicle ,"Tusimple, Inc.","Pengfei Chen, Zehua Huang, Panqu Wang",2017-04-07,2024-04-17,2024-05-09,,https://patents.google.com/patent/AU2024202532A1/en,
US-11971722-B2,"Deep learning-based autonomous vehicle control device, system including the same, and method thereof ","Hyundai Motor Company, Kia Corporation",Byung Yong YOU,2017-03-27,2020-10-19,2024-04-30,2024-04-30,https://patents.google.com/patent/US11971722B2/en,https://patentimages.storage.googleapis.com/89/2c/40/737198fdbbe71c/US11971722-20240430-D00000.png
US-11900465-B1,Systems and methods for building and utilizing an autonomous vehicle-related event blockchain ,State Farm Mutual Automobile Insurance Company,"Matthew L. Floyd, Alvin Hon-Wai Yu, Antwuan Murphy, Brittney Benzio, Lindsi Brantley, Matthew S. Delaney, Matthew Vulich, Matthew S. Rodriguez, Neha Goel, Sabrina Collins, Annie Pudlo Murillo",2016-11-23,2020-05-27,2024-02-13,2024-02-13,https://patents.google.com/patent/US11900465B1/en,https://patentimages.storage.googleapis.com/5d/7f/aa/3fc66422df61de/US11900465-20240213-D00000.png
US-2024248708-A1,Autonomous vehicle control assessment and selection ,State Farm Mutual Automobile Insurance Company,"Brian Mark Fields, Chien Che Huang, Mohamed A. Wazeer, Shawn C. Bennett, Steven C. Cielocha, Ronny S. Bryant, Stephen Kohaus, Terry Quakenbush, Richard A. Novak, Aaron Scott Chan, Craig M. Main, Weixin Wu, Torri Wollenschlager, Carol Marie Csanda, Stacey Gorsuch, Todd Binion",2014-11-13,2024-04-04,2024-07-25,,https://patents.google.com/patent/US20240248708A1/en,https://patentimages.storage.googleapis.com/90/3c/e1/4c1c6f287ee2bb/US20240248708A1-20240725-D00000.png
US-2024127355-A1,Systems and methods for building and utilizing an autonomous vehicle- related event blockchain ,State Farm Mutual Automobile Insurance Company,"Matthew L. Floyd, Alvin Hon-Wai Yu, Antwuan Murphy, Brittney Benzio, Lindsi Brantley, Matthew S. Delaney, Matthew Vulich, Matthew S. Rodriguez, Neha Goel, Sabrina Collins, Annie Pudlo Murillo",2016-11-23,2023-12-26,2024-04-18,,https://patents.google.com/patent/US20240127355A1/en,https://patentimages.storage.googleapis.com/bb/74/07/80825151b1a05c/US20240127355A1-20240418-D00000.png
US-2024288862-A1,Applications And Skills For An Autonomous Unmanned Aerial Vehicle ,"Skydio, Inc.","Roshan Neel Jobanputra, Jeffrey Robert DeCew, Matthew Joseph Donahoe, Mark Edward Rubin, Adam Parker Bry, Abraham Galton Bachrach, Jack Louis Zhu, Kristen Marie Holtz",2018-09-04,2023-11-27,2024-08-29,,https://patents.google.com/patent/US20240288862A1/en,https://patentimages.storage.googleapis.com/ee/e7/a0/e6b027786f35b9/US20240288862A1-20240829-D00000.png
CN-114822008-B,Dispatching and maintaining coordination of fleets of autonomous vehicles ,祖克斯有限公司,"T·D·肯特力-克雷, R·Y·加马拉",2015-11-04,2016-11-02,2024-04-12,2024-04-12,https://patents.google.com/patent/CN114822008B/en,
US-11899452-B2,Autonomous vehicle routing based upon risk of autonomous vehicle takeover ,Gm Cruise Holdings Llc,"Geoffrey Louis Chi-Johnston, Vishal Suresh Vaingankar, Antony Joseph, Sean Gregory Skwerer, Lucio Otavio Marchioro Rech, Nitin Kumar Passa, Laura Athena Freeman, George Herbert Hines",2019-02-20,2021-08-31,2024-02-13,2024-02-13,https://patents.google.com/patent/US11899452B2/en,https://patentimages.storage.googleapis.com/94/db/66/21ab23e1b65372/US11899452-20240213-D00000.png
US-2024419176-A1,Dynamic autonomous vehicle train ,State Farm Mutual Automobile Insurance Company,"Steven J. Harris, Theobolt N. Leung, Jay T. Hieb",2017-09-25,2024-09-02,2024-12-19,,https://patents.google.com/patent/US20240419176A1/en,https://patentimages.storage.googleapis.com/ed/a4/f4/ff8ddf12f85b14/US20240419176A1-20241219-D00000.png
DE-112017006567-B4,SYSTEM AND METHOD FOR PROVIDING DRIVER TRAINING TO A HUMAN OCCUPANT OF AN AUTONOMOUS VEHICLE ,"Ford Global Technologies, Llc","Scott Vincent Myers, Parsa Mahmoudieh, Jinesh J. Jain, Connie Zeng, Maryam Moosaei, Mohamed Ahmad",2017-01-26,2017-01-26,2024-09-05,2024-09-05,https://patents.google.com/patent/DE112017006567B4/en,https://patentimages.storage.googleapis.com/a7/15/84/6676805aa1013f/DE112017006567B4_0001.png
US-12013701-B2,Systems and methods for communicating intent of an autonomous vehicle ,"Uber Technologies, Inc.","Molly Castle Nix, Sean Chin",2017-08-28,2021-05-28,2024-06-18,2024-06-18,https://patents.google.com/patent/US12013701B2/en,https://patentimages.storage.googleapis.com/70/8f/88/502a55cd76836c/US12013701-20240618-D00000.png
US-12032945-B2,Autonomous vehicle accident and emergency response ,State Farm Mutual Automobile Insurance Company,"Brian Mark Fields, Chien Che Huang, Mohamed A. Wazeer, Shawn C. Bennett, Steven C. Cielocha, Ronny S. Bryant, Stephen Kohaus, Terry Quakenbush, Richard A. Novak, Craig M. Main, Weixin Wu, Torri Wollenschlager, Carol Marie Csanda, Stacey Gorsuch, Todd Binion, Aaron Scott Chan",2014-11-13,2023-04-13,2024-07-09,2024-07-09,https://patents.google.com/patent/US12032945B2/en,https://patentimages.storage.googleapis.com/16/1e/fd/74deeded21631a/US12032945-20240709-D00000.png
CN-108475406-B,Software application for requesting and controlling autonomous vehicle services ,祖克斯有限公司,"T·D·肯特力-克雷, R·Y·加马拉, G·林斯科特",2015-11-04,2016-11-02,2024-05-14,2024-05-14,https://patents.google.com/patent/CN108475406B/en,
US-11964663-B2,Control of autonomous vehicle based on determined yaw parameter(s) of additional vehicle ,"Aurora Operations, Inc.","Warren Smith, Ethan Eade, Sterling J. Anderson, James Andrew Bagnell, Bartholomeus C. Nabbe, Christopher Paul Urmson",2018-04-11,2023-04-11,2024-04-23,2024-04-23,https://patents.google.com/patent/US11964663B2/en,https://patentimages.storage.googleapis.com/8f/04/7c/ff219e470a7783/US11964663-20240423-D00000.png
US-12026781-B2,"Systems and methods for building, utilizing, and/or maintaining an autonomous vehicle-related event distributed ledger or blockchain ",State Farm Mutual Automobile Insurance Company,"Matthew L. Floyd, Alvin Hon-Wai Yu, Antwuan Murphy, Brittney Benzio, Lindsi Brantley, Matthew S. Delaney, Matthew Vulich, Matthew S. Rodriguez, Neha Goel, Sabrina Collins, Annie Pudlo Murillo",2016-11-23,2020-10-22,2024-07-02,2024-07-02,https://patents.google.com/patent/US12026781B2/en,https://patentimages.storage.googleapis.com/82/ee/2e/666d8d79517ea4/US12026781-20240702-D00000.png
US-11915318-B2,Controlling autonomous vehicles to optimize traffic characteristics ,Allstate Insurance Company,"Mark Slusar, Surender Kumar, Sunil Chintakindi",2016-12-20,2021-03-31,2024-02-27,2024-02-27,https://patents.google.com/patent/US11915318B2/en,https://patentimages.storage.googleapis.com/10/93/66/53c31336b0b340/US11915318-20240227-D00000.png
US-2024320753-A1,"Systems and methods for building, utilizing, and/or maintaining an autonomous vehicle-related event distributed led ",State Farm Mutual Automobile Insurance Company,"Matthew L. Floyd, Alvin Hon-Wai Yu, Antwuan Murphy, Brittney Benzio, Lindsi Brantley, Matthew S. Delaney, Matthew Vulich, Matthew S. Rodriguez, Neha Goel, Sabrina Collins, Annie Pudlo Murillo",2016-11-23,2024-06-03,2024-09-26,,https://patents.google.com/patent/US20240320753A1/en,https://patentimages.storage.googleapis.com/49/32/e6/78630a4dee8ce4/US20240320753A1-20240926-D00000.png
US-2024062648-A1,Generating and transmitting parking instructions for autonomous and non-autonomous vehicles ,Allstate Insurance Company,"Howard Hayes, Regina Madigan, Surender Kumar, Mark V. Slusar",2016-08-18,2023-09-01,2024-02-22,,https://patents.google.com/patent/US20240062648A1/en,https://patentimages.storage.googleapis.com/0f/ef/05/d17c5a396ddc51/US20240062648A1-20240222-D00000.png
TW-I855017-B,Methods and systems for establishing cooperative driving engagements with vehicles having varying levels of autonomy ,美商高通公司,"約翰安東尼 多爾蒂, 喬丹史考特 柏克蘭, 克莉絲汀華格納 切拉賽, 史蒂芬馬克 查維斯, 羅斯艾瑞克 凱斯勒, 保羅丹尼爾 馬汀, 丹尼爾瓦倫 梅林傑三世, 麥可約書亞 肖米",2019-01-02,2019-12-27,2024-09-11,2024-09-11,https://patents.google.com/patent/TWI855017B/en,
US-2024062653-A1,Power and Thermal Management Systems and Methods for Autonomous Vehicles ,"Uatc, Llc","David Patrick Rice, Scott Klaus Boehmke",2017-09-08,2023-11-03,2024-02-22,,https://patents.google.com/patent/US20240062653A1/en,https://patentimages.storage.googleapis.com/2f/18/8f/271cdc064bdb7e/US20240062653A1-20240222-D00000.png
US-2024001869-A1,Automatically Adjustable Partition Wall for an Autonomous Vehicle ,"Uatc, Llc","Min Kyu Park, Christopher Matthew D'Eramo, Neil Stegall",2018-08-08,2023-09-14,2024-01-04,,https://patents.google.com/patent/US20240001869A1/en,https://patentimages.storage.googleapis.com/4d/8d/12/3da49fa1261639/US20240001869A1-20240104-D00000.png
US-11954482-B2,Autonomous vehicle control assessment and selection ,State Farm Mutual Automobile Insurance Company,"Brian Mark Fields, Chien Che Huang, Mohamed A. Wazeer, Shawn C. Bennett, Steven Cielocha, Ronny S. Bryant, Stephen Kohaus, Terry Quakenbush, Richard A. Novak, Aaron Scott Chan, Craig M. Main, Weixin Wu, Torri Wollenschlager, Carol Marie Csanda, Stacey Gorsuch, Todd Binion",2014-11-13,2022-10-11,2024-04-09,2024-04-09,https://patents.google.com/patent/US11954482B2/en,https://patentimages.storage.googleapis.com/d5/82/99/9b08eb4fc7af9b/US11954482-20240409-D00000.png
US-12079008-B2,Dynamic autonomous vehicle train ,State Farm Mutual Automobile Insurance Company,"Steven J. Harris, Theobolt N. Leung, Jay T. Hieb",2017-09-25,2022-11-01,2024-09-03,2024-09-03,https://patents.google.com/patent/US12079008B2/en,https://patentimages.storage.googleapis.com/c5/3f/98/60ea966a063a9b/US12079008-20240903-D00000.png
US-12085957-B2,Autonomous vehicle fleet management for improved computational resource usage ,"Uber Technologies, Inc.","Valerie Nina Chadha, Ye Yuan, Neil Stegall, Brent Justin Goldman, Kane Sweeney, Rei Chiang",2018-10-31,2022-11-17,2024-09-10,2024-09-10,https://patents.google.com/patent/US12085957B2/en,https://patentimages.storage.googleapis.com/22/d6/fa/a3dd7d5386349f/US12085957-20240910-D00000.png
US-2024256260-A1,Autonomous vehicle control assessment and selection ,State Farm Mutual Automobile Insurance Company,"Brian Mark Fields, Chien Che Huang, Mohamed A. Wazeer, Shawn C. Bennett, Steven C. Cielocha, Ronny S. Bryant, Stephen Kohaus, Terry Quakenbush, Richard A. Novak, Aaron Scott Chan, Craig M. Main, Weixin Wu, Torri Wollenschlager, Carlo Marie Csanda, Stacey Gorsuch, Todd Binion",2014-11-13,2024-04-05,2024-08-01,,https://patents.google.com/patent/US20240256260A1/en,https://patentimages.storage.googleapis.com/5c/b6/f1/5b8b40030655d8/US20240256260A1-20240801-D00000.png
CN-111247540-B,Autonomous Vehicle Routing ,移动品牌公司,"贾斯汀·候, 克里斯托弗·布鲁门伯格, 比利·陈, 罗汉·帕拉尼佩, 托马斯·基尔布斯, 克里斯托弗·摩尔, 敏·姬·李, 埃里克·里德, 米歇尔·特里科特",2017-10-19,2018-10-19,2024-05-24,2024-05-24,https://patents.google.com/patent/CN111247540B/en,
DE-102018119239-B4,USER RECOGNITION SYSTEM AND METHOD FOR AUTONOMOUS VEHICLES ,GM Global Technology Operations LLC,Robert B. Cooley,2017-08-10,2018-08-07,2024-03-07,2024-03-07,https://patents.google.com/patent/DE102018119239B4/en,https://patentimages.storage.googleapis.com/a4/00/23/4d74b9cb1bf158/DE102018119239B4_0001.png
US-12140959-B2,Autonomous vehicle operation feature monitoring and evaluation of effectiveness ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2014-05-20,2023-01-03,2024-11-12,2024-11-12,https://patents.google.com/patent/US12140959B2/en,https://patentimages.storage.googleapis.com/aa/14/f9/e8a65e3e97f9d0/US12140959-20241112-D00000.png
US-11858628-B2,Image space motion planning of an autonomous vehicle ,"Skydio, Inc.","Ryan David Kennedy, Peter Benjamin Henry, Hayk Martirosyan, Jack Louis Zhu, Abraham Galton Bachrach, Adam Parker Bry",2017-08-08,2023-01-31,2024-01-02,2024-01-02,https://patents.google.com/patent/US11858628B2/en,https://patentimages.storage.googleapis.com/7a/ef/8e/34242aa15aee4a/US11858628-20240102-D00000.png
US-12045054-B2,Discrete decision architecture for motion planning system of an autonomous vehicle ,"Uatc, Llc","Michael Lee Phillips, Don Burnette, Kalin Vasilev Gochev, Somchaya Liemhetcharat, Harishma Dayanidhi, Eric Michael Perko, Eric Lloyd Wilkinson, Colin Jeffrey Green, Wei Liu, Anthony Joseph Stentz, David McAllister Bradley, Samuel Philip Marden",2018-01-15,2023-01-06,2024-07-23,2024-07-23,https://patents.google.com/patent/US12045054B2/en,https://patentimages.storage.googleapis.com/57/64/37/9fc723cbbd65f1/US12045054-20240723-D00000.png
US-2024402710-A1,Autonomous vehicle fleet management for improved computational resource usage ,"Uber Technologies, Inc.","Valerie Nina Chadha, Ye Yuan, Neil Stegall, Brent Justin Goldman, Kane Sweeney, Rei Chiang",2018-10-31,2024-08-08,2024-12-05,,https://patents.google.com/patent/US20240402710A1/en,https://patentimages.storage.googleapis.com/66/14/d7/3bd50d9eccb9ff/US20240402710A1-20241205-D00000.png
US-11897488-B2,Autonomous driving assistance method and device ,Denso Corporation,"Kouichi Masuda, Hiroshi Ishikawa, Takahisa Yokoyama, Takehito Fujii",2017-05-16,2021-12-28,2024-02-13,2024-02-13,https://patents.google.com/patent/US11897488B2/en,https://patentimages.storage.googleapis.com/a1/ac/f3/d0e78afaffc920/US11897488-20240213-D00000.png
DE-102017108127-B4,Remote query and bridging for an automated driving system ,GM Global Technology Operations LLC,Charles A. Green,2016-04-20,2017-04-13,2024-07-18,2024-07-18,https://patents.google.com/patent/DE102017108127B4/en,https://patentimages.storage.googleapis.com/4c/a3/2d/7402e713a27ab1/DE102017108127B4_0001.png
KR-102693422-B1,Autonomous vehicle and method for controlling the autonomous vehicle ,삼성전자주식회사,"존 크로닌, 크리스토퍼 마이클 허파인스",2015-07-30,2016-07-29,2024-08-09,2024-08-09,https://patents.google.com/patent/KR102693422B1/en,https://patentimages.storage.googleapis.com/87/39/fd/ab4d4a1ac2f8f3/112016073918278-pat00001.png
DE-112016004563-B4,AUTONOMOUS VEHICLE CONTROL SYSTEM ,Northrop Grumman Systems Corporation,"Walter Wang, Jerome H. Wei, Bradley Feest, Benjamin Najar-Robles, Michael Z. Lim",2015-10-06,2016-09-15,2024-12-19,2024-12-19,https://patents.google.com/patent/DE112016004563B4/en,https://patentimages.storage.googleapis.com/59/14/df/f60836f63478a5/DE112016004563B4_0001.png
US-12140951-B2,"System, method and associated apparatus for autonomous vehicle transportation ","Beijing Tusen Zhitu Technology Co., Ltd.","Nan Wu, He ZHENG",2017-07-21,2023-08-01,2024-11-12,2024-11-12,https://patents.google.com/patent/US12140951B2/en,https://patentimages.storage.googleapis.com/d5/a5/20/433859a9e7f1cc/US12140951-20241112-D00000.png
US-11972606-B2,Autonomous vehicle lane boundary detection systems and methods ,"Uatc, Llc","Min Bai, Gellert Sandor Mattyus, Namdar Homayounfar, Shenlong Wang, Shrinidihi Kowshika Lakshmikanth, Raquel Urtasun",2017-11-15,2023-05-08,2024-04-30,2024-04-30,https://patents.google.com/patent/US11972606B2/en,https://patentimages.storage.googleapis.com/1f/be/85/88474d96037624/US11972606-20240430-D00000.png
US-2024046653-A1,Identifying suspicious entities using autonomous vehicles ,Lodestar Licensing Group Llc,"Gil Golov, Zoltan Szubbocsev",2018-01-29,2023-10-18,2024-02-08,,https://patents.google.com/patent/US20240046653A1/en,https://patentimages.storage.googleapis.com/5b/28/10/b827ac46b0804c/US20240046653A1-20240208-D00000.png
US-11976930-B2,Altering autonomous or semi-autonomous vehicle operation based on route traversal values ,Allstate Insurance Company,Mark V. Slusar,2015-09-09,2022-09-06,2024-05-07,2024-05-07,https://patents.google.com/patent/US11976930B2/en,https://patentimages.storage.googleapis.com/26/b7/7e/d095b02f6bb7b2/US11976930-20240507-D00000.png
US-12086583-B2,Autonomous vehicle insurance based upon usage ,State Farm Mutual Automobile Insurance Company,"Brian Mark Fields, Chien Che Huang, Mohamed A. Wazeer, Shawn C. Bennett, Steven C. Cielocha, Ronny S. Bryant, Stephen A. Kohaus, Terry Quakenbush, Richard A. Novak, Aaron Scott Chan, Craig M. Main, Weixin Wu, Torri Wollenschlager, Carol Marie Csanda, Stacey Gorsuch, Todd Binion",2014-11-13,2022-06-23,2024-09-10,2024-09-10,https://patents.google.com/patent/US12086583B2/en,https://patentimages.storage.googleapis.com/20/9b/05/1fe86af35242a3/US12086583-20240910-D00000.png
US-12071142-B2,Method and system for personalized driving lane planning in autonomous driving vehicles ,"Plusai, Inc.","Hao Zheng, David Wanqian LIU, Timothy Patrick Daly, JR.",2017-12-18,2022-03-07,2024-08-27,2024-08-27,https://patents.google.com/patent/US12071142B2/en,https://patentimages.storage.googleapis.com/fc/cd/fd/791e002649bf60/US12071142-20240827-D00000.png
US-12060066-B2,Method and system for human-like driving lane planning in autonomous driving vehicles ,"Plusai, Inc.","Hao Zheng, David Wanqian LIU, Timothy Patrick Daly, JR.",2017-12-18,2022-03-07,2024-08-13,2024-08-13,https://patents.google.com/patent/US12060066B2/en,https://patentimages.storage.googleapis.com/12/6f/f0/596f1942503e74/US12060066-20240813-D00000.png
US-12032371-B2,Remote monitoring system and an autonomous running vehicle and remote monitoring method ,Toyota Jidosha Kabushiki Kaisha,"Koji Taguchi, Makoto Morita",2017-11-07,2021-06-28,2024-07-09,2024-07-09,https://patents.google.com/patent/US12032371B2/en,https://patentimages.storage.googleapis.com/0c/d4/de/5f0eb176578552/US12032371-20240709-D00000.png
US-11947360-B2,"Map information storage device, autonomous driving control device, control method, program and storage medium ","Pioneer Corporation, Geotechnologies, Inc.","Takeshi Koda, Kenji Mito, Kazuhiro Nakao, Makoto Hatano",2015-03-24,2021-12-10,2024-04-02,2024-04-02,https://patents.google.com/patent/US11947360B2/en,https://patentimages.storage.googleapis.com/9c/b4/dd/7d6c75127ab862/US11947360-20240402-D00000.png
