search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20231231&after=publication:20230101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11625802-B1,Coordinated autonomous vehicle automatic area scanning ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2019-06-19,2023-04-11,2023-04-11,https://patents.google.com/patent/US11625802B1/en,https://patentimages.storage.googleapis.com/c5/69/4f/018ceaf8ac4a84/US11625802-20230411-D00000.png
US-11600177-B1,Autonomous vehicle application ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2020-04-14,2023-03-07,2023-03-07,https://patents.google.com/patent/US11600177B1/en,https://patentimages.storage.googleapis.com/3d/0c/ed/dada7d2bd4491c/US11600177-20230307-D00000.png
US-2023028916-A1,Autonomous vehicle component maintenance and repair ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2016-01-22,2022-09-22,2023-01-26,,https://patents.google.com/patent/US20230028916A1/en,https://patentimages.storage.googleapis.com/1a/21/88/cfb9c78e5ca7ed/US20230028916A1-20230126-D00000.png
CN-108297861-B,Autonomous parking of a vehicle in a vertical parking space ,福特全球技术公司,"凯尔·西蒙斯, 徐力, 道格拉斯·布卢, 埃里克·洪特·曾",2017-01-13,2018-01-12,2023-01-13,2023-01-13,https://patents.google.com/patent/CN108297861B/en,https://patentimages.storage.googleapis.com/8b/9b/5f/d77c201f22114f/HDA0001546623140000011.png
US-11644834-B2,Systems and methods for safe and reliable autonomous vehicles ,Nvidia Corporation,"Michael Alan DITTY, Gary Hicok, Jonathan Sweedler, Clement FARABET, Mohammed Abdulla Yousuf, Tai-Yuen Chan, Ram GANAPATHI, Ashok Srinivasan, Michael Rod TRUOG, Karl GREB, John George Mathieson, David Nister, Kevin Flory, Daniel Perrin, Dan Hettena",2017-11-10,2018-11-09,2023-05-09,2023-05-09,https://patents.google.com/patent/US11644834B2/en,https://patentimages.storage.googleapis.com/30/28/c5/dfd4ae2832e822/US11644834-20230509-D00000.png
US-2023176577-A1,Systems and methods for safe and reliable autonomous vehicles ,Nvidia Corporation,"Michael Alan DITTY, Gary Hicok, Jonathan Sweedler, Clement FARABET, Mohammed Abdulla Yousuf, Tai-Yuen Chan, Ram GANAPATHI, Ashok Srinivasan, Michael Rod TRUOG, Karl GREB, John George Mathieson, David Nister, Kevin Flory, Daniel Perrin, Dan Hettena",2017-11-10,2022-12-07,2023-06-08,,https://patents.google.com/patent/US20230176577A1/en,https://patentimages.storage.googleapis.com/d8/5e/80/29bf33033fcbbb/US20230176577A1-20230608-D00000.png
US-2023311912-A1,Engaging and disengaging for autonomous driving ,Waymo Llc,"Brian Douglas Cullinane, Philip Nemec, Manuel Christian Clement, Robertus Christianus Elisabeth Mariet, Lilli Ing-Marie JONSSON",2012-11-30,2023-04-04,2023-10-05,,https://patents.google.com/patent/US20230311912A1/en,https://patentimages.storage.googleapis.com/05/84/fd/470077da207852/US20230311912A1-20231005-D00000.png
US-11643099-B2,Engaging and disengaging for autonomous driving ,Waymo Llc,"Brian Douglas Cullinane, Philip Nemec, Manuel Christian Clement, Robertus Christianus Elisabeth Mariet, Lilli Ing-Marie JONSSON",2012-11-30,2020-11-06,2023-05-09,2023-05-09,https://patents.google.com/patent/US11643099B2/en,https://patentimages.storage.googleapis.com/6f/3e/81/94a2b2639baf80/US11643099-20230509-D00000.png
US-11726485-B2,"Autonomous work vehicle travel system, travel route managing device, travel route generating device, and travel route determining device ",Kubota Corporation,"Sakura Tomita, Tomohiko Sano, Kazuo Sakaguchi, Tetsuya Nakajima, Makoto Oshitani, Kenichi Iwami, Osamu Yoshida",2016-09-05,2017-06-28,2023-08-15,2023-08-15,https://patents.google.com/patent/US11726485B2/en,https://patentimages.storage.googleapis.com/10/03/61/b96bad2354168f/US11726485-20230815-D00000.png
US-11789455-B2,Control of autonomous vehicle based on fusion of pose information and visual data ,"Beijing Baidu Netcom Science Technology Co., Ltd., Apollo Intelligent Driving Technology (Beijing) Co., Ltd.","Wendong DING, Xiaofei RUI, Gang Wang, Shiyu Song",2020-06-02,2020-12-29,2023-10-17,2023-10-17,https://patents.google.com/patent/US11789455B2/en,https://patentimages.storage.googleapis.com/0d/90/c9/751874534959a0/US11789455-20231017-D00000.png
US-2023072637-A1,"Vehicle Drivable Area Detection Method, System, and Autonomous Vehicle Using the System ","Huawei Technologies Co., Ltd.","Lang Xia, Yiqiang Chen, Yujie Shen",2020-05-11,2022-11-10,2023-03-09,,https://patents.google.com/patent/US20230072637A1/en,https://patentimages.storage.googleapis.com/c3/83/ff/583e0e06675498/US20230072637A1-20230309-D00000.png
US-11685397-B2,"Methods for updating autonomous driving system, autonomous driving systems, and on-board apparatuses ","Uisee Technologies (beijing) Co., Ltd.","Gansha Wu, Xin Zhou, Yuxin Zhang",2019-03-19,2019-05-28,2023-06-27,2023-06-27,https://patents.google.com/patent/US11685397B2/en,https://patentimages.storage.googleapis.com/29/66/ad/c1f73c7b243f3c/US11685397-20230627-D00000.png
CA-3052577-C,Autonomous vehicle control systems with collision detection and response capabilities ,"Allstate Insurance Company, Mark V. Slusar, Timothy W. Gibson, Caleb Brian Slaughter GORE, Colton J. REIF","Mark V. Slusar, Timothy W. Gibson, Caleb Brian Slaughter GORE, Colton J. REIF",2017-02-06,2017-03-08,2023-05-09,2023-05-09,https://patents.google.com/patent/CA3052577C/en,
DE-102018120845-B4,Method and device for monitoring an autonomous vehicle ,GM Global Technology Operations LLC,"Shengbing Jiang, Mutasim A. Salman, Yilu Zhang, Shiming Duan",2017-08-28,2018-08-27,2023-02-02,2023-02-02,https://patents.google.com/patent/DE102018120845B4/en,https://patentimages.storage.googleapis.com/ca/19/8f/8ea3a7faceb43f/DE102018120845B4_0002.png
CA-3062780-C,Mobile device for autonomous vehicle enhancement system ,"Arnold CHASE, William Chase","Arnold CHASE, William Chase",2017-05-08,2018-05-08,2023-09-26,2023-09-26,https://patents.google.com/patent/CA3062780C/en,
US-11787543-B2,Image space motion planning of an autonomous vehicle ,"Skydio, Inc.","Ryan David Kennedy, Peter Benjamin Henry, Hayk Martirosyan, Jack Louis Zhu, Abraham Galton Bachrach, Adam Parker Bry",2017-08-08,2023-01-31,2023-10-17,2023-10-17,https://patents.google.com/patent/US11787543B2/en,https://patentimages.storage.googleapis.com/77/b2/ee/c236d2698d4afc/US11787543-20231017-D00000.png
US-11656618-B2,Autonomous driving device ,Toyota Jidosha Kabushiki Kaisha,"Kunihito Sato, Kentaro Ichikawa, Maiko HIRANO, Bunyo Okumura",2017-08-25,2021-12-30,2023-05-23,2023-05-23,https://patents.google.com/patent/US11656618B2/en,https://patentimages.storage.googleapis.com/c2/16/86/b9db7ab4d1cb54/US11656618-20230523-D00000.png
US-11755396-B2,Generating autonomous vehicle simulation data from logged data ,"Aurora Operations, Inc.","John Michael Wyrwas, Jessica Elizabeth Smith, Simon Box",2020-03-11,2022-04-20,2023-09-12,2023-09-12,https://patents.google.com/patent/US11755396B2/en,https://patentimages.storage.googleapis.com/a7/8b/6b/df60a1a57a81e7/US11755396-20230912-D00000.png
US-11810405-B2,Autonomous vehicle advanced sensing and response ,Intel Corporation,"Barath Lakshamanan, Linda L. Hurd, Ben J. Ashbaugh, Elmoustapha Ould-Ahmed-Vall, Liwei Ma, Jingyi Jin, Justin E. Gottschlich, Chandrasekaran Sakthivel, Michael S. Strickland, Brian T. Lewis, Lindsey Kuper, Altug Koker, Abhishek R. Appu, Prasoonkumar Surti, Joydeep Ray, Balaji Vembu, Javier S. Turek, Naila Farooqui",2017-04-17,2021-11-30,2023-11-07,2023-11-07,https://patents.google.com/patent/US11810405B2/en,https://patentimages.storage.googleapis.com/7f/00/6a/809688c7b43dbd/US11810405-20231107-D00000.png
US-2023052717-A1,Dynamic autonomous vehicle train ,State Farm Mutual Automobile Insurance Company,"Steven J. Harris, Theobolt N. Leung, Jay T. Hieb",2017-09-25,2022-11-01,2023-02-16,,https://patents.google.com/patent/US20230052717A1/en,https://patentimages.storage.googleapis.com/c6/69/b8/2dc1201e44fab6/US20230052717A1-20230216-D00000.png
US-11592844-B2,Image space motion planning of an autonomous vehicle ,"Skydio, Inc.","Ryan David Kennedy, Peter Benjamin Henry, Hayk Martirosyan, Jack Louis Zhu, Abraham Galton Bachrach, Adam Parker Bry",2017-08-08,2021-10-28,2023-02-28,2023-02-28,https://patents.google.com/patent/US11592844B2/en,https://patentimages.storage.googleapis.com/87/28/16/8b82a7566a900a/US11592844-20230228-D00000.png
US-2023376037-A1,Autonomous vehicle simulation system for analyzing motion planners ,"Tusimple, Inc.","Liu Liu, Yuwei WANG, Xing Sun, Yufei Zhao, Wutu LIN",2017-11-30,2023-08-03,2023-11-23,,https://patents.google.com/patent/US20230376037A1/en,https://patentimages.storage.googleapis.com/39/af/a6/4d7067c8ac953a/US20230376037A1-20231123-D00000.png
DE-102017205708-B4,AUTONOMOUS DRIVING CONTROL DEVICE ,Toyota Jidosha Kabushiki Kaisha,"Kentaro Ichikawa, Taisuke Sugaiwa, Bunyo Okumura",2016-04-28,2017-04-04,2023-07-27,2023-07-27,https://patents.google.com/patent/DE102017205708B4/en,https://patentimages.storage.googleapis.com/5d/92/af/45713ac0b84497/DE102017205708B4_0001.png
CN-109624990-B,System and computer-implemented method for key frame based autonomous vehicle operation ,本田技研工业株式会社,"P·帕拉沙尔, 藤村希久雄, A·纳卡埃·赛尔维达尼, A·考斯冈",2017-10-06,2018-09-21,2023-05-16,2023-05-16,https://patents.google.com/patent/CN109624990B/en,https://patentimages.storage.googleapis.com/e2/52/13/291b516d2d6032/HDA0001808054260000011.png
US-11776391-B2,Generating and transmitting parking instructions for autonomous and non-autonomous vehicles ,Allstate Insurance Company,"Howard Hayes, Regina Madigan, Surender Kumar, Mark V. Slusar",2016-08-18,2022-03-22,2023-10-03,2023-10-03,https://patents.google.com/patent/US11776391B2/en,https://patentimages.storage.googleapis.com/d2/be/40/7146cf25543842/US11776391-20231003-D00000.png
US-11842639-B2,Power and thermal management systems and methods for autonomous vehicles ,"Uatc, Llc","David Patrick Rice, Scott Klaus Boehmke",2017-09-08,2022-08-23,2023-12-12,2023-12-12,https://patents.google.com/patent/US11842639B2/en,https://patentimages.storage.googleapis.com/f0/86/89/b96057fe76c9c2/US11842639-20231212-D00000.png
US-11794671-B2,Automatically adjustable partition wall for an autonomous vehicle ,"Uatc, Llc","Min Kyu Park, Christopher Matthew D'Eramo, Neil Stegall",2018-08-08,2022-01-18,2023-10-24,2023-10-24,https://patents.google.com/patent/US11794671B2/en,https://patentimages.storage.googleapis.com/60/5a/0f/cc82011412b266/US11794671-20231024-D00000.png
US-11644319-B2,Destination changes in autonomous vehicles ,"Uber Technologies, Inc.","Matthew Sweeney, Molly Nix, Emily Bartel, Logan Rockmore, Anthony Levandowski",2017-05-09,2021-05-06,2023-05-09,2023-05-09,https://patents.google.com/patent/US11644319B2/en,https://patentimages.storage.googleapis.com/d6/1c/ac/7d17438761909d/US11644319-20230509-D00000.png
US-2023038879-A1,Generating and transmitting parking instructions for autonomous and non-autonomous vehicles ,Allstate Insurance Company,"Howard Hayes, Regina Madigan, Surender Kumar, Mark V. Slusar",2016-08-18,2022-03-22,2023-02-09,,https://patents.google.com/patent/US20230038879A1/en,https://patentimages.storage.googleapis.com/9e/02/58/d5019ad77a4710/US20230038879A1-20230209-D00000.png
US-2023134247-A1,Autonomous Vehicle Railroad Crossing ,"Tusimple, Inc.","Hunter Scott WILLOUGHBY, Dishi LI, Yufei Zhao",2021-10-29,2022-10-24,2023-05-04,,https://patents.google.com/patent/US20230134247A1/en,https://patentimages.storage.googleapis.com/07/63/10/7f982d9c4c188a/US20230134247A1-20230504-D00000.png
US-11599563-B2,Programmatically identifying a personality of an autonomous vehicle ,"Micron Technology, Inc.",Robert Richard Noel Bielby,2017-12-21,2020-12-28,2023-03-07,2023-03-07,https://patents.google.com/patent/US11599563B2/en,https://patentimages.storage.googleapis.com/16/40/09/e4b859b8d0f976/US11599563-20230307-D00000.png
US-11733708-B2,Autonomous driving system ,Toyota Jidosha Kabushiki Kaisha,"Taichi KAWANAI, Kazuhiko KAMIKADO, Hideyuki Matsui, Hayato Ito, Nobuhide Kamata, Tomoyuki Kuriyama, Yasuhiro Kobatake",2019-08-23,2020-07-31,2023-08-22,2023-08-22,https://patents.google.com/patent/US11733708B2/en,https://patentimages.storage.googleapis.com/ff/c2/33/5da6b17009c461/US11733708-20230822-D00000.png
US-11592845-B2,Image space motion planning of an autonomous vehicle ,"Skydio, Inc.","Ryan David Kennedy, Peter Benjamin Henry, Hayk Martirosyan, Jack Louis Zhu, Abraham Galton Bachrach, Adam Parker Bry",2017-08-08,2021-10-28,2023-02-28,2023-02-28,https://patents.google.com/patent/US11592845B2/en,https://patentimages.storage.googleapis.com/98/a5/6f/7b3bb1eb3df4b5/US11592845-20230228-D00000.png
US-11679776-B2,Autonomous vehicle safety platform system and method ,"May Mobility, Inc.","Jason Ye, John Cavicchio, Andres Tamez, Jacob LUCERO, Justin Tesmer, Anush Gandra, Yaxin Luan, Shane DeMeulenaere",2020-12-14,2022-07-26,2023-06-20,2023-06-20,https://patents.google.com/patent/US11679776B2/en,https://patentimages.storage.googleapis.com/3a/c2/fb/084459ced94d7e/US11679776-20230620-D00000.png
CN-109669451-B,Autonomous driving support device and method ,汉拿科锐动电子股份公司,沈相均,2017-10-16,2018-10-16,2023-09-05,2023-09-05,https://patents.google.com/patent/CN109669451B/en,
CN-109649402-B,Autonomous vehicle policy generation ,本田技研工业株式会社,"M·库卡达姆, A·纳卡埃·赛尔维达尼, A·考斯冈, 藤村希久雄",2017-10-12,2018-09-21,2023-06-02,2023-06-02,https://patents.google.com/patent/CN109649402B/en,https://patentimages.storage.googleapis.com/84/7e/9c/32bd905367d44b/HDA0001807716600000011.png
DE-102018106527-B4,"Electronic control units, vehicles and methods for switching vehicle control from an autonomous driving mode ","Toyota Research Institute, Inc.","Nikolaos Michalakis, Stephanie Paepcke",2017-03-28,2018-03-20,2023-02-16,2023-02-16,https://patents.google.com/patent/DE102018106527B4/en,https://patentimages.storage.googleapis.com/42/f2/dd/a195032cd68922/DE102018106527B4_0001.png
US-11673566-B2,Autonomous vehicle safety platform system and method ,"May Mobility, Inc.","Jason Ye, John Cavicchio, Andres Tamez, Jacob LUCERO, Justin Tesmer, Anush Gandra, Yaxin Luan, Shane DeMeulenaere",2020-12-14,2022-07-26,2023-06-13,2023-06-13,https://patents.google.com/patent/US11673566B2/en,https://patentimages.storage.googleapis.com/88/44/1b/718bda70ba8561/US11673566-20230613-D00000.png
US-11673564-B2,Autonomous vehicle safety platform system and method ,"May Mobility, Inc.","Jason Ye, John Cavicchio, Andres Tamez, Jacob LUCERO, Justin Tesmer, Anush Gandra, Yaxin Luan, Shane DeMeulenaere",2020-12-14,2022-06-22,2023-06-13,2023-06-13,https://patents.google.com/patent/US11673564B2/en,https://patentimages.storage.googleapis.com/84/ca/87/7fcb0c2e158051/US11673564-20230613-D00000.png
US-11714417-B2,Initial trajectory generator for motion planning system of autonomous vehicles ,"Uatc, Llc","Chenggang Liu, Moslem Kazemi, David McAllister Bradley, Tianyu Gu, Michael Lee Phillips",2018-05-11,2021-10-11,2023-08-01,2023-08-01,https://patents.google.com/patent/US11714417B2/en,https://patentimages.storage.googleapis.com/ad/85/6a/b90decb43487bd/US11714417-20230801-D00000.png
US-11643086-B2,Method and system for human-like vehicle control prediction in autonomous driving vehicles ,"Plusai, Inc.","Mianwei Zhou, Hao Zheng, David Wanqian LIU",2017-12-18,2021-04-26,2023-05-09,2023-05-09,https://patents.google.com/patent/US11643086B2/en,https://patentimages.storage.googleapis.com/60/4b/e0/e14ff1d14a6d22/US11643086-20230509-D00000.png
US-2023082138-A1,Autonomous vehicle fleet management for improved computational resource usage ,"Uber Technologies, Inc.","Valerie Nina Chadha, Ye Yuan, Neil Stegall, Brent Justin Goldman, Kane Sweeney, Rei Chiang",2018-10-31,2022-11-17,2023-03-16,,https://patents.google.com/patent/US20230082138A1/en,https://patentimages.storage.googleapis.com/62/39/c7/afb50eb32161f6/US20230082138A1-20230316-D00000.png
US-11789461-B2,Autonomous vehicle collision mitigation systems and methods ,"Uatc, Llc","Matthew Shaw Wood, William M. Leach, Scott C. Poeppel, Nicholas G. Letwin, Noah Zych",2017-06-29,2021-06-28,2023-10-17,2023-10-17,https://patents.google.com/patent/US11789461B2/en,https://patentimages.storage.googleapis.com/c2/b3/3d/8029774a284899/US11789461-20231017-D00000.png
US-11768959-B2,Anonymizing navigation information for use in autonomous vehicle navigation ,Mobileye Vision Technologies Ltd.,"Kfir Viente, Eli Harel, Achiya Tal Tamir, Maxim Schwartz, Dori SHAPIRA, Nimrod Nehushtan, Yoram Gdalyahu, Daniel Braunstein",2018-03-05,2021-03-23,2023-09-26,2023-09-26,https://patents.google.com/patent/US11768959B2/en,https://patentimages.storage.googleapis.com/07/68/9b/9ee7847bdcf6ca/US11768959-20230926-D00000.png
US-11807235-B1,Modifying speed of an autonomous vehicle based on traffic conditions ,Waymo Llc,"David I. Ferguson, Dmitri A. Dolgov",2012-09-24,2021-04-26,2023-11-07,2023-11-07,https://patents.google.com/patent/US11807235B1/en,https://patentimages.storage.googleapis.com/d0/bc/24/194a639683f58b/US11807235-20231107-D00000.png
US-11745742-B2,Planning stopping locations for autonomous vehicles ,Waymo Llc,"Jared Stephen Russell, Dmitri A. Dolgov, Nathaniel Fairfield, Laura Estelle Lindzey, Christopher Paul Urmson",2016-10-14,2021-04-16,2023-09-05,2023-09-05,https://patents.google.com/patent/US11745742B2/en,https://patentimages.storage.googleapis.com/e7/38/95/7e76a01282222a/US11745742-20230905-D00000.png
US-11654917-B2,Control of autonomous vehicle based on determined yaw parameter(s) of additional vehicle ,"Aurora Operations, Inc.","Warren Smith, Ethan Eade, Sterling J. Anderson, James Andrew Bagnell, Bartholomeus C. Nabbe, Christopher Paul Urmson",2018-04-11,2020-12-28,2023-05-23,2023-05-23,https://patents.google.com/patent/US11654917B2/en,https://patentimages.storage.googleapis.com/07/69/08/6d9621972ff754/US11654917-20230523-D00000.png
US-2023251659-A1,Systems and methods for autonomous vehicles ,Martin Tremblay,Martin Tremblay,2018-02-19,2023-04-15,2023-08-10,,https://patents.google.com/patent/US20230251659A1/en,https://patentimages.storage.googleapis.com/ac/6e/a1/39d693fc8801ca/US20230251659A1-20230810-D00000.png
US-11548403-B2,Autonomous vehicle paletization system ,"Uatc, Llc","Matthew Shaw Wood, Dirk John VandenBerg, III",2017-03-31,2021-05-27,2023-01-10,2023-01-10,https://patents.google.com/patent/US11548403B2/en,https://patentimages.storage.googleapis.com/84/02/dd/7ded3db508f26f/US11548403-20230110-D00000.png
CN-109782323-B,Navigation positioning and calibrating method for autonomous underwater vehicle in deep sea ,中国船舶重工集团公司第七一0研究所,"向伟, 胡庆玉, 冯朝, 雷敏, 席晓犇",2018-12-24,2018-12-24,2023-07-14,2023-07-14,https://patents.google.com/patent/CN109782323B/en,https://patentimages.storage.googleapis.com/9a/ee/f7/d2859369550078/HDA0001918001040000011.png
US-11836985-B2,Identifying suspicious entities using autonomous vehicles ,Lodestar Licensing Group Llc,"Gil Golov, Zoltan Szubbocsev",2018-01-29,2020-08-24,2023-12-05,2023-12-05,https://patents.google.com/patent/US11836985B2/en,https://patentimages.storage.googleapis.com/29/46/2a/90f19c1586397a/US11836985-20231205-D00000.png
US-11645064-B2,Autonomous vehicle accident and emergency response ,State Farm Mutual Automobile Insurance Company,"Brian Mark Fields, Chien Che Huang, Mohamed A. Wazeer, Shawn C. Bennett, Steven C. Cielocha, Ronny S. Bryant, Stephen Kohaus, Terry Quakenbush, Richard A. Novak, Craig M. Main, Weixin Wu, Torri Wollenschlager, Carol Marie Csanda, Stacey Gorsuch, Todd Binion, Aaron Scott Chan",2014-11-13,2020-10-23,2023-05-09,2023-05-09,https://patents.google.com/patent/US11645064B2/en,https://patentimages.storage.googleapis.com/dc/e7/5e/7722e7d8ecbbb8/US11645064-20230509-D00000.png
US-11720103-B2,"System, method and associated apparatus for autonomous vehicle transportation ","Beijing Tusen Zhitu Technology Co., Ltd.","Nan Wu, He ZHENG",2017-07-21,2022-10-10,2023-08-08,2023-08-08,https://patents.google.com/patent/US11720103B2/en,https://patentimages.storage.googleapis.com/2f/28/d5/ebb1ddc7db7d00/US11720103-20230808-D00000.png
US-11727349-B2,Automated warehousing using robotic forklifts or other material handling vehicles ,Cybernet Systems Corp.,"Charles J. Jacobus, Glenn J. Beach, Steve Rowe, Charles J. Cohen",2016-09-26,2020-10-19,2023-08-15,2023-08-15,https://patents.google.com/patent/US11727349B2/en,https://patentimages.storage.googleapis.com/de/73/4a/963afb9d17f5da/US11727349-20230815-D00000.png
US-11682196-B2,Autonomous vehicle lane boundary detection systems and methods ,"Uatc, Llc","Min Bai, Gellert Sandor Mattyus, Namdar Homayounfar, Shenlong Wang, Shrindihi Kowshika Lakshmikanth, Raquel Urtasun",2017-11-15,2021-06-25,2023-06-20,2023-06-20,https://patents.google.com/patent/US11682196B2/en,https://patentimages.storage.googleapis.com/b5/a4/a0/7e2e99e1f3f258/US11682196-20230620-D00000.png
US-11835950-B2,Autonomous vehicle safe stop ,"Uatc, Llc","Moslem Kazemi, Sameer Bardapurkar",2018-01-30,2021-02-22,2023-12-05,2023-12-05,https://patents.google.com/patent/US11835950B2/en,https://patentimages.storage.googleapis.com/70/02/7e/a40c0abedbbc2e/US11835950-20231205-D00000.png
JP-2023055751-A,Coordinated dispatch and maintenance of fleets of autonomous vehicles ,"ズークス インコーポレイテッド, Zoox Inc","デイビッド ケントリー－クレイ ティモシー, David Kentley-Klay Timothy, ユーセフ ガマラ ラシャド, Youssef Gamara Rachad",2015-11-04,2023-01-18,2023-04-18,,https://patents.google.com/patent/JP2023055751A/en,https://patentimages.storage.googleapis.com/f8/27/1a/51e57a2ff7171d/2023055751000002.png
KR-102601534-B1,"Scene reproduction test method, apparatus, device and program of autonomous driving system ","아폴로 인텔리전트 커넥티비티 (베이징) 테크놀로지 씨오.,  엘티디.",샤오롱 왕,2021-02-18,2021-09-07,2023-11-14,2023-11-14,https://patents.google.com/patent/KR102601534B1/en,
KR-102487336-B1,"Method, electronic device and storage medium for testing autonomous driving system ",아폴로 인텔리전트 드라이빙 테크놀로지(베이징) 컴퍼니 리미티드,칭위 리,2020-01-02,2020-12-31,2023-01-10,2023-01-10,https://patents.google.com/patent/KR102487336B1/en,https://patentimages.storage.googleapis.com/6a/5c/24/85206f365811c1/112020143987503-pat00001.png
DE-112014006929-B4,"Autonomous driving management system, server and autonomous driving management method ",Mitsubishi Electric Corporation,"Mitsuo Shimotani, Hidekazu Arita, Kenji Takada",2014-09-05,2014-09-05,2023-03-02,2023-03-02,https://patents.google.com/patent/DE112014006929B4/en,https://patentimages.storage.googleapis.com/08/92/f1/a0d5f08cce25c0/DE112014006929B4_0001.png
