search URL:,https://patents.google.com/?q=TI%253d%28autonomous+vehicle%29+OR+AB%253d%28autonomous+vehicle%29&before=publication:20101231&after=publication:20100101&type=PATENT&dups=language
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
WO-2010048611-A8,Control and systems for autonomously driven vehicles ,The Gray Insurance Company,"Paul Gerard Trepagnier, Jorge Emilio Nagel, Matthew Taylor Dooner, Michael Thomas Dewenter, Neil Michael Traft, Sergey Drakunov, Powell Kinney, Aaron Lee",2008-10-24,2009-10-26,2010-07-15,,https://patents.google.com/patent/WO2010048611A8/en,
CA-2739989-A1,Control and systems for autonomously driven vehicles ,"Gray & Company, Inc., Paul Gerard Trepagnier, Jorge Emilio Nagel, Matthew Taylor Dooner, Michael Thomas Dewenter, Neil Michael Traft, Sergey Drakunov, Powell Kinney, Aaron Lee, Samsung Electronics Co., Ltd.","Paul Gerard Trepagnier, Jorge Emilio Nagel, Matthew Taylor Dooner, Michael Thomas Dewenter, Neil Michael Traft, Sergey Drakunov, Powell Kinney, Aaron Lee",2008-10-24,2009-10-26,2010-04-29,,https://patents.google.com/patent/CA2739989A1/en,
WO-2010048611-A1,Control and systems for autonomously driven vehicles ,The Gray Insurance Company,"Paul Gerald Trepagnier, Jorge Emilio Nagel, Matthew Taylor Dooner, Michael Thomas Dewenter, Neil Michael Traft, Sergey Drakunov, Powell Kinney, Aaron Lee",2008-10-24,2009-10-26,2010-04-29,,https://patents.google.com/patent/WO2010048611A1/en,
WO-2010101393-A3,Apparatus and the method for distinguishing ground and obstacles for autonomous mobile vehicle ,Agency For Defense Development,"Tok Son Choe, Jeong Sook Chae, Yong Woon Park, Jun Kim",2009-03-03,2010-03-03,2010-11-04,,https://patents.google.com/patent/WO2010101393A3/en,
JP-2010023959-A,Moving system for autonomous traveling vehicle by elevator ,"Fuji Heavy Ind Ltd, 富士重工業株式会社","Hajime Aoyama, 元 青山, Kazuyoshi Ishikawa, 和良 石川",2008-07-16,2008-07-16,2010-02-04,,https://patents.google.com/patent/JP2010023959A/en,https://patentimages.storage.googleapis.com/fd/84/bf/792ec5497b2fa3/2010023959-3.png
JP-2010512592-A,Control of autonomous vehicle systems ,ビ−エイイ−  システムズ  パブリック  リミテッド  カンパニ−,プディー、ジョン・デイビッド,2006-12-11,2007-12-05,2010-04-22,,https://patents.google.com/patent/JP2010512592A/en,https://patentimages.storage.googleapis.com/35/ff/cd/50aa5e085ca83a/2010512592-3.png
DE-102009025328-A1,"Method for performing semi-autonomous parking process of vehicle e.g. passenger car, involves terminating autonomous steering intervention at parking path point, and determining position of path point depending on parking path ",Valeo Schalter Und Sensoren Gmbh,Harald Barth,2009-06-18,2009-06-18,2010-12-30,,https://patents.google.com/patent/DE102009025328A1/en,
CN-201646529-U,Automated and semi-automated transmission mechanism for house car moving box stretching ,中通客车控股股份有限公司,"李晨, 任国峰, 高建路, 马龙东, 张跃进, 安学峰, 李明涛, 高毅, 杨磊",2010-05-04,2010-05-04,2010-11-24,2010-11-24,https://patents.google.com/patent/CN201646529U/en,https://patentimages.storage.googleapis.com/ea/25/99/1ff8fb3cca2a51/HSA00000106829400011.png
KR-100955655-B1,Autonomous driving method of robot ,한국생산기술연구원,"백문홍, 백승호, 박재한, 전현욱, 이호길",2007-10-17,2007-10-17,2010-05-06,2010-05-06,https://patents.google.com/patent/KR100955655B1/en,https://patentimages.storage.googleapis.com/fd/8d/7b/196170952f0e39/112007074324821-pat00002.png
JP-2010157053-A,Travel system for autonomous traveling vehicle ,"Fuji Heavy Ind Ltd, 富士重工業株式会社","Hajime Aoyama, 元 青山",2008-12-26,2008-12-26,2010-07-15,,https://patents.google.com/patent/JP2010157053A/en,https://patentimages.storage.googleapis.com/5a/b3/3e/1491c69c0d5850/2010157053-3.png
JP-2010152426-A,Automated guided vehicle and automated guided vehicle operation system using the automated guided vehicle ,"Central Motor Co Ltd, セントラル自動車株式会社","Shingo Ohata, 信吾 大畑",2008-12-24,2008-12-24,2010-07-08,,https://patents.google.com/patent/JP2010152426A/en,https://patentimages.storage.googleapis.com/9e/b7/50/1be4afa09de0a0/2010152426-3.png
JP-2010247766-A,Display for autonomous vehicle motion monitor ,"Ihi Corp, 株式会社Ｉｈｉ","Hiroshi Sudo, 拓 須藤",2009-04-20,2009-04-20,2010-11-04,,https://patents.google.com/patent/JP2010247766A/en,https://patentimages.storage.googleapis.com/94/ab/1a/05737dc3628341/2010247766-3.png
JP-2010228828-A,Paper feeding automated guided vehicle system ,"Tsubakimoto Chain Co, 株式会社椿本チエイン","Takashi Murata, 貴志 村田, Yukitaka Aritoshi, 志貴 有年",2009-03-26,2009-03-26,2010-10-14,,https://patents.google.com/patent/JP2010228828A/en,https://patentimages.storage.googleapis.com/b6/fb/8b/0fcbb131b69fbd/2010228828-3.png
JP-2010061533-A,Travel system for autonomous traveling vehicle ,"Fuji Heavy Ind Ltd, 富士重工業株式会社","Kazuyoshi Ishikawa, 和良 石川, Hajime Aoyama, 元 青山",2008-09-05,2008-09-05,2010-03-18,,https://patents.google.com/patent/JP2010061533A/en,https://patentimages.storage.googleapis.com/51/36/c9/d7c3ec169f786c/2010061533-3.png
EP-2147386-A1,Autonomous behaviors for a remote vehicle ,"iRobot Corporation, Emilie Phillips, E. Pavlo Rudakevych, Orjeta Taka, James Gordon Wolfe, Tom Frost","Emilie Phillips, E. Pavlo Rudakevych, Orjeta Taka, James Gordon Wolfe, Tom Frost",2007-05-14,2008-04-14,2010-01-27,,https://patents.google.com/patent/EP2147386A1/en,
WO-2010050855-A1,Method and device for securing lubrication of a automated manual transmission in a vehicle ,Volvo Lastvagnar Ab,"Johan Bjernetun, Anders Eriksson, Johnny Yngwe",2008-10-30,2008-10-30,2010-05-06,,https://patents.google.com/patent/WO2010050855A1/en,
WO-2010030141-A3,Vehicle-stopping control system and method for an automated guided vehicle ,동명대학교 산학협력단,"김상우, 박지훈, 박영수, 이제원",2008-09-11,2009-09-11,2010-06-24,,https://patents.google.com/patent/WO2010030141A3/en,
WO-2010081209-A1,Automated equipment for the temporary storage of vehicles ,I-Park Estacionamentos Inteligentes S.A.,Paulo César Franco GUIMARÃES,2009-01-16,2009-12-17,2010-07-22,,https://patents.google.com/patent/WO2010081209A1/en,
KR-100992761-B1,Lateral autonomous driving control method using lane departure warning device ,현대자동차주식회사,이중렬,2004-07-20,2004-07-20,2010-11-05,2010-11-05,https://patents.google.com/patent/KR100992761B1/en,https://patentimages.storage.googleapis.com/f5/52/2f/93b5424e865bec/112004032056149-pat00001.png
TW-201010882-A,Speed detection device of autonomous two-wheeled vehicle ,Yamaha Motor Co Ltd,Meng-Yi Chou,2008-09-08,2008-09-08,2010-03-16,,https://patents.google.com/patent/TW201010882A/en,
WO-2010030141-A2,Vehicle-stopping control system and method for an automated guided vehicle ,동명대학교 산학협력단,"김상우, 박지훈, 박영수, 이제원",2008-09-11,2009-09-11,2010-03-18,,https://patents.google.com/patent/WO2010030141A2/en,https://patentimages.storage.googleapis.com/7c/6d/c2/228ca240abca90/PCTKR2009005173-appb-D000001.png
RU-93054-U1,Dismountable AUTONOMOUS COMPLEX FOR WASHING VEHICLES ,Олег Владимирович Щедрин,Олег Владимирович Щедрин,2009-06-04,2009-06-04,2010-04-20,2010-04-20,https://patents.google.com/patent/RU93054U1/en,
JP-2010015378-A,Guide path structure for magnetic induction type automated guided vehicle ,"Tsubakimoto Chain Co, 株式会社椿本チエイン","Kiwamu Murata, 究 村田, Koichi Matsunaga, 光一 松永",2008-07-03,2008-07-03,2010-01-21,,https://patents.google.com/patent/JP2010015378A/en,https://patentimages.storage.googleapis.com/da/2e/f1/0eba9a58df5768/2010015378-3.png
ES-2329107-B1,AUTONOMOUS VEHICLE POLIVALENT FOR WORK IN GREENHOUSE. ,Universidad De Almeria,"Julian Sanchez-Hermosilla Lopez, Francisco Rodriguez Diaz, Alfredo Sanchez Gimeno, Jose Luis Guzman Sanchez, Ramon Gonzalez Sanchez, Manuel Berenguel Soria",2008-05-19,2008-05-19,2010-09-07,2010-09-07,https://patents.google.com/patent/ES2329107B1/en,
US-2010228427-A1,Predictive semi-autonomous vehicle navigation system ,Massachusetts Institute Of Technology,"Sterling J. Anderson, Steven C. Peters, Karl D. Iagnemma",2009-03-05,2010-02-24,2010-09-09,,https://patents.google.com/patent/US20100228427A1/en,https://patentimages.storage.googleapis.com/3d/3d/53/628c1c2d9636d5/US20100228427A1-20100909-D00000.png
US-2010114416-A1,System and method for navigating an autonomous vehicle using laser detection and ranging ,Honeywell International Inc.,"Kwong Wing Au, Alan B. Touchberry, Brian VanVoorst, Jon Schewe",2008-10-30,2008-10-30,2010-05-06,,https://patents.google.com/patent/US20100114416A1/en,https://patentimages.storage.googleapis.com/34/97/1c/c57c34fcd60289/US20100114416A1-20100506-D00000.png
US-2010183409-A1,Automated storage system and transport vehicle ,"Boomerang Systems, Inc.","Stanley J. Checketts, Stott Barwick, Merin Swasey",2007-02-16,2010-01-15,2010-07-22,,https://patents.google.com/patent/US20100183409A1/en,https://patentimages.storage.googleapis.com/51/e1/a1/2b41c602a920bd/US20100183409A1-20100722-D00000.png
US-2010026555-A1,Obstacle detection arrangements in and for autonomous vehicles ,"Whittaker William L, Joshua Johnston, Jason Ziglar","William L. Whittaker, Joshua Johnston, Jason Ziglar",2006-06-09,2007-06-11,2010-02-04,,https://patents.google.com/patent/US20100026555A1/en,https://patentimages.storage.googleapis.com/de/99/19/2ada95afc61c3e/US20100026555A1-20100204-D00000.png
US-2010076591-A1,Materials-Handling System Using Autonomous Transfer and Transport Vehicles ,"Casepick Systems, Llc","John G. Lert, Jr.",2003-08-29,2009-09-21,2010-03-25,,https://patents.google.com/patent/US20100076591A1/en,https://patentimages.storage.googleapis.com/94/7d/84/e9b2bc875b93a2/US20100076591A1-20100325-D00000.png
EP-1956889-B1,An installation for supplying liquid feed to an animal and an autonomously displaceable vehicle for use in such an installation ,Maasland N.V.,Karel Van Den Berg,2005-12-07,2006-11-14,2010-03-24,2010-03-24,https://patents.google.com/patent/EP1956889B1/en,https://patentimages.storage.googleapis.com/bd/bf/a8/3abf9105f9690d/imgf0001.png
CA-2749506-A1,Automated storage system and transport vehicle ,"Boomerang Systems, Inc., Stanley J. Checketts, Stott Barwick, Merin Swasey","Stanley J. Checketts, Stott Barwick, Merin Swasey",2009-01-17,2010-01-15,2010-07-22,,https://patents.google.com/patent/CA2749506A1/en,
WO-2010014584-A2,System and method for autonomous vehicle localization ,"Precise Path Robotics, Inc.",Elden D Traster,2008-07-28,2009-07-28,2010-02-04,,https://patents.google.com/patent/WO2010014584A2/en,
WO-2010139486-A1,"Method for carrying out an at least semi-autonomous parking maneuver for a vehicle, and a parking assistance system for a vehicle ",Valeo Schalter Und Sensoren Gmbh,"Nicolas Jecker, Oliver Grimm, Tobias Geiger",2009-06-05,2010-06-07,2010-12-09,,https://patents.google.com/patent/WO2010139486A1/en,
DE-102009024083-A1,Method for carrying out an at least semi-autonomous parking operation of a vehicle and parking assistance system for a vehicle ,Valeo Schalter Und Sensoren Gmbh,"Nicolas Jecker, Oliver Grimm, Tobias Geiger",2009-06-05,2009-06-05,2010-12-09,,https://patents.google.com/patent/DE102009024083A1/en,
WO-2010083472-A3,Automated storage system and transport vehicle ,Boomerang Systems. Inc.,"Stanley J. Checketts, Stott Barwick, Merin Swasey",2009-01-17,2010-01-15,2010-11-04,,https://patents.google.com/patent/WO2010083472A3/en,
WO-2009140152-A3,Method and apparatus for driver control of a limited-ability autonomous vehicle ,"Gm Global Technology Operations, Inc.",Jeremy A. Salinger,2008-05-16,2009-05-08,2010-03-11,,https://patents.google.com/patent/WO2009140152A3/en,
WO-2009145552-A3,Method for platooning of vehicles in an automated vehicle system ,Posco,Ingmar Andreasson,2008-05-26,2009-05-26,2010-03-11,,https://patents.google.com/patent/WO2009145552A3/en,
RU-2008116577-A,AUTOMATED TRANSMISSION VEHICLE AND METHOD OF CONTROL IT ,"ЦФ Фридрихсхафен АГ (DE), Цф Фридрихсхафен Аг","Карл-Фритц ХАЙНЦЕЛЬМАНН (DE), Карл-Фритц ХАЙНЦЕЛЬМАНН",2005-09-30,2006-08-21,2010-01-20,,https://patents.google.com/patent/RU2008116577A/en,
EP-2205476-A2,Partial manual control state for automated vehicle navigation system ,"Topcon Positioning Systems, Inc.",Vernon Joseph Brabec,2007-09-19,2008-09-09,2010-07-14,,https://patents.google.com/patent/EP2205476A2/en,
WO-2010101749-A1,Predictive semi-autonomous vehicle navigation system ,Massachusetts Institute Of Technology,"Sterling J. Anderson, Steven C. Peters, Karl D. Iagnemma",2009-03-05,2010-02-24,2010-09-10,,https://patents.google.com/patent/WO2010101749A1/en,
EP-2179645-A2,An installation for supplying liquid feed to an animal and an autonomously displaceable vehicle for use in such an installation ,Maasland N.V.,Karel Van Den Berg,2005-12-07,2006-11-14,2010-04-28,,https://patents.google.com/patent/EP2179645A2/en,https://patentimages.storage.googleapis.com/69/3a/c7/774c2edd5102fe/imgf0001.png
WO-2010083472-A2,Automated storage system and transport vehicle ,Boomerang Systems. Inc.,"Stanley J. Checketts, Stott Barwick, Merin Swasey",2009-01-17,2010-01-15,2010-07-22,,https://patents.google.com/patent/WO2010083472A2/en,
WO-2010014584-A3,System and method for autonomous vehicle localization ,"Precise Path Robotics, Inc.",Elden D Traster,2008-07-28,2009-07-28,2010-04-22,,https://patents.google.com/patent/WO2010014584A3/en,
RU-2008126742-A,METHOD FOR CONTROLLING AUTOMATED TRANSMISSION OF A CAR ,"ЦФ Фридрихсхафен АГ (DE), Цф Фридрихсхафен Аг","Анделько ВЕЗЕНЬЯК (DE), Анделько ВЕЗЕНЬЯК",2005-12-03,2006-11-17,2010-01-10,,https://patents.google.com/patent/RU2008126742A/en,
US-2010023195-A1,System and method for autonomous vehicle localization ,Traster Elden D,Elden D. Traster,2008-07-28,2008-07-28,2010-01-28,,https://patents.google.com/patent/US20100023195A1/en,https://patentimages.storage.googleapis.com/2a/23/8e/027b22388bf93c/US20100023195A1-20100128-D00000.png
JP-2010257184-A,Apparatus and method for controlling automated guided vehicle at intersection ,"Meidensha Corp, 株式会社明電舎","Yasushi Nakayama, 泰史 中山",2009-04-24,2009-04-24,2010-11-11,,https://patents.google.com/patent/JP2010257184A/en,https://patentimages.storage.googleapis.com/28/d6/1a/24775eda221462/2010257184-3.png
JP-2010070319-A,Rolled newspaper automated guided vehicle ,"Tsubakimoto Chain Co, 株式会社椿本チエイン","Takashi Murata, 貴志 村田, Yukitaka Aritoshi, 志貴 有年",2008-09-18,2008-09-18,2010-04-02,,https://patents.google.com/patent/JP2010070319A/en,https://patentimages.storage.googleapis.com/c1/16/59/41a685c5cd6a71/2010070319-3.png
JP-2010159099-A,Rolled newspaper automated guided vehicle ,"Tsubakimoto Chain Co, 株式会社椿本チエイン","Takashi Murata, 貴志 村田, Yukitaka Aritoshi, 志貴 有年",2009-01-06,2009-01-06,2010-07-22,,https://patents.google.com/patent/JP2010159099A/en,https://patentimages.storage.googleapis.com/9b/4c/c1/5a648fad0d1d14/2010159099-3.png
DE-102009052056-A1,"Automated transmission mechanical friction determining method for motor vehicle, involves determining mechanical friction from temporal course of compensation parameter during adaptation of parameter ",Luk Lamellen Und Kupplungsbau Beteiligungs Kg,Werner Schmitt,2008-12-04,2009-11-05,2010-06-17,,https://patents.google.com/patent/DE102009052056A1/en,
JP-2010039664-A,Correction system for route of automated guided vehicle ,"Yaskawa Electric Corp, 株式会社安川電機","Kazutoshi Kobayashi, 和敏 小林",2008-08-04,2008-08-04,2010-02-18,,https://patents.google.com/patent/JP2010039664A/en,https://patentimages.storage.googleapis.com/89/04/9d/51b6d01e1bf568/2010039664-3.png
US-7737878-B2,Collision and conflict avoidance system for autonomous unmanned air vehicles (UAVs) ,Eads Deutschland Gmbh,"Joost van TOOREN, Martin HENI, Alexander Knoll, Johannes BECK",2007-07-09,2008-07-08,2010-06-15,2010-06-15,https://patents.google.com/patent/US7737878B2/en,https://patentimages.storage.googleapis.com/85/1c/15/24542920927f6e/US07737878-20100615-D00000.png
US-7646312-B2,Method and system for automated detection of mobile telephone usage by drivers of vehicles ,Michael Rosen,Michael Rosen,2006-08-11,2007-02-23,2010-01-12,2010-01-12,https://patents.google.com/patent/US7646312B2/en,https://patentimages.storage.googleapis.com/b1/4a/ee/51c790977b20b1/US07646312-20100112-D00000.png
US-7797860-B2,Automated control of boom or attachment for work vehicle to a preset position ,Deere & Company,"Dennis Eric Schoenmaker, Mark Peter Sahlin, Jason Meredith, Jerry Anthony Samuelson, David August Johnson, Eric Richard Anderson",2007-04-30,2007-07-17,2010-09-21,2010-09-21,https://patents.google.com/patent/US7797860B2/en,https://patentimages.storage.googleapis.com/b1/17/42/1247d848d551ed/US07797860-20100921-D00000.png
US-7742841-B2,Autonomous vehicle and planar obstacle recognition method ,"Panasonic Electric Works Co., Ltd.","Tatsu Sakai, Daisuke Nishimura",2005-02-23,2006-02-23,2010-06-22,2010-06-22,https://patents.google.com/patent/US7742841B2/en,https://patentimages.storage.googleapis.com/4d/eb/81/587a0cfca0df41/US07742841-20100622-D00000.png
US-7765062-B2,Method and system for autonomous tracking of a mobile target by an unmanned aerial vehicle ,Honeywell International Inc.,"Kartik B Ariyur, Kingsley O. C. Fregene",2006-04-25,2006-04-25,2010-07-27,2010-07-27,https://patents.google.com/patent/US7765062B2/en,https://patentimages.storage.googleapis.com/2f/74/3d/29fa973347389d/US07765062-20100727-D00000.png
WO-2010131102-A2,Driving assist device ,Toyota Jidosha Kabushiki Kaisha,"Toshiki Kindo, Hiromitsu Urano",2009-05-13,2010-05-12,2010-11-18,,https://patents.google.com/patent/WO2010131102A2/en,
US-7813888-B2,Autonomous vehicle rapid development testbed systems and methods ,The Boeing Company,"John L. Vian, Ronald C. Provine, Stefan R. Bieniawski, Emad W. Saad, Paul E. R. Pigg, Gregory J. Clark, Ali R. Mansouri, Khaled Abdel-Motagaly, Charles A. Erignac, James J. Troy, Paul Murray, Jonathan P. How, Mario J. Valenti, Brett M. Bethke",2006-07-24,2006-07-24,2010-10-12,2010-10-12,https://patents.google.com/patent/US7813888B2/en,https://patentimages.storage.googleapis.com/0f/d6/0a/7ebd822f45f20d/US07813888-20101012-D00000.png
US-7752779-B2,Automated control of boom or attachment for work vehicle to a preset position ,Deere & Company,"Dennis Eric Schoenmaker, Mark Peter Sahlin, Jason Meredith, Jerry Anthony Samuelson, David August Johnson, Eric Richard Anderson",2007-04-30,2007-07-17,2010-07-13,2010-07-13,https://patents.google.com/patent/US7752779B2/en,https://patentimages.storage.googleapis.com/2b/e3/db/a6087262a072b9/US07752779-20100713-D00000.png
US-7752778-B2,Automated control of boom or attachment for work vehicle to a preset position ,Deere & Company,"Dennis Eric Schoenmaker, Mark Peter Sahlin, Jason Meredith, Jerry Anthony Samuelson, David August Johnson, Eric Richard Anderson",2007-04-30,2007-07-17,2010-07-13,2010-07-13,https://patents.google.com/patent/US7752778B2/en,https://patentimages.storage.googleapis.com/e2/0d/fc/3aaeee62c85e8e/US07752778-20100713-D00000.png
US-7748147-B2,Automated control of boom or attachment for work vehicle to a present position ,Deere & Company,"Dennis Eric Schoenmaker, Mark Peter Sahlin, Jason Meredith, Jerry Anthony Samuelson, David August Johnson, Eric Richard Anderson",2007-04-30,2007-07-17,2010-07-06,2010-07-06,https://patents.google.com/patent/US7748147B2/en,https://patentimages.storage.googleapis.com/98/c2/b9/2795e244af1372/US07748147-20100706-D00000.png
JP-4453695-B2,Automated guided vehicle system ,シンフォニアテクノロジー株式会社,"政秀 山本, 洋二 房登",1999-01-13,2006-11-20,2010-04-21,2010-04-21,https://patents.google.com/patent/JP4453695B2/en,https://patentimages.storage.googleapis.com/b9/51/62/d61d16d6e2f7db/0004453695-2.png
US-7676363-B2,Automated speech recognition using normalized in-vehicle speech ,General Motors Llc,"Rathinavelu Chengalvarayan, Scott M Pennock",2006-06-29,2006-06-29,2010-03-09,2010-03-09,https://patents.google.com/patent/US7676363B2/en,https://patentimages.storage.googleapis.com/44/48/0d/b5a708c02fb064/US07676363-20100309-D00000.png
US-7725316-B2,Applying speech recognition adaptation in an automated speech recognition system of a telematics-equipped vehicle ,General Motors Llc,"Rathinavelu Chengalvarayan, John J Correia, Scott M Pennock",2006-07-05,2006-07-05,2010-05-25,2010-05-25,https://patents.google.com/patent/US7725316B2/en,https://patentimages.storage.googleapis.com/db/7d/3b/f0ffd80ce57a73/US07725316-20100525-D00000.png
US-RE41804-E,Method for changing the clutch torque in a clutch in the power train of a vehicle having an automated manual shift transmission ,Luk Lamellen Und Kupplungsbau Beteiligungs Kg,"Christian Rieger, Juergen Gerhart, Mario Jung, Martin Vornehm",2001-06-27,2009-01-29,2010-10-05,2010-10-05,https://patents.google.com/patent/USRE41804E1/en,https://patentimages.storage.googleapis.com/d5/12/43/92ae79f2e57255/USRE041804-20101005-D00000.png
US-2010013624-A1,Turn signal device self cancelling feature ,"Mack Trucks, Inc","Charles J. Groeller, Joseph Deevy",2006-12-31,2007-07-18,2010-01-21,,https://patents.google.com/patent/US20100013624A1/en,https://patentimages.storage.googleapis.com/4b/70/1f/eb73970ca2a8b6/US20100013624A1-20100121-D00000.png
US-7769544-B2,Autonomous vehicle railroad crossing warning system ,"Ansaldo Sts Usa, Inc.","James L. Blesener, Gordon M. Melby",2001-05-07,2002-05-07,2010-08-03,2010-08-03,https://patents.google.com/patent/US7769544B2/en,https://patentimages.storage.googleapis.com/22/a8/0d/a113b38a871085/US07769544-20100803-D00000.png
US-2010256836-A1,Autonomous vehicle management ,"Gm Global Technology Operations, Inc.",Upali Priyantha Mudalige,2009-04-06,2010-03-30,2010-10-07,,https://patents.google.com/patent/US20100256836A1/en,https://patentimages.storage.googleapis.com/c1/f8/36/d903cc30a8831b/US20100256836A1-20101007-D00000.png
US-2010256835-A1,Fail-safe speed profiles for cooperative autonomous vehicles ,"Gm Global Technology Operations, Inc.",Upali Priyantha Mudalige,2009-04-06,2010-03-30,2010-10-07,,https://patents.google.com/patent/US20100256835A1/en,https://patentimages.storage.googleapis.com/08/0c/b1/d116829175c420/US20100256835A1-20101007-D00000.png
CN-101276223-B,Autonomous driving apparatus and executing program thereof ,松下电器产业株式会社,"江口修, 中谷直史, 山浦泉, 黑山和宏, 栗本和典, 恩田雅一",2007-03-28,2008-03-21,2010-08-18,2010-08-18,https://patents.google.com/patent/CN101276223B/en,https://patentimages.storage.googleapis.com/99/fe/1e/67a0b909ccb477/S2008100873360E00011.png
US-2010228417-A1,Driver hands on/off detection during automated lane centering/changing maneuver ,"Gm Global Technology Operations, Inc.","Jin-woo Lee, Yong H. Lee, Bakhtiar Brian Litkouhi",2009-03-06,2009-03-06,2010-09-09,,https://patents.google.com/patent/US20100228417A1/en,https://patentimages.storage.googleapis.com/82/44/39/3fe65d125c50fc/US20100228417A1-20100909-D00000.png
EP-1928684-B1,Method and arrangement for adapting shifting strategies in a heavy vehicle including an automated transmission and experiencing a pto load ,Volvo Lastvagnar Ab,"Svante Karlsson, Erik Lauri",2005-09-08,2006-09-08,2010-12-01,2010-12-01,https://patents.google.com/patent/EP1928684B1/en,https://patentimages.storage.googleapis.com/29/80/29/8324465fbae083/imgf0001.png
US-7764229-B2,Steerable directional antenna system for autonomous air vehicle communication ,Honeywell International Inc.,"Brad Smoot, Erik Erben",2008-06-03,2008-06-03,2010-07-27,2010-07-27,https://patents.google.com/patent/US7764229B2/en,https://patentimages.storage.googleapis.com/c6/59/d4/a3099fd697cf1b/US07764229-20100727-D00000.png
DE-102007051064-B4,Error detection method for automated motor vehicle transmissions ,"Getrag Getriebe- Und Zahnradfabrik Hermann Hagenmeyer Gmbh & Cie Kg, Bayerische Motoren Werke Aktiengesellschaft","Martin Seufert, Ralf Hettich, Josef Glatthaar, Ralph Dr. Ing. Richter, Tobias Kalisch, Marius Bryzgalski, Jörg MÖLLMANN",2007-10-17,2007-10-17,2010-02-11,2010-02-11,https://patents.google.com/patent/DE102007051064B4/en,
